,Theta1,Theta2,Theta3,Power,Ancho_espectral
181,12.0,136.0,0,0.0282685,71.92591333899736
182,12.0,140.0,0,0.027999,77.69447748513176
183,12.0,144.0,0,0.028202,71.5636363636363
184,12.0,148.0,0,0.028396,70.11452846219208
185,12.0,152.0,0,0.028398,68.49821580288858
186,12.0,156.0,0,0.028239,71.39643160577725
187,12.0,160.0,0,0.02817625,72.20458793542912
188,12.0,164.0,0,0.028195,70.9505522514869
189,12.0,168.0,0,0.02831525,68.44248088360246
190,12.0,172.0,0,0.02844375,67.10484282073071
191,12.0,176.0,0,0.028514,65.82293967714531
192,12.0,180.0,0,0.02852625,64.9869158878505
193,12.0,184.0,0,0.0285805,61.057604078164786
194,12.0,188.0,0,0.02862875,60.94613423959231
195,12.0,192.0,0,0.02866275,60.583857264231256
196,16.0,0.0,0,0.028105,72.09311809685664
197,16.0,4.0,0,0.0280895,72.28819031435842
198,16.0,8.0,0,0.02807975,72.87340696686488
199,16.0,12.0,0,0.02806325,73.37502124044181
200,16.0,16.0,0,0.0280305,73.8209005947324
201,16.0,20.0,0,0.028005,73.98810535259145
202,16.0,24.0,0,0.02799025,74.96346644010191
203,16.0,28.0,0,0.02801725,74.09957519116392
204,16.0,32.0,0,0.0280508,73.40288870008499
205,16.0,36.0,0,0.02812,71.08988954970278
206,16.0,40.0,0,0.0281835,68.77689039932034
207,16.0,44.0,0,0.02827975,67.74579439252352
208,16.0,48.0,0,0.028333,67.32778249787611
209,16.0,52.0,0,0.02834225,68.83262531860669
210,16.0,56.0,0,0.028301,69.27850467289727
211,16.0,60.0,0,0.02833525,66.0737468139339
212,16.0,64.0,0,0.028329,68.72115548003399
213,16.0,68.0,0,0.02842025,64.12302463891251
214,16.0,72.0,0,0.0283915,68.52608326253198
215,16.0,76.0,0,0.0283655,66.71469838572648
216,16.0,80.0,0,0.0280535,75.32574341546297
217,16.0,84.0,0,0.0278048,75.29787595581979
218,16.0,88.0,0,0.028265,63.5099405267631
219,16.0,92.0,0,0.028419667,63.00832625318617
220,16.0,96.0,0,0.028483,59.88717077315209
221,16.0,100.0,0,0.028569,57.74137638062871
222,16.0,104.0,0,0.02858075,58.07578589634659
223,16.0,108.0,0,0.02855775,58.66100254885305
224,16.0,112.0,0,0.02855825,58.63313508920987
225,16.0,116.0,0,0.02857725,58.18725573491929
226,16.0,120.0,0,0.02858,59.552761257433986
227,16.0,124.0,0,0.02857175,60.5002548853015
228,16.0,128.0,0,0.0285515,62.311639762107006
229,16.0,132.0,0,0.0285425,63.67714528462193
230,16.0,136.0,0,0.0285018,64.8754460492778
231,16.0,140.0,0,0.02846725,65.18198810535273
232,16.0,144.0,0,0.028271,71.31282922684795
233,16.0,148.0,0,0.02798825,78.64197111299927
234,16.0,152.0,0,0.02809175,76.96992353440965
235,16.0,156.0,0,0.02834825,71.08988954970278
236,16.0,160.0,0,0.02839175,72.09311809685641
237,16.0,164.0,0,0.0284235,68.16380628717093
238,16.0,168.0,0,0.0284045,66.6868309260833
239,16.0,172.0,0,0.028406,67.69005947323717
240,16.0,176.0,0,0.02845625,64.81971112999145
241,16.0,180.0,0,0.028538,64.37383177570086
242,16.0,184.0,0,0.02860875,63.34273576890405
243,16.0,188.0,0,0.028644,62.785386576040764
244,16.0,192.0,0,0.028639,63.17553101104522
245,20.0,0.0,0,0.02802175,73.98810535259122
246,20.0,4.0,0,0.02800475,74.09957519116392
247,20.0,8.0,0,0.027993,74.4339847068818
248,20.0,12.0,0,0.027987,74.37824978759545
249,20.0,16.0,0,0.027981,74.43398470688203
250,20.0,20.0,0,0.02797975,73.65369583687334
251,20.0,24.0,0,0.02798525,73.48649107901451
252,20.0,28.0,0,0.02803475,73.01274426508076
253,20.0,32.0,0,0.028131,70.67187765505514
254,20.0,36.0,0,0.0282455,69.11129991503822
255,20.0,40.0,0,0.028355667,67.46711979609177
256,20.0,44.0,0,0.028425,66.6868309260833
257,20.0,48.0,0,0.028453,66.51962616822448
258,20.0,52.0,0,0.02843875,68.24740866610045
259,20.0,56.0,0,0.0284345,66.46389124893813
260,20.0,60.0,0,0.0285295,64.5689039932031
261,20.0,64.0,0,0.02856825,62.70178419711124
262,20.0,68.0,0,0.028555,61.921495327103
263,20.0,72.0,0,0.02846275,66.04587935429072
264,20.0,76.0,0,0.028431,64.26236193712839
265,20.0,80.0,0,0.0281652,70.53254035683949
266,20.0,84.0,0,0.0277775,77.025658453696
267,20.0,88.0,0,0.028129,66.04587935429049
268,20.0,92.0,0,0.02839625,61.50348343245537
269,20.0,96.0,0,0.02849375,62.95259133389982
270,20.0,100.0,0,0.028544,59.24621920135928
271,20.0,104.0,0,0.02858075,57.76924384027188
272,20.0,108.0,0,0.02859425,57.79711129991506
273,20.0,112.0,0,0.02857625,58.10365335598976
