1450.441501103753; 0
1461.9205298013246; 0.1656050955414008
1475.1655629139073; 0.40764331210191074
1482.2295805739516; 0.8025477707006363
1487.0860927152319; 1.2356687898089165
1491.9426048565122; 1.643312101910828
1497.682119205298; 2.0764331210191083
1504.3046357615895; 2.356687898089171
1512.2516556291391; 2.675159235668789
1515.7836644591612; 2.9554140127388533
1518.4326710816777; 3.2229299363057318
1520.6401766004415; 3.5541401273885347
1523.7306843267108; 3.8343949044585983
1525.496688741722; 4.1528662420382165
1526.8211920529802; 4.420382165605095
1528.5871964679911; 4.675159235668789
1530.3532008830023; 4.891719745222929
1536.0927152317881; 4.7515923566878975
1539.1832229580575; 4.522292993630573
1541.832229580574; 4.2675159235668785
1544.4812362030905; 4.050955414012739
1546.6887417218543; 3.8598726114649677
1552.4282560706401; 3.5923566878980884
1558.609271523179; 3.4267515923566876
1562.141280353201; 3.095541401273885
1564.7902869757174; 2.8025477707006363
1566.9977924944812; 2.509554140127388
1570.0883002207506; 2.19108280254777
1574.5033112582782; 1.8853503184713372
1578.476821192053; 1.6687898089171966
1586.4238410596026; 1.4777070063694264
1593.9293598233996; 1.2993630573248405
1603.6423841059602; 1.095541401273885
1609.381898454746; 0.9171974522292983
1615.5629139072848; 0.7388535031847123
1622.1854304635763; 0.4840764331210181
1629.2494481236204; 0.3312101910828016
1639.8454746136865; 0.1273885350318471
