File,WaveData20210924_018.csv,
Date/Time,21-09-24/13:38,

Trace,A
Center Wavelength,1557.8,nm
Span Wavelength,400,nm
Start Wavelength,1357.8,nm
Stop Wavelength,1757.8,nm
Value In Air/Vacuum,Vacuum,
Optical Attenuater,Off,
Resolution,0.07,nm
Actual Resolution,0.058,nm
VBW,1000,Hz
Point Average,20,
Sweep Average,4,
Smooth,Off,
Sampling Points,2001,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1357.8,nm
Stop,1757.8,nm

Wavelength(A),Level(A)
1357.800000,3.9590E-008
1358.000000,3.1460E-008
1358.200000,2.7470E-008
1358.400000,2.3180E-008
1358.600000,4.3600E-008
1358.800000,2.4840E-008
1359.000000,2.1820E-008
1359.200000,4.4460E-008
1359.400000,4.0510E-008
1359.600000,4.6090E-008
1359.800000,3.3510E-008
1360.000000,3.3710E-008
1360.200000,3.3050E-008
1360.400000,2.5870E-008
1360.600000,3.8630E-008
1360.800000,3.3780E-008
1361.000000,2.5290E-008
1361.200000,2.3720E-008
1361.400000,1.9770E-008
1361.600000,2.1040E-008
1361.800000,2.2490E-008
1362.000000,3.2590E-008
1362.200000,3.4130E-008
1362.400000,3.4490E-008
1362.600000,3.1470E-008
1362.800000,4.1610E-008
1363.000000,2.7570E-008
1363.200000,3.2990E-008
1363.400000,3.2880E-008
1363.600000,3.3500E-008
1363.800000,4.1740E-008
1364.000000,2.9580E-008
1364.200000,2.3640E-008
1364.400000,3.2520E-008
1364.600000,4.0480E-008
1364.800000,1.5600E-008
1365.000000,2.3200E-008
1365.200000,3.1820E-008
1365.400000,4.0370E-008
1365.600000,3.0340E-008
1365.800000,2.3050E-008
1366.000000,2.4710E-008
1366.200000,3.4800E-008
1366.400000,1.3300E-008
1366.600000,3.9460E-008
1366.800000,2.8070E-008
1367.000000,3.2030E-008
1367.200000,2.9960E-008
1367.400000,3.4910E-008
1367.600000,4.2280E-008
1367.800000,3.0120E-008
1368.000000,2.6450E-008
1368.200000,3.1680E-008
1368.400000,3.1460E-008
1368.600000,3.1600E-008
1368.800000,3.3250E-008
1369.000000,2.2310E-008
1369.200000,4.6800E-008
1369.400000,3.2390E-008
1369.600000,2.3900E-008
1369.800000,3.0810E-008
1370.000000,1.9690E-008
1370.200000,3.7450E-008
1370.400000,4.7770E-008
1370.600000,3.4050E-008
1370.800000,3.2220E-008
1371.000000,2.8370E-008
1371.200000,3.8170E-008
1371.400000,3.8380E-008
1371.600000,4.5260E-008
1371.800000,3.0870E-008
1372.000000,2.9940E-008
1372.200000,3.3050E-008
1372.400000,2.5390E-008
1372.600000,3.2190E-008
1372.800000,4.2480E-008
1373.000000,3.7250E-008
1373.200000,3.4900E-008
1373.400000,3.8970E-008
1373.600000,3.4470E-008
1373.800000,3.9240E-008
1374.000000,3.5190E-008
1374.200000,2.4820E-008
1374.400000,3.1610E-008
1374.600000,4.5630E-008
1374.800000,2.4350E-008
1375.000000,3.0960E-008
1375.200000,2.1770E-008
1375.400000,3.2960E-008
1375.600000,4.3150E-008
1375.800000,2.9300E-008
1376.000000,2.5210E-008
1376.200000,2.4910E-008
1376.400000,3.0070E-008
1376.600000,2.8930E-008
1376.800000,3.6720E-008
1377.000000,3.5420E-008
1377.200000,3.4550E-008
1377.400000,2.7260E-008
1377.600000,3.1490E-008
1377.800000,3.7320E-008
1378.000000,3.7290E-008
1378.200000,3.5090E-008
1378.400000,1.4520E-008
1378.600000,3.2240E-008
1378.800000,2.9950E-008
1379.000000,3.1140E-008
1379.200000,3.4650E-008
1379.400000,2.5950E-008
1379.600000,4.0280E-008
1379.800000,4.0300E-008
1380.000000,2.8930E-008
1380.200000,3.3190E-008
1380.400000,4.8290E-008
1380.600000,2.5670E-008
1380.800000,2.6640E-008
1381.000000,3.8030E-008
1381.200000,3.9380E-008
1381.400000,3.4600E-008
1381.600000,3.0600E-008
1381.800000,3.9230E-008
1382.000000,4.0450E-008
1382.200000,2.6320E-008
1382.400000,3.2210E-008
1382.600000,4.2510E-008
1382.800000,3.2820E-008
1383.000000,2.6560E-008
1383.200000,3.4320E-008
1383.400000,3.2250E-008
1383.600000,3.3540E-008
1383.800000,3.8650E-008
1384.000000,2.9230E-008
1384.200000,3.4030E-008
1384.400000,2.7330E-008
1384.600000,2.7880E-008
1384.800000,3.7740E-008
1385.000000,3.9600E-008
1385.200000,3.7870E-008
1385.400000,4.7910E-008
1385.600000,1.8910E-008
1385.800000,3.9200E-008
1386.000000,3.6810E-008
1386.200000,4.4110E-008
1386.400000,2.1660E-008
1386.600000,5.0470E-008
1386.800000,3.4170E-008
1387.000000,3.8130E-008
1387.200000,3.4020E-008
1387.400000,3.6670E-008
1387.600000,3.6830E-008
1387.800000,4.2930E-008
1388.000000,3.8100E-008
1388.200000,3.9830E-008
1388.400000,3.7200E-008
1388.600000,3.3460E-008
1388.800000,2.1700E-008
1389.000000,3.0560E-008
1389.200000,3.4310E-008
1389.400000,3.3830E-008
1389.600000,4.0050E-008
1389.800000,4.2360E-008
1390.000000,3.3850E-008
1390.200000,2.5260E-008
1390.400000,3.8430E-008
1390.600000,2.5260E-008
1390.800000,3.3250E-008
1391.000000,3.5770E-008
1391.200000,2.3960E-008
1391.400000,3.4520E-008
1391.600000,2.4820E-008
1391.800000,3.3810E-008
1392.000000,3.4040E-008
1392.200000,2.7810E-008
1392.400000,3.4590E-008
1392.600000,4.6250E-008
1392.800000,3.4470E-008
1393.000000,3.4400E-008
1393.200000,3.4930E-008
1393.400000,3.3750E-008
1393.600000,4.7380E-008
1393.800000,3.1630E-008
1394.000000,2.7610E-008
1394.200000,3.3800E-008
1394.400000,2.5040E-008
1394.600000,4.6790E-008
1394.800000,4.5680E-008
1395.000000,4.2250E-008
1395.200000,2.3550E-008
1395.400000,4.7230E-008
1395.600000,4.2990E-008
1395.800000,3.3840E-008
1396.000000,3.7340E-008
1396.200000,3.9900E-008
1396.400000,2.4810E-008
1396.600000,4.1230E-008
1396.800000,1.8070E-008
1397.000000,3.6610E-008
1397.200000,2.5680E-008
1397.400000,4.2100E-008
1397.600000,3.6360E-008
1397.800000,3.3210E-008
1398.000000,1.5690E-008
1398.200000,4.9090E-008
1398.400000,4.7390E-008
1398.600000,3.5050E-008
1398.800000,5.0870E-008
1399.000000,3.6430E-008
1399.200000,2.0040E-008
1399.400000,4.0870E-008
1399.600000,3.2840E-008
1399.800000,3.9950E-008
1400.000000,3.0950E-008
1400.200000,3.7550E-008
1400.400000,3.6310E-008
1400.600000,3.6540E-008
1400.800000,4.9670E-008
1401.000000,4.2890E-008
1401.200000,3.9050E-008
1401.400000,3.7080E-008
1401.600000,4.8690E-008
1401.800000,3.7700E-008
1402.000000,2.9800E-008
1402.200000,5.3510E-008
1402.400000,3.1180E-008
1402.600000,5.0910E-008
1402.800000,3.8310E-008
1403.000000,2.9990E-008
1403.200000,4.7960E-008
1403.400000,4.0550E-008
1403.600000,2.5570E-008
1403.800000,4.3480E-008
1404.000000,4.1050E-008
1404.200000,4.9900E-008
1404.400000,4.1600E-008
1404.600000,4.1090E-008
1404.800000,3.8170E-008
1405.000000,3.2370E-008
1405.200000,3.7930E-008
1405.400000,3.2700E-008
1405.600000,4.6540E-008
1405.800000,2.1500E-008
1406.000000,4.2830E-008
1406.200000,3.9940E-008
1406.400000,4.0680E-008
1406.600000,3.2310E-008
1406.800000,3.4610E-008
1407.000000,1.9730E-008
1407.200000,3.8900E-008
1407.400000,3.1040E-008
1407.600000,4.0900E-008
1407.800000,5.0200E-008
1408.000000,3.5220E-008
1408.200000,4.0200E-008
1408.400000,2.8580E-008
1408.600000,3.4990E-008
1408.800000,3.4910E-008
1409.000000,4.8760E-008
1409.200000,2.9420E-008
1409.400000,4.0460E-008
1409.600000,4.9660E-008
1409.800000,4.7550E-008
1410.000000,3.6890E-008
1410.200000,4.2000E-008
1410.400000,4.5460E-008
1410.600000,5.2170E-008
1410.800000,4.0800E-008
1411.000000,2.7400E-008
1411.200000,3.9570E-008
1411.400000,3.3880E-008
1411.600000,3.9100E-008
1411.800000,4.2950E-008
1412.000000,3.7930E-008
1412.200000,4.2270E-008
1412.400000,2.8490E-008
1412.600000,3.6750E-008
1412.800000,3.4270E-008
1413.000000,3.9770E-008
1413.200000,2.7860E-008
1413.400000,2.6480E-008
1413.600000,3.5680E-008
1413.800000,3.5780E-008
1414.000000,3.1400E-008
1414.200000,4.1710E-008
1414.400000,3.8030E-008
1414.600000,2.7910E-008
1414.800000,3.6990E-008
1415.000000,3.7490E-008
1415.200000,3.8100E-008
1415.400000,4.7820E-008
1415.600000,2.7720E-008
1415.800000,3.5440E-008
1416.000000,4.9520E-008
1416.200000,3.7550E-008
1416.400000,3.5470E-008
1416.600000,3.5270E-008
1416.800000,3.7570E-008
1417.000000,3.5720E-008
1417.200000,3.8860E-008
1417.400000,4.3010E-008
1417.600000,4.3560E-008
1417.800000,4.3410E-008
1418.000000,2.8290E-008
1418.200000,4.8610E-008
1418.400000,4.2120E-008
1418.600000,3.7950E-008
1418.800000,4.3930E-008
1419.000000,5.2720E-008
1419.200000,4.6200E-008
1419.400000,3.0410E-008
1419.600000,3.4840E-008
1419.800000,3.6260E-008
1420.000000,3.6950E-008
1420.200000,4.2160E-008
1420.400000,2.9380E-008
1420.600000,3.7420E-008
1420.800000,2.9220E-008
1421.000000,5.5150E-008
1421.200000,3.2560E-008
1421.400000,3.7380E-008
1421.600000,4.3600E-008
1421.800000,4.2070E-008
1422.000000,4.7060E-008
1422.200000,2.8130E-008
1422.400000,3.5020E-008
1422.600000,3.8600E-008
1422.800000,4.4260E-008
1423.000000,5.5540E-008
1423.200000,3.9130E-008
1423.400000,4.5280E-008
1423.600000,3.3200E-008
1423.800000,5.2310E-008
1424.000000,3.2750E-008
1424.200000,2.9200E-008
1424.400000,4.4210E-008
1424.600000,4.4220E-008
1424.800000,2.0530E-008
1425.000000,5.1130E-008
1425.200000,3.1220E-008
1425.400000,4.0330E-008
1425.600000,4.6600E-008
1425.800000,4.4020E-008
1426.000000,4.5620E-008
1426.200000,4.5180E-008
1426.400000,3.1670E-008
1426.600000,6.0160E-008
1426.800000,4.3030E-008
1427.000000,4.8180E-008
1427.200000,3.9040E-008
1427.400000,3.6180E-008
1427.600000,4.2610E-008
1427.800000,4.3560E-008
1428.000000,4.4250E-008
1428.200000,3.5880E-008
1428.400000,3.2360E-008
1428.600000,4.7420E-008
1428.800000,4.8460E-008
1429.000000,3.5680E-008
1429.200000,4.1440E-008
1429.400000,4.4100E-008
1429.600000,3.4070E-008
1429.800000,4.6140E-008
1430.000000,6.1080E-008
1430.200000,5.4930E-008
1430.400000,4.6590E-008
1430.600000,3.5140E-008
1430.800000,2.5850E-008
1431.000000,4.4310E-008
1431.200000,5.0950E-008
1431.400000,4.0950E-008
1431.600000,5.1820E-008
1431.800000,4.2940E-008
1432.000000,4.5450E-008
1432.200000,4.0870E-008
1432.400000,4.5990E-008
1432.600000,4.5810E-008
1432.800000,4.8800E-008
1433.000000,4.9700E-008
1433.200000,5.0990E-008
1433.400000,4.7340E-008
1433.600000,5.9860E-008
1433.800000,4.8080E-008
1434.000000,4.7360E-008
1434.200000,4.4290E-008
1434.400000,4.2550E-008
1434.600000,4.0700E-008
1434.800000,3.4690E-008
1435.000000,4.7230E-008
1435.200000,5.1650E-008
1435.400000,4.3780E-008
1435.600000,4.8400E-008
1435.800000,4.9570E-008
1436.000000,4.2170E-008
1436.200000,4.5370E-008
1436.400000,3.9850E-008
1436.600000,5.0350E-008
1436.800000,3.7320E-008
1437.000000,3.8540E-008
1437.200000,3.6850E-008
1437.400000,4.2900E-008
1437.600000,4.3750E-008
1437.800000,6.4020E-008
1438.000000,5.6670E-008
1438.200000,4.3170E-008
1438.400000,6.0930E-008
1438.600000,5.9980E-008
1438.800000,4.6920E-008
1439.000000,4.7470E-008
1439.200000,5.2710E-008
1439.400000,4.8640E-008
1439.600000,3.1610E-008
1439.800000,4.9400E-008
1440.000000,4.8670E-008
1440.200000,5.0960E-008
1440.400000,3.6020E-008
1440.600000,3.7300E-008
1440.800000,4.8080E-008
1441.000000,4.8550E-008
1441.200000,4.3100E-008
1441.400000,5.1130E-008
1441.600000,5.5450E-008
1441.800000,4.1270E-008
1442.000000,4.6390E-008
1442.200000,4.3480E-008
1442.400000,4.5780E-008
1442.600000,5.1020E-008
1442.800000,5.9320E-008
1443.000000,5.1790E-008
1443.200000,4.6560E-008
1443.400000,5.4200E-008
1443.600000,5.6310E-008
1443.800000,5.5300E-008
1444.000000,6.1900E-008
1444.200000,5.2580E-008
1444.400000,4.1120E-008
1444.600000,5.8320E-008
1444.800000,4.5010E-008
1445.000000,5.5290E-008
1445.200000,6.3140E-008
1445.400000,6.3100E-008
1445.600000,4.6960E-008
1445.800000,4.7400E-008
1446.000000,4.4350E-008
1446.200000,6.2440E-008
1446.400000,4.6870E-008
1446.600000,5.7750E-008
1446.800000,5.2060E-008
1447.000000,5.8830E-008
1447.200000,5.8730E-008
1447.400000,5.3870E-008
1447.600000,4.3510E-008
1447.800000,6.4040E-008
1448.000000,5.3680E-008
1448.200000,6.6860E-008
1448.400000,4.9350E-008
1448.600000,6.4350E-008
1448.800000,5.7630E-008
1449.000000,6.0860E-008
1449.200000,6.2350E-008
1449.400000,5.5480E-008
1449.600000,6.5970E-008
1449.800000,5.0830E-008
1450.000000,5.3700E-008
1450.200000,7.6170E-008
1450.400000,5.6940E-008
1450.600000,6.9280E-008
1450.800000,5.9950E-008
1451.000000,6.0950E-008
1451.200000,5.7170E-008
1451.400000,6.3050E-008
1451.600000,7.7810E-008
1451.800000,6.9650E-008
1452.000000,6.9790E-008
1452.200000,7.4500E-008
1452.400000,6.1430E-008
1452.600000,6.3100E-008
1452.800000,6.3620E-008
1453.000000,6.8100E-008
1453.200000,7.4130E-008
1453.400000,6.1900E-008
1453.600000,7.7060E-008
1453.800000,5.1790E-008
1454.000000,6.0240E-008
1454.200000,6.8530E-008
1454.400000,6.7360E-008
1454.600000,6.1170E-008
1454.800000,6.9350E-008
1455.000000,8.3960E-008
1455.200000,8.6330E-008
1455.400000,7.6550E-008
1455.600000,5.9550E-008
1455.800000,8.2930E-008
1456.000000,6.5080E-008
1456.200000,7.3900E-008
1456.400000,7.7150E-008
1456.600000,7.0600E-008
1456.800000,7.2910E-008
1457.000000,8.2450E-008
1457.200000,8.6190E-008
1457.400000,9.2090E-008
1457.600000,8.3600E-008
1457.800000,8.0060E-008
1458.000000,6.8760E-008
1458.200000,8.2940E-008
1458.400000,8.9410E-008
1458.600000,8.2710E-008
1458.800000,8.5500E-008
1459.000000,8.8080E-008
1459.200000,8.7590E-008
1459.400000,8.9370E-008
1459.600000,8.3460E-008
1459.800000,8.4410E-008
1460.000000,9.9250E-008
1460.200000,8.1700E-008
1460.400000,9.5240E-008
1460.600000,8.7330E-008
1460.800000,8.0490E-008
1461.000000,8.8030E-008
1461.200000,7.9450E-008
1461.400000,9.5190E-008
1461.600000,9.0100E-008
1461.800000,1.0140E-007
1462.000000,8.3250E-008
1462.200000,7.8560E-008
1462.400000,8.5830E-008
1462.600000,9.1270E-008
1462.800000,8.9110E-008
1463.000000,9.3690E-008
1463.200000,8.3320E-008
1463.400000,9.8810E-008
1463.600000,9.2760E-008
1463.800000,1.0130E-007
1464.000000,9.6330E-008
1464.200000,1.2190E-007
1464.400000,1.0480E-007
1464.600000,9.7490E-008
1464.800000,1.2300E-007
1465.000000,9.4470E-008
1465.200000,1.0750E-007
1465.400000,1.0590E-007
1465.600000,1.1190E-007
1465.800000,9.9290E-008
1466.000000,1.1690E-007
1466.200000,1.1540E-007
