,Ancho_espectral,Potencia,Theta2,Theta1,Theta3,Clases
1268,244.34188615123185,6.98564,100.0,172.0,0,0
1269,229.4049277824979,7.0379,100.0,176.0,0,0
1270,217.9235344095157,7.127750000000001,100.0,180.0,0,0
1271,208.0305862361938,7.177475,100.0,184.0,0,0
1272,200.33916737468144,7.175275,100.0,188.0,0,2
1273,187.3807986406116,7.216175,100.0,192.0,0,2
1274,250.30552251486824,7.0126,104.0,0.0,0,0
1275,290.7969413763808,6.83424,104.0,4.0,0,0
1276,222.6052676295667,6.8557999999999995,104.0,8.0,0,0
1277,202.9308411214952,7.0178,104.0,12.0,0,2
1278,206.44214103653349,7.067925,104.0,16.0,0,2
1279,206.0241291418863,7.040425,104.0,20.0,0,2
1280,211.5418861512321,7.0438,104.0,24.0,0,2
1281,196.6327952421409,7.0626999999999995,104.0,28.0,0,2
1282,192.20186915887848,7.0723,104.0,32.0,0,2
1283,214.96958368734067,7.058075,104.0,36.0,0,2
1284,227.73288020390828,6.998025,104.0,40.0,0,0
1285,280.1237043330502,6.903519999999999,104.0,44.0,0,0
1286,289.9330501274426,6.81845,104.0,48.0,0,0
1287,289.5986406117247,6.7718,104.0,52.0,0,0
1288,288.20526762956683,6.739575,104.0,56.0,0,0
1289,280.23517417162293,6.74885,104.0,60.0,0,0
1290,273.07323704333066,6.771,104.0,64.0,0,0
1291,252.25624468988963,6.799,104.0,68.0,0,0
1292,215.86134239592184,6.8567,104.0,72.0,0,0
1293,200.98011894647425,6.9394,104.0,76.0,0,0
1294,203.9062022090061,7.04005,104.0,80.0,0,2
1295,204.12914188615127,7.1113,104.0,84.0,0,2
1296,202.26202209005945,7.108075,104.0,88.0,0,2
1297,208.058453695837,7.099125000000001,104.0,92.0,0,2
1298,211.79269328802025,7.138725,104.0,96.0,0,0
1299,176.70756159728126,7.154925,104.0,100.0,0,2
1300,225.6706881903144,7.042975,104.0,104.0,0,0
1301,230.26881903143607,7.007275,104.0,108.0,0,0
1302,220.5152081563299,7.025867,104.0,112.0,0,0
1303,258.1641461342397,7.083275,104.0,116.0,0,0
1304,295.9524214103656,6.989025000000001,104.0,120.0,0,0
1305,227.39847068819017,6.9196,104.0,124.0,0,0
1306,230.60322854715375,7.07222,104.0,128.0,0,0
1307,252.7857264231097,7.0043,104.0,132.0,0,0
1308,242.02888700084964,6.890925,104.0,136.0,0,0
1309,263.48683092608326,6.8595,104.0,140.0,0,0
1310,288.51180968564177,6.8176499999999995,104.0,144.0,0,0
1311,258.08054375531015,6.7891,104.0,148.0,0,0
1312,253.92829226847925,6.791133,104.0,152.0,0,0
1313,265.71622769753617,6.80325,104.0,156.0,0,0
1314,259.3345794392526,6.804325,104.0,160.0,0,0
1315,297.31792693288025,6.774475000000001,104.0,164.0,0,0
1316,289.4035683942227,6.7559,104.0,168.0,0,0
1317,293.6394222599831,6.749675,104.0,172.0,0,0
1318,248.3548003398469,6.768800000000001,104.0,176.0,0,0
1319,232.58181818181836,6.961799999999999,104.0,180.0,0,0
1320,216.69736618521665,7.086475,104.0,184.0,0,0
1321,201.64893797790975,7.1865499999999995,104.0,188.0,0,2
1322,197.19014443500416,7.236700000000001,104.0,192.0,0,2
1323,210.98453695836884,6.880660000000001,108.0,0.0,0,0
1324,214.6909090909089,6.995975,108.0,4.0,0,2
1325,221.239762107052,7.0441,108.0,8.0,0,2
1326,249.9432455395072,6.974824999999999,108.0,12.0,0,0
1327,257.85760407816474,6.875725,108.0,16.0,0,0
1328,207.16669498725585,6.93965,108.0,20.0,0,0
1329,206.27493627867463,7.0384,108.0,24.0,0,2
1330,209.89770603228567,7.074275,108.0,28.0,0,2
1331,214.71877655055232,7.0626999999999995,108.0,32.0,0,2
1332,202.4013593882753,7.0607,108.0,36.0,0,2
1333,195.23942225998303,7.0599,108.0,40.0,0,2
1334,208.39286321155487,7.047325,108.0,44.0,0,2
1335,210.2599830076465,7.014025,108.0,48.0,0,2
1336,230.51962616822448,6.9587,108.0,52.0,0,0
1337,285.8922684791844,6.898625,108.0,56.0,0,0
1338,286.0316057774003,6.8388,108.0,60.0,0,0
1339,285.0283772302464,6.801875,108.0,64.0,0,0
1340,274.7174171622771,6.7942,108.0,68.0,0,0
1341,226.33950722175015,6.834325,108.0,72.0,0,0
1342,198.33271028037396,6.945225,108.0,76.0,0,0
1343,194.8492778249788,7.08392,108.0,80.0,0,2
1344,182.89413763806283,7.16115,108.0,84.0,0,2
1345,186.8791843670349,7.15425,108.0,88.0,0,2
1346,209.17315208156333,7.13525,108.0,92.0,0,2
1347,182.67119796091765,7.1559,108.0,96.0,0,2
1348,239.5208156329652,7.052275,108.0,100.0,0,0
1349,222.02005097706024,6.965675,108.0,104.0,0,0
1350,234.50467289719631,7.114,108.0,108.0,0,0
1351,246.93355989804604,7.0607,108.0,112.0,0,0
1352,296.3983007646559,7.053825,108.0,116.0,0,0
1353,225.41988105352584,6.95442,108.0,120.0,0,0
1354,227.48207306711996,7.081025,108.0,124.0,0,0
1355,235.42429906542063,7.0318000000000005,108.0,128.0,0,0
1356,258.19201359388285,6.91475,108.0,132.0,0,0
1357,259.8083262531861,6.84285,108.0,136.0,0,0
1358,255.29379779099415,6.822175,108.0,140.0,0,0
1359,270.4258283772301,6.8294999999999995,108.0,144.0,0,0
1360,288.03806287170755,6.8085,108.0,148.0,0,0
1361,299.0735768903994,6.773124999999999,108.0,152.0,0,0
1362,293.08207306711984,6.744775,108.0,156.0,0,0
1363,259.3903143585385,6.756625,108.0,160.0,0,0
1364,242.66983857264245,6.81132,108.0,164.0,0,0
1365,236.59473237043332,6.863925,108.0,168.0,0,0
1366,276.5566694987256,6.850275,108.0,172.0,0,0
1367,286.4217502124045,6.785625,108.0,176.0,0,0
1368,294.3918436703484,6.7597000000000005,108.0,180.0,0,0
1369,238.7126593033136,6.852375,108.0,184.0,0,0
1370,240.05029736618556,7.0173,108.0,188.0,0,0
1371,208.61580288870005,7.0204,108.0,192.0,0,0
1372,272.5716227697535,6.8201,112.0,0.0,0,0
1373,270.7602378929482,6.69815,112.0,4.0,0,0
