File,MUESTRA_0_4_6.csv,
Date/Time,23-02-16/17:43,

Center Wavelength,1471.1,nm
Span Wavelength,557.6,nm
Start Wavelength,1192.3,nm
Stop Wavelength,1749.9,nm
Value In Air/Vacuum,Vacuum,
Optical Attenuater,Off,
Resolution,0.5,nm
Actual Resolution,0.494,nm
VBW,2000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,2001,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,

Trace,A
Start,1192.3,nm
Stop,1749.9,nm
1192.300000,8.2480E-007
1192.578800,8.9910E-007
1192.857600,8.6350E-007
1193.136400,8.7330E-007
1193.415200,7.9660E-007
1193.694000,9.0080E-007
1193.972800,8.4330E-007
1194.251600,8.3680E-007
1194.530400,8.6010E-007
1194.809200,8.6780E-007
1195.088000,7.8360E-007
1195.366800,8.6340E-007
1195.645600,8.3740E-007
1195.924400,8.5460E-007
1196.203200,8.2860E-007
1196.482000,8.1340E-007
1196.760800,8.4820E-007
1197.039600,8.7300E-007
1197.318400,8.2450E-007
1197.597200,8.3280E-007
1197.876000,8.0220E-007
1198.154800,8.4800E-007
1198.433600,8.6330E-007
1198.712400,8.5510E-007
1198.991200,8.1550E-007
1199.270000,8.5390E-007
1199.548800,8.0070E-007
1199.827600,8.1050E-007
1200.106400,8.4010E-007
1200.385200,7.9760E-007
1200.664000,8.3080E-007
1200.942800,8.1990E-007
1201.221600,8.4740E-007
1201.500400,8.6250E-007
1201.779200,7.8360E-007
1202.058000,8.2060E-007
1202.336800,8.2190E-007
1202.615600,8.7130E-007
1202.894400,8.1220E-007
1203.173200,8.2650E-007
1203.452000,8.1670E-007
1203.730800,8.1540E-007
1204.009600,8.6020E-007
1204.288400,8.2420E-007
1204.567200,8.5800E-007
1204.846000,8.1180E-007
1205.124800,8.3170E-007
1205.403600,8.3470E-007
1205.682400,8.0410E-007
1205.961200,7.9570E-007
1206.240000,7.8170E-007
1206.518800,8.3350E-007
1206.797600,8.4010E-007
1207.076400,8.5070E-007
1207.355200,8.1530E-007
1207.634000,8.0530E-007
1207.912800,8.6830E-007
1208.191600,7.9660E-007
1208.470400,7.9440E-007
1208.749200,8.4690E-007
1209.028000,8.7220E-007
1209.306800,7.6060E-007
1209.585600,8.2590E-007
1209.864400,8.2830E-007
1210.143200,8.3690E-007
1210.422000,8.3820E-007
1210.700800,7.6590E-007
1210.979600,8.0740E-007
1211.258400,8.0970E-007
1211.537200,8.7220E-007
1211.816000,8.0880E-007
1212.094800,7.6410E-007
1212.373600,8.7850E-007
1212.652400,7.8220E-007
1212.931200,8.1320E-007
1213.210000,8.2010E-007
1213.488800,8.3760E-007
1213.767600,7.9930E-007
1214.046400,8.3660E-007
1214.325200,8.2890E-007
1214.604000,8.2210E-007
1214.882800,8.0000E-007
1215.161600,7.9370E-007
1215.440400,8.8200E-007
1215.719200,8.2080E-007
1215.998000,8.3360E-007
1216.276800,8.4220E-007
1216.555600,8.3870E-007
1216.834400,7.6800E-007
1217.113200,7.9670E-007
1217.392000,7.8910E-007
1217.670800,7.6780E-007
1217.949600,7.7250E-007
1218.228400,8.2200E-007
1218.507200,7.9030E-007
1218.786000,7.9100E-007
1219.064800,7.9310E-007
1219.343600,7.7790E-007
1219.622400,7.8770E-007
1219.901200,8.0040E-007
1220.180000,8.1830E-007
1220.458800,8.1500E-007
1220.737600,7.8220E-007
1221.016400,8.1190E-007
1221.295200,7.5340E-007
1221.574000,7.9380E-007
1221.852800,8.2380E-007
1222.131600,7.7040E-007
1222.410400,7.8570E-007
1222.689200,7.7390E-007
1222.968000,8.0720E-007
1223.246800,8.0680E-007
1223.525600,8.2590E-007
1223.804400,7.9320E-007
1224.083200,8.0180E-007
1224.362000,8.1800E-007
1224.640800,8.6010E-007
1224.919600,7.9850E-007
1225.198400,7.7710E-007
1225.477200,7.8690E-007
1225.756000,8.0060E-007
1226.034800,7.6840E-007
1226.313600,8.2790E-007
1226.592400,8.1800E-007
1226.871200,8.3930E-007
1227.150000,8.4240E-007
1227.428800,7.3340E-007
1227.707600,8.0980E-007
1227.986400,7.8060E-007
1228.265200,7.6470E-007
1228.544000,7.9680E-007
1228.822800,7.5750E-007
1229.101600,8.0120E-007
1229.380400,8.0740E-007
1229.659200,7.9750E-007
1229.938000,7.6640E-007
1230.216800,7.9070E-007
1230.495600,7.7240E-007
1230.774400,8.1180E-007
1231.053200,7.9820E-007
1231.332000,7.5830E-007
1231.610800,7.9440E-007
1231.889600,7.7860E-007
1232.168400,7.7790E-007
1232.447200,8.0330E-007
1232.726000,7.8750E-007
1233.004800,7.4240E-007
1233.283600,7.7680E-007
1233.562400,7.5320E-007
1233.841200,7.9400E-007
1234.120000,7.5350E-007
1234.398800,7.7480E-007
1234.677600,8.0330E-007
1234.956400,7.1000E-007
1235.235200,8.0590E-007
