File,MUESTRA_0_16_35.csv,
Date/Time,23-02-17/12:04,

Center Wavelength,1471.1,nm
Span Wavelength,557.6,nm
Start Wavelength,1192.3,nm
Stop Wavelength,1749.9,nm
Value In Air/Vacuum,Vacuum,
Optical Attenuater,Off,
Resolution,0.5,nm
Actual Resolution,0.494,nm
VBW,2000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,2001,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,

Trace,A
Start,1192.3,nm
Stop,1749.9,nm
1192.300000,1.8350E-007
1192.578800,2.1560E-007
1192.857600,1.2980E-007
1193.136400,2.1270E-007
1193.415200,1.7990E-007
1193.694000,1.9840E-007
1193.972800,1.5220E-007
1194.251600,1.9650E-007
1194.530400,1.7560E-007
1194.809200,2.0760E-007
1195.088000,1.8580E-007
1195.366800,1.5120E-007
1195.645600,1.4580E-007
1195.924400,1.6670E-007
1196.203200,1.7150E-007
1196.482000,1.8770E-007
1196.760800,1.3390E-007
1197.039600,1.9730E-007
1197.318400,1.8300E-007
1197.597200,1.7820E-007
1197.876000,1.5810E-007
1198.154800,1.7130E-007
1198.433600,1.9910E-007
1198.712400,1.7360E-007
1198.991200,2.0490E-007
1199.270000,1.7540E-007
1199.548800,2.1710E-007
1199.827600,1.6980E-007
1200.106400,1.8600E-007
1200.385200,1.4800E-007
1200.664000,1.3850E-007
1200.942800,1.9220E-007
1201.221600,1.8400E-007
1201.500400,1.7610E-007
1201.779200,1.6870E-007
1202.058000,1.6420E-007
1202.336800,1.3470E-007
1202.615600,1.8810E-007
1202.894400,1.6350E-007
1203.173200,1.4220E-007
1203.452000,2.0150E-007
1203.730800,1.7570E-007
1204.009600,1.7380E-007
1204.288400,1.6490E-007
1204.567200,1.3780E-007
1204.846000,2.2810E-007
1205.124800,1.7470E-007
1205.403600,2.2890E-007
1205.682400,1.9430E-007
1205.961200,1.1540E-007
1206.240000,1.8080E-007
1206.518800,1.3390E-007
1206.797600,2.2140E-007
1207.076400,1.2870E-007
1207.355200,1.5190E-007
1207.634000,1.8580E-007
1207.912800,1.4680E-007
1208.191600,2.0990E-007
1208.470400,1.1230E-007
1208.749200,1.9510E-007
1209.028000,1.7680E-007
1209.306800,2.0450E-007
1209.585600,1.9380E-007
1209.864400,1.8840E-007
1210.143200,1.6640E-007
1210.422000,1.8250E-007
1210.700800,1.6700E-007
1210.979600,1.7570E-007
1211.258400,1.6270E-007
1211.537200,1.5160E-007
1211.816000,1.6130E-007
1212.094800,1.9300E-007
1212.373600,2.0080E-007
1212.652400,1.8930E-007
1212.931200,1.3000E-007
1213.210000,1.3570E-007
1213.488800,1.8820E-007
1213.767600,1.6260E-007
1214.046400,1.7360E-007
1214.325200,1.9240E-007
1214.604000,1.6470E-007
1214.882800,1.9230E-007
1215.161600,1.9570E-007
1215.440400,1.4860E-007
1215.719200,1.7920E-007
1215.998000,1.6590E-007
1216.276800,1.8090E-007
1216.555600,1.2390E-007
1216.834400,1.4700E-007
1217.113200,2.0410E-007
1217.392000,1.7160E-007
1217.670800,1.5250E-007
1217.949600,2.1570E-007
1218.228400,1.5840E-007
1218.507200,2.0460E-007
1218.786000,1.2410E-007
1219.064800,2.1600E-007
1219.343600,1.3960E-007
1219.622400,1.5800E-007
1219.901200,2.2310E-007
1220.180000,2.0100E-007
1220.458800,1.1640E-007
1220.737600,2.2430E-007
1221.016400,1.6610E-007
1221.295200,2.2330E-007
1221.574000,1.6760E-007
1221.852800,1.7870E-007
1222.131600,1.3320E-007
1222.410400,1.7900E-007
1222.689200,1.5600E-007
1222.968000,1.6390E-007
1223.246800,1.7040E-007
1223.525600,1.8970E-007
1223.804400,2.0430E-007
1224.083200,1.8240E-007
1224.362000,1.8220E-007
1224.640800,1.9310E-007
1224.919600,1.8200E-007
1225.198400,1.4460E-007
1225.477200,1.6180E-007
1225.756000,1.7410E-007
1226.034800,1.5380E-007
1226.313600,1.3090E-007
1226.592400,1.5520E-007
1226.871200,1.4660E-007
1227.150000,1.6270E-007
1227.428800,1.2180E-007
1227.707600,1.3600E-007
1227.986400,1.5240E-007
1228.265200,1.5810E-007
1228.544000,1.4490E-007
1228.822800,1.8580E-007
1229.101600,1.8870E-007
1229.380400,1.2590E-007
1229.659200,1.3830E-007
1229.938000,1.8860E-007
1230.216800,1.2310E-007
1230.495600,1.4080E-007
1230.774400,1.9660E-007
1231.053200,1.7460E-007
1231.332000,1.8130E-007
1231.610800,1.6840E-007
1231.889600,1.8360E-007
1232.168400,1.4750E-007
1232.447200,1.7390E-007
1232.726000,1.5620E-007
1233.004800,1.5620E-007
1233.283600,1.4610E-007
1233.562400,1.3560E-007
1233.841200,1.9060E-007
1234.120000,1.8340E-007
1234.398800,1.4890E-007
1234.677600,1.5680E-007
1234.956400,2.1650E-007
1235.235200,1.5690E-007
