,Ancho_espectral,Potencia,Theta1,Theta2,Theta3,Clases
127,127.3608476185716,2.248629,100.0,8.0,0.0,1
128,150.14083662351936,2.22441,104.0,8.0,0.0,0
129,148.94781348393212,2.204459,108.0,8.0,0.0,0
130,155.183047628567,2.173978,112.0,8.0,0.0,0
131,176.74750362336954,2.143984,116.0,8.0,0.0,0
132,203.939427257734,2.12143,120.0,8.0,0.0,0
133,215.14934279574183,2.105726,124.0,8.0,0.0,0
134,221.06943875256115,2.092566,128.0,8.0,0.0,0
135,220.95688939977003,2.082671,132.0,8.0,0.0,0
136,216.13977710030483,2.077783,136.0,8.0,0.0,0
137,210.8499575191163,2.074245,140.0,8.0,0.0,0
138,210.26470088460172,2.079232,144.0,8.0,0.0,0
139,204.47966415113183,2.085641,148.0,8.0,0.0,0
140,203.06154230596235,2.096656,152.0,8.0,0.0,0
141,198.0643510420309,2.105945,156.0,8.0,0.0,0
142,192.32433404967765,2.120104,160.0,8.0,0.0,0
143,191.42393922734755,2.130921,164.0,8.0,0.0,0
144,186.17913938727563,2.145077,168.0,8.0,0.0,0
145,186.24666899895035,2.15539,172.0,8.0,0.0,0
146,186.08909990504253,2.167782,176.0,8.0,0.0,0
147,179.11104003198557,2.174568,180.0,8.0,0.0,0
148,177.2202109050927,2.183767,184.0,8.0,0.0,0
149,174.74412514368532,2.191032,188.0,8.0,0.0,0
150,177.985546504073,2.195752,192.0,8.0,0.0,0
151,175.39691138987428,2.197417,196.0,8.0,0.0,0
152,173.68616122744766,2.196985,200.0,8.0,0.0,0
153,154.64281073516918,2.240926,0.0,12.0,0.0,1
154,149.53307011844686,2.240755,4.0,12.0,0.0,1
155,148.02490879104403,2.237892,8.0,12.0,0.0,1
156,151.78405717427154,2.235155,12.0,12.0,0.0,1
157,146.87690539257324,2.230031,16.0,12.0,0.0,1
158,144.53587885451543,2.229181,20.0,12.0,0.0,1
159,141.2719476235693,2.229459,24.0,12.0,0.0,1
160,133.75365085711428,2.231175,28.0,12.0,0.0,1
161,130.64728872007595,2.235497,32.0,12.0,0.0,1
162,124.9297815982809,2.24318,36.0,12.0,0.0,1
163,119.03219551201936,2.253027,40.0,12.0,0.0,1
164,108.65514518466694,2.262323,44.0,12.0,0.0,1
165,103.32030586236192,2.272239,48.0,12.0,0.0,1
166,98.63825278624633,2.285169,52.0,12.0,0.0,1
167,96.79244340046966,2.296013,56.0,12.0,0.0,1
168,93.68608126343156,2.31147,60.0,12.0,0.0,1
169,90.10701184467008,2.318893,64.0,12.0,0.0,1
170,88.9139887050826,2.33247,68.0,12.0,0.0,1
171,88.17116297666053,2.335494,72.0,12.0,0.0,1
172,88.05861362386918,2.340101,76.0,12.0,0.0,1
173,95.03667349692635,2.344249,80.0,12.0,0.0,1
174,85.6500574741367,2.344225,84.0,12.0,0.0,1
175,82.251067019841,2.343276,88.0,12.0,0.0,1
176,86.70802139037437,2.337104,92.0,12.0,0.0,1
177,88.57634064670901,2.323393,96.0,12.0,0.0,1
178,100.3940226897896,2.292245,100.0,12.0,0.0,1
179,121.3056924384025,2.265591,104.0,12.0,0.0,1
180,142.14983257534118,2.236491,108.0,12.0,0.0,1
181,153.11213953720812,2.215971,112.0,12.0,0.0,0
182,155.72328452196507,2.187987,116.0,12.0,0.0,0
183,161.8009495726924,2.164148,120.0,12.0,0.0,0
184,178.18813533909747,2.142597,124.0,12.0,0.0,0
185,194.68787045829367,2.129068,128.0,12.0,0.0,0
186,205.15496026787943,2.120409,132.0,12.0,0.0,0
187,209.6794442500875,2.117823,136.0,12.0,0.0,0
188,209.83701334399507,2.11647,140.0,12.0,0.0,0
189,209.2742665800388,2.1197,144.0,12.0,0.0,0
190,203.7143285521516,2.127057,148.0,12.0,0.0,0
191,198.9422359938028,2.131198,152.0,12.0,0.0,0
192,198.15439052426404,2.147656,156.0,12.0,0.0,0
193,192.887080813634,2.158062,160.0,12.0,0.0,0
194,182.28493178069857,2.170009,164.0,12.0,0.0,0
195,174.51902643810286,2.179322,168.0,12.0,0.0,0
196,195.5432455395071,2.190186,172.0,12.0,0.0,0
197,177.985546504073,2.199328,176.0,12.0,0.0,0
198,174.4965165675444,2.210778,180.0,12.0,0.0,0
199,169.99454245589504,2.218159,184.0,12.0,0.0,0
200,169.47681543305498,2.221184,188.0,12.0,0.0,0
201,166.86567044829803,2.226698,192.0,12.0,0.0,0
202,166.01029536708484,2.22566,196.0,12.0,0.0,0
203,164.70472287470625,2.228849,200.0,12.0,0.0,0
204,107.46212204507948,2.299938,0.0,16.0,0.0,1
205,106.51670748163338,2.302476,4.0,16.0,0.0,1
206,104.31074016692467,2.307668,8.0,16.0,0.0,1
207,97.3101704233095,2.309049,12.0,16.0,0.0,1
208,97.80538757559088,2.302805,16.0,16.0,0.0,1
209,101.85716427607576,2.297047,20.0,16.0,0.0,1
210,102.7350492278474,2.286152,24.0,16.0,0.0,1
211,104.17568094357534,2.285049,28.0,16.0,0.0,1
212,103.41034534459482,2.282617,32.0,16.0,0.0,1
213,101.00178919486213,2.281785,36.0,16.0,0.0,1
214,99.51613773801772,2.284936,40.0,16.0,0.0,1
215,97.17511119995991,2.291022,44.0,16.0,0.0,1
216,88.62136038782546,2.300298,48.0,16.0,0.0,1
217,87.60841621270424,2.308453,52.0,16.0,0.0,1
218,93.8211404867809,2.319115,56.0,16.0,0.0,1
219,92.94325553500926,2.325873,60.0,16.0,0.0,1
220,88.68888999950013,2.331648,64.0,16.0,0.0,1
221,100.37151281923138,2.334364,68.0,16.0,0.0,1
222,96.97252236493568,2.336011,72.0,16.0,0.0,1
223,97.33268029386772,2.33845,76.0,16.0,0.0,1
224,96.8824828827028,2.33818,80.0,16.0,0.0,1
225,97.37770003498416,2.343146,84.0,16.0,0.0,1
226,93.95619971013048,2.346636,88.0,16.0,0.0,1
227,93.9787095806887,2.34851,92.0,16.0,0.0,1
228,92.4030186416112,2.349544,96.0,16.0,0.0,1
229,86.39288320255878,2.348565,100.0,16.0,0.0,1
230,83.7592283472436,2.340892,104.0,16.0,0.0,1
231,89.27414663401464,2.326438,108.0,16.0,0.0,1
232,101.879674146634,2.294697,112.0,16.0,0.0,1
233,125.56005797391184,2.261867,116.0,16.0,0.0,1
234,147.7547903443451,2.233175,120.0,16.0,0.0,0
235,156.39858063871247,2.214323,124.0,16.0,0.0,0
236,162.94895297116273,2.194505,128.0,16.0,0.0,0
237,162.45373581888157,2.177958,132.0,16.0,0.0,0
238,172.02043080613726,2.164258,136.0,16.0,0.0,0
239,177.3102503873256,2.15973,140.0,16.0,0.0,0
240,178.4807636563546,2.156438,144.0,16.0,0.0,0
241,178.4132340446797,2.155918,148.0,16.0,0.0,0
242,178.27817482133037,2.16347,152.0,16.0,0.0,0
243,173.9787895447048,2.166107,156.0,16.0,0.0,0
244,173.52859213353986,2.17825,160.0,16.0,0.0,0
245,175.3969113898745,2.190104,164.0,16.0,0.0,0
246,176.40985556499572,2.200698,168.0,16.0,0.0,0
247,173.50608226298164,2.209107,172.0,16.0,0.0,0
248,167.99116397621083,2.222701,176.0,16.0,0.0,0
249,167.18080863611362,2.231134,180.0,16.0,0.0,0
250,165.7401769203857,2.240005,184.0,16.0,0.0,0
251,162.04855814883285,2.248849,188.0,16.0,0.0,0
252,158.2443900244889,2.255908,192.0,16.0,0.0,0
253,156.62367934429494,2.261083,196.0,16.0,0.0,0
254,152.4143335499025,2.264916,200.0,16.0,0.0,0
255,103.83803288520176,2.310501,0.0,20.0,0.0,1
256,100.30398320755648,2.320328,4.0,20.0,0.0,1
257,91.88529161877136,2.331052,8.0,20.0,0.0,1
258,86.16778449697631,2.34365,12.0,20.0,0.0,1
259,84.5920935578988,2.347294,16.0,20.0,0.0,1
260,83.80424808836028,2.344239,20.0,20.0,0.0,1
261,83.66918886501071,2.345061,24.0,20.0,0.0,1
262,85.98770553251029,2.33992,28.0,20.0,0.0,1
263,86.28033384976743,2.334138,32.0,20.0,0.0,1
264,86.59547203758302,2.328863,36.0,20.0,0.0,1
265,89.8819131390876,2.325376,40.0,20.0,0.0,1
266,89.58928482183023,2.326404,44.0,20.0,0.0,1
267,92.92074566445103,2.327634,48.0,20.0,0.0,1
268,92.4030186416112,2.327712,52.0,20.0,0.0,1
269,95.68945974311556,2.33197,56.0,20.0,0.0,1
270,103.43285521515328,2.334028,60.0,20.0,0.0,1
271,103.50038482682794,2.331638,64.0,20.0,0.0,1
272,102.50995052226494,2.329997,68.0,20.0,0.0,1
273,98.48068369233852,2.332973,72.0,20.0,0.0,1
274,94.76655505022744,2.337477,76.0,20.0,0.0,1
275,91.86278174821314,2.340855,80.0,20.0,0.0,1
276,93.10082462891704,2.342762,84.0,20.0,0.0,1
277,93.8886700984558,2.344102,88.0,20.0,0.0,1
278,95.30679194362529,2.344756,92.0,20.0,0.0,1
279,95.44185116697486,2.346568,96.0,20.0,0.0,1
280,96.0496176720476,2.349051,100.0,20.0,0.0,1
281,89.2291268928982,2.350154,104.0,20.0,0.0,1
282,83.66918886501071,2.347626,108.0,20.0,0.0,1
283,87.45084711879667,2.336306,112.0,20.0,0.0,1
284,96.40977560097964,2.302562,116.0,20.0,0.0,1
285,118.2893697835973,2.268759,120.0,20.0,0.0,1
286,140.77673047128792,2.243581,124.0,20.0,0.0,1
287,152.23425458543647,2.227181,128.0,20.0,0.0,0
288,159.2573341996101,2.209501,132.0,20.0,0.0,0
289,165.96527562596816,2.199986,136.0,20.0,0.0,0
290,166.52802238992467,2.194759,140.0,20.0,0.0,0
291,170.7373681843169,2.191782,144.0,20.0,0.0,0
292,177.4678194812334,2.188525,148.0,20.0,0.0,0
293,170.84991753710824,2.19567,152.0,20.0,0.0,0
294,171.817841971113,2.204442,156.0,20.0,0.0,0
295,168.44136138737576,2.21245,160.0,20.0,0.0,0
296,166.61806187215757,2.222208,164.0,20.0,0.0,0
297,164.479624169124,2.230589,168.0,20.0,0.0,0
298,162.94895297116295,2.240591,172.0,20.0,0.0,0
299,159.39239342295969,2.254606,176.0,20.0,0.0,0
300,154.5077515118196,2.263073,180.0,20.0,0.0,0
301,149.3304812834224,2.269033,184.0,20.0,0.0,0
302,139.69625668449203,2.272235,188.0,20.0,0.0,0
303,132.29050927082812,2.270975,192.0,20.0,0.0,1
304,131.07497626068266,2.271667,196.0,20.0,0.0,1
305,127.96861412364431,2.272989,200.0,20.0,0.0,1
306,121.75588984956768,2.279058,0.0,24.0,0.0,1
307,115.83579389274836,2.294396,4.0,24.0,0.0,1
308,108.34000699685134,2.300051,8.0,24.0,0.0,1
309,103.23026638012902,2.311998,12.0,24.0,0.0,1
310,99.06594032685302,2.337515,16.0,24.0,0.0,1
311,93.05580488780038,2.349291,20.0,24.0,0.0,1
312,91.54764356039776,2.352449,24.0,24.0,0.0,1
313,90.84983757309216,2.349877,28.0,24.0,0.0,1
314,97.33268029386772,2.345338,32.0,24.0,0.0,1
315,96.99503223549392,2.341091,36.0,24.0,0.0,1
316,100.2364535958818,2.33745,40.0,24.0,0.0,1
317,103.27528612124549,2.334196,44.0,24.0,0.0,1
318,103.27528612124524,2.334854,48.0,24.0,0.0,1
319,102.78006896896407,2.333549,52.0,24.0,0.0,1
320,102.75755909840586,2.33223,56.0,24.0,0.0,1
321,102.19481233444937,2.329504,60.0,24.0,0.0,1
322,98.43566395122184,2.327702,64.0,24.0,0.0,1
323,97.2201309410766,2.329541,68.0,24.0,0.0,1
324,93.95619971013024,2.333415,72.0,24.0,0.0,1
325,94.85659453246036,2.335871,76.0,24.0,0.0,1
326,92.4030186416112,2.33696,80.0,24.0,0.0,1
327,85.8976660502774,2.335806,84.0,24.0,0.0,1
328,87.38331750712177,2.334796,88.0,24.0,0.0,1
329,84.41201459343279,2.334645,92.0,24.0,0.0,1
330,85.8076265680445,2.334073,96.0,24.0,0.0,1
331,93.59604178119844,2.334323,100.0,24.0,0.0,1
332,97.62530861112508,2.33658,104.0,24.0,0.0,1
333,97.715348093358,2.342297,108.0,24.0,0.0,1
334,93.84365035733936,2.346123,112.0,24.0,0.0,1
335,84.63711329901525,2.342567,116.0,24.0,0.0,1
336,88.44128142335944,2.338327,120.0,24.0,0.0,1
337,92.02035084212092,2.315471,124.0,24.0,0.0,1
338,106.6292568344245,2.284943,128.0,24.0,0.0,1
339,128.6214003698335,2.261617,132.0,24.0,0.0,1
340,154.2376330651207,2.243992,136.0,24.0,0.0,0
341,152.6844519966014,2.234672,140.0,24.0,0.0,0
342,161.3957719026439,2.227507,144.0,24.0,0.0,0
343,161.50832125543502,2.219296,148.0,24.0,0.0,0
344,161.75592983157594,2.228733,152.0,24.0,0.0,0
345,160.85553500924584,2.22952,156.0,24.0,0.0,0
346,166.16786446099263,2.236477,160.0,24.0,0.0,0
347,158.51450847118804,2.249277,164.0,24.0,0.0,0
348,153.60735668948973,2.256411,168.0,24.0,0.0,0
349,150.97370183417456,2.264741,172.0,24.0,0.0,0
350,140.30402318956476,2.265365,176.0,24.0,0.0,0
351,136.47734519466235,2.264231,180.0,24.0,0.0,0
352,136.38730571242945,2.250345,184.0,24.0,0.0,1
353,133.30345344594934,2.241649,188.0,24.0,0.0,1
354,125.7851566794941,2.230993,192.0,24.0,0.0,1
355,124.5246039282324,2.230627,196.0,24.0,0.0,1
356,122.25110700184928,2.236402,200.0,24.0,0.0,1
357,106.17905942325956,2.314923,0.0,28.0,0.0,1
358,106.87686541056542,2.316701,4.0,28.0,0.0,1
359,101.13684841821168,2.32152,8.0,28.0,0.0,1
360,104.76093757808984,2.322034,12.0,28.0,0.0,1
361,96.34224598930471,2.327377,16.0,28.0,0.0,1
362,87.40582737768,2.338512,20.0,28.0,0.0,1
363,86.01021540306851,2.333706,24.0,28.0,0.0,1
364,87.45084711879645,2.339926,28.0,28.0,0.0,1
365,90.0619921035534,2.342965,32.0,28.0,0.0,1
366,94.76655505022744,2.337395,36.0,28.0,0.0,1
367,98.43566395122208,2.330836,40.0,28.0,0.0,1
368,98.36813433954715,2.327435,44.0,28.0,0.0,1
369,98.59323304512964,2.326839,48.0,28.0,0.0,1
370,101.96971362886688,2.325698,52.0,28.0,0.0,1
371,98.52570343345474,2.324465,56.0,28.0,0.0,1
372,98.25558498675603,2.32328,60.0,28.0,0.0,1
373,97.26515068219304,2.327089,64.0,28.0,0.0,1
374,97.78287770503266,2.329487,68.0,28.0,0.0,1
375,97.10758158828504,2.332706,72.0,28.0,0.0,1
376,95.01416362636814,2.334323,76.0,28.0,0.0,1
377,88.66638012894191,2.332627,80.0,28.0,0.0,1
378,86.50543255535013,2.329226,84.0,28.0,0.0,1
379,79.93255035234142,2.330408,88.0,28.0,0.0,1
380,88.3062222000101,2.338817,92.0,28.0,0.0,1
381,88.44128142335944,2.344639,96.0,28.0,0.0,1
382,82.11600779649166,2.347071,100.0,28.0,0.0,1
383,82.20604727872455,2.345338,104.0,28.0,0.0,1
384,86.01021540306874,2.338608,108.0,28.0,0.0,1
385,82.97138287770508,2.329476,112.0,28.0,0.0,1
386,91.70521265430534,2.324565,116.0,28.0,0.0,1
387,99.87629566695,2.331158,120.0,28.0,0.0,1
388,95.91455844869802,2.338635,124.0,28.0,0.0,1
389,97.28766055275128,2.338649,128.0,28.0,0.0,1
390,89.8143835274127,2.336744,132.0,28.0,0.0,1
391,91.6601929131889,2.323493,136.0,28.0,0.0,1
392,96.5448348243292,2.30873,140.0,28.0,0.0,1
393,105.86392123544395,2.2959,144.0,28.0,0.0,1
394,118.9421560297867,2.285374,148.0,28.0,0.0,1
395,125.04233095107202,2.280531,152.0,28.0,0.0,1
396,127.92359438252788,2.280161,156.0,28.0,0.0,1
397,131.3676045779398,2.278675,160.0,28.0,0.0,1
398,129.65685441551295,2.281939,164.0,28.0,0.0,1
399,128.57638062871706,2.281432,168.0,28.0,0.0,1
400,127.60845619471228,2.275921,172.0,28.0,0.0,1
401,128.5088510170424,2.261552,176.0,28.0,0.0,1
402,128.75645959318308,2.238142,180.0,28.0,0.0,1
403,126.032765255635,2.228644,184.0,28.0,0.0,1
404,126.1903343495428,2.236515,188.0,28.0,0.0,1
405,129.20665700434802,2.254867,192.0,28.0,0.0,1
406,134.2488680093959,2.25648,196.0,28.0,0.0,1
407,134.3389074916288,2.250061,200.0,28.0,0.0,1
408,97.10758158828504,2.325856,0.0,32.0,0.0,1
409,100.41653256034785,2.334319,4.0,32.0,0.0,1
410,96.27471637763006,2.346876,8.0,32.0,0.0,1
411,82.70126443100594,2.360566,12.0,32.0,0.0,1
412,85.53750812134535,2.356703,16.0,32.0,0.0,1
413,86.46041281423345,2.354336,20.0,32.0,0.0,1
414,82.07098805537521,2.34765,24.0,32.0,0.0,1
415,77.86164226098253,2.335052,28.0,32.0,0.0,1
416,89.40920585736421,2.335796,32.0,32.0,0.0,1
417,91.18748563146596,2.335738,36.0,32.0,0.0,1
418,93.9787095806887,2.332055,40.0,32.0,0.0,1
419,97.01754210605212,2.329874,44.0,32.0,0.0,1
420,97.06256184716858,2.328826,48.0,32.0,0.0,1
421,97.0850717177268,2.328339,52.0,32.0,0.0,1
422,97.0850717177268,2.327308,56.0,32.0,0.0,1
423,93.48349242840708,2.332754,60.0,32.0,0.0,1
424,97.715348093358,2.336118,64.0,32.0,0.0,1
425,91.0749362786744,2.338341,68.0,32.0,0.0,1
426,84.63711329901525,2.337628,72.0,32.0,0.0,1
427,78.80705682442886,2.334189,76.0,32.0,0.0,1
428,79.88753061122497,2.331925,80.0,32.0,0.0,1
429,78.3343495427057,2.339868,84.0,32.0,0.0,1
430,85.04229096906374,2.354254,88.0,32.0,0.0,1
431,82.79130391323906,2.362895,92.0,32.0,0.0,1
432,79.45984307061826,2.368883,96.0,32.0,0.0,1
433,77.27638562646803,2.369383,100.0,32.0,0.0,1
434,81.6433005147685,2.36542,104.0,32.0,0.0,1
435,85.69507721525315,2.357056,108.0,32.0,0.0,1
436,84.0743665350592,2.345417,112.0,32.0,0.0,1
437,87.51837673047135,2.336214,116.0,32.0,0.0,1
438,93.66357139287312,2.32066,120.0,32.0,0.0,1
439,102.14979259333312,2.31345,124.0,32.0,0.0,1
440,102.08226298165825,2.318393,128.0,32.0,0.0,1
441,101.85716427607576,2.323931,132.0,32.0,0.0,1
442,99.47111799690128,2.326767,136.0,32.0,0.0,1
443,96.49981508321252,2.325137,140.0,32.0,0.0,1
444,97.40020990554262,2.318557,144.0,32.0,0.0,1
445,98.25558498675582,2.311443,148.0,32.0,0.0,1
446,106.53921735219136,2.304161,152.0,32.0,0.0,1
447,107.93482932680286,2.299363,156.0,32.0,0.0,1
448,116.93877755010249,2.290827,160.0,32.0,0.0,1
449,118.82960667699535,2.279891,164.0,32.0,0.0,1
450,124.11942625818392,2.261861,168.0,32.0,0.0,1
451,125.10986056274692,2.243786,172.0,32.0,0.0,1
452,125.10986056274668,2.2356,176.0,32.0,0.0,1
453,138.345664450997,2.250472,180.0,32.0,0.0,1
454,134.09129891548787,2.255932,184.0,32.0,0.0,1
455,134.24886800939566,2.246345,188.0,32.0,0.0,1
456,122.0485181668248,2.245146,192.0,32.0,0.0,1
457,123.42162027087808,2.252541,196.0,32.0,0.0,1
458,113.74237593083105,2.263368,200.0,32.0,0.0,1
459,102.03724324054156,2.325969,0.0,36.0,0.0,1
460,87.83351491828671,2.340118,4.0,36.0,0.0,1
461,90.17454145634451,2.348332,8.0,36.0,0.0,1
462,96.36475585986318,2.357655,12.0,36.0,0.0,1
463,79.70745164675895,2.367078,16.0,36.0,0.0,1
464,76.91622769753621,2.367574,20.0,36.0,0.0,1
465,77.05128692088556,2.367835,24.0,36.0,0.0,1
466,84.9072317457144,2.352805,28.0,36.0,0.0,1
467,79.88753061122497,2.334049,32.0,36.0,0.0,1
468,84.72715278124838,2.33372,36.0,36.0,0.0,1
469,87.85602478884493,2.336882,40.0,36.0,0.0,1
470,94.20380828627115,2.337659,44.0,36.0,0.0,1
471,94.09125893347982,2.337567,48.0,36.0,0.0,1
472,98.45817382178006,2.337525,52.0,36.0,0.0,1
473,95.44185116697508,2.337645,56.0,36.0,0.0,1
474,95.37432155530018,2.339875,60.0,36.0,0.0,1
475,93.61855165175666,2.341875,64.0,36.0,0.0,1
476,93.61855165175666,2.344311,68.0,36.0,0.0,1
477,88.17116297666053,2.345057,72.0,36.0,0.0,1
478,81.80086960867607,2.34119,76.0,36.0,0.0,1
