1450; 0.21656050955414052
1458.8300220750552; 0.34394904458598674
1465.8940397350993; 0.598726114649681
1470.7505518763796; 0.8917197452229297
1473.3995584988963; 1.146496815286623
1475.6070640176602; 1.4012738853503173
1477.814569536424; 1.6815286624203818
1480.0220750551878; 1.9872611464968148
1482.2295805739516; 2.2675159235668785
1483.9955849889625; 2.547770700636942
1485.3200883002207; 2.8025477707006363
1487.0860927152319; 3.095541401273885
1489.2935982339957; 3.401273885350318
1491.0596026490066; 3.6687898089171966
1493.7086092715233; 3.9235668789808913
1497.682119205298; 4.229299363057324
1503.8631346578368; 4.165605095541401
1506.953642384106; 3.97452229299363
1513.1346578366447; 3.8598726114649677
1518.4326710816777; 4.0891719745222925
1521.9646799117; 4.305732484076433
1525.496688741722; 4.5732484076433115
1529.9116997792494; 4.904458598726114
1533.8852097130243; 4.611464968152866
1535.6512141280355; 4.343949044585987
1537.4172185430464; 4.101910828025478
1539.1832229580575; 3.847133757961783
1541.3907284768213; 3.5796178343949037
1542.7152317880796; 3.2993630573248405
1544.4812362030905; 3.0191082802547764
1547.1302428256072; 2.687898089171974
1551.103752759382; 2.4076433121019107
1555.5187637969095; 2.101910828025477
1560.8167770419427; 1.808917197452229
1563.4657836644592; 1.515923566878981
1566.5562913907286; 1.2356687898089165
1570.5298013245033; 1.0063694267515917
1574.5033112582782; 0.7643312101910817
1581.5673289183223; 0.5605095541401273
1592.1633554083885; 0.40764331210191074
1601.4348785871964; 0.2929936305732479
1613.355408388521; 0.20382165605095537
1623.9514348785872; 0.11464968152866195
1635.430463576159; 0
