File,MUESTRA_0_27_1.csv,
Date/Time,23-02-17/17:58,

Center Wavelength,1471.1,nm
Span Wavelength,557.6,nm
Start Wavelength,1192.3,nm
Stop Wavelength,1749.9,nm
Value In Air/Vacuum,Vacuum,
Optical Attenuater,Off,
Resolution,0.5,nm
Actual Resolution,0.494,nm
VBW,2000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,2001,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,

Trace,A
Start,1192.3,nm
Stop,1749.9,nm
1192.300000,2.1120E-007
1192.578800,2.1800E-007
1192.857600,1.4370E-007
1193.136400,1.6030E-007
1193.415200,1.8690E-007
1193.694000,1.8100E-007
1193.972800,1.9370E-007
1194.251600,1.2560E-007
1194.530400,1.7980E-007
1194.809200,1.7170E-007
1195.088000,2.3270E-007
1195.366800,2.0160E-007
1195.645600,2.0860E-007
1195.924400,2.0010E-007
1196.203200,1.9530E-007
1196.482000,1.7230E-007
1196.760800,1.9110E-007
1197.039600,1.5960E-007
1197.318400,1.8960E-007
1197.597200,2.0140E-007
1197.876000,1.5800E-007
1198.154800,1.6830E-007
1198.433600,1.9030E-007
1198.712400,2.2250E-007
1198.991200,1.8280E-007
1199.270000,1.2450E-007
1199.548800,1.8410E-007
1199.827600,2.1700E-007
1200.106400,2.4750E-007
1200.385200,1.5110E-007
1200.664000,1.2360E-007
1200.942800,2.0460E-007
1201.221600,2.1440E-007
1201.500400,2.2900E-007
1201.779200,1.4530E-007
1202.058000,1.6850E-007
1202.336800,2.0110E-007
1202.615600,1.9060E-007
1202.894400,1.7330E-007
1203.173200,1.9490E-007
1203.452000,1.8710E-007
1203.730800,2.0730E-007
1204.009600,1.9880E-007
1204.288400,1.7790E-007
1204.567200,1.8070E-007
1204.846000,1.3860E-007
1205.124800,2.1150E-007
1205.403600,1.5640E-007
1205.682400,1.6070E-007
1205.961200,1.5590E-007
1206.240000,1.7450E-007
1206.518800,2.2070E-007
1206.797600,1.7170E-007
1207.076400,1.6790E-007
1207.355200,1.7580E-007
1207.634000,1.7470E-007
1207.912800,2.0930E-007
1208.191600,1.7440E-007
1208.470400,1.7890E-007
1208.749200,1.6660E-007
1209.028000,2.0680E-007
1209.306800,1.5720E-007
1209.585600,1.5640E-007
1209.864400,1.8830E-007
1210.143200,1.8870E-007
1210.422000,1.2570E-007
1210.700800,1.9080E-007
1210.979600,1.3520E-007
1211.258400,1.7320E-007
1211.537200,1.7900E-007
1211.816000,1.9980E-007
1212.094800,2.2800E-007
1212.373600,1.8860E-007
1212.652400,2.3030E-007
1212.931200,1.6400E-007
1213.210000,2.1350E-007
1213.488800,1.7260E-007
1213.767600,1.3340E-007
1214.046400,1.3730E-007
1214.325200,1.7830E-007
1214.604000,1.3560E-007
1214.882800,2.1430E-007
1215.161600,1.7320E-007
1215.440400,1.6300E-007
1215.719200,1.6660E-007
1215.998000,1.8350E-007
1216.276800,1.6510E-007
1216.555600,1.8930E-007
1216.834400,1.8280E-007
1217.113200,1.6500E-007
1217.392000,1.6130E-007
1217.670800,1.9620E-007
1217.949600,1.4610E-007
1218.228400,1.2350E-007
1218.507200,1.5850E-007
1218.786000,1.6760E-007
1219.064800,2.0100E-007
1219.343600,1.4480E-007
1219.622400,1.6380E-007
1219.901200,1.3550E-007
1220.180000,1.7470E-007
1220.458800,1.6840E-007
1220.737600,1.6170E-007
1221.016400,1.9070E-007
1221.295200,1.4910E-007
1221.574000,2.0320E-007
1221.852800,1.6590E-007
1222.131600,1.4480E-007
1222.410400,1.6440E-007
1222.689200,1.3740E-007
1222.968000,1.3230E-007
1223.246800,1.7210E-007
1223.525600,1.5200E-007
1223.804400,1.8250E-007
1224.083200,1.7740E-007
1224.362000,1.8820E-007
1224.640800,2.0420E-007
1224.919600,1.2250E-007
1225.198400,1.8090E-007
1225.477200,2.1220E-007
1225.756000,2.0590E-007
1226.034800,1.7880E-007
1226.313600,1.9030E-007
1226.592400,1.7230E-007
1226.871200,1.5310E-007
1227.150000,2.0740E-007
1227.428800,1.5170E-007
1227.707600,1.6910E-007
1227.986400,1.8440E-007
1228.265200,2.0680E-007
1228.544000,1.8100E-007
1228.822800,1.8200E-007
1229.101600,1.3300E-007
1229.380400,2.0050E-007
1229.659200,2.1440E-007
1229.938000,1.3880E-007
1230.216800,1.5110E-007
1230.495600,1.8150E-007
1230.774400,1.2360E-007
1231.053200,1.9070E-007
1231.332000,1.9210E-007
1231.610800,1.4980E-007
1231.889600,1.9270E-007
1232.168400,1.4540E-007
1232.447200,1.8870E-007
1232.726000,1.6960E-007
1233.004800,1.4080E-007
1233.283600,2.3670E-007
1233.562400,1.9030E-007
1233.841200,1.7830E-007
1234.120000,1.2490E-007
1234.398800,1.7320E-007
1234.677600,1.8420E-007
1234.956400,2.0330E-007
1235.235200,2.0050E-007
