File,WaveData20210924_022.csv,
Date/Time,21-09-24/13:42,

Trace,A
Center Wavelength,1557.8,nm
Span Wavelength,400,nm
Start Wavelength,1357.8,nm
Stop Wavelength,1757.8,nm
Value In Air/Vacuum,Vacuum,
Optical Attenuater,Off,
Resolution,0.07,nm
Actual Resolution,0.058,nm
VBW,1000,Hz
Point Average,20,
Sweep Average,4,
Smooth,Off,
Sampling Points,2001,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1357.8,nm
Stop,1757.8,nm

Wavelength(A),Level(A)
1357.800000,1.5700E-007
1358.000000,1.5740E-007
1358.200000,1.8210E-007
1358.400000,1.4770E-007
1358.600000,2.0500E-007
1358.800000,1.9390E-007
1359.000000,2.4300E-007
1359.200000,2.7780E-007
1359.400000,2.6990E-007
1359.600000,3.3280E-007
1359.800000,4.0800E-007
1360.000000,4.8760E-007
1360.200000,5.2430E-007
1360.400000,6.1930E-007
1360.600000,6.9560E-007
1360.800000,4.6420E-007
1361.000000,7.8840E-007
1361.200000,9.7440E-007
1361.400000,1.0810E-006
1361.600000,8.4700E-007
1361.800000,1.1990E-006
1362.000000,9.6450E-007
1362.200000,1.4390E-006
1362.400000,4.4540E-007
1362.600000,1.7440E-006
1362.800000,1.6070E-006
1363.000000,2.0190E-006
1363.200000,2.2090E-006
1363.400000,2.3310E-006
1363.600000,2.4420E-006
1363.800000,2.6450E-006
1364.000000,2.7070E-006
1364.200000,2.0540E-006
1364.400000,2.9850E-006
1364.600000,1.4800E-006
1364.800000,2.9420E-006
1365.000000,3.3460E-006
1365.200000,3.6540E-006
1365.400000,2.6300E-006
1365.600000,3.0030E-006
1365.800000,4.2280E-006
1366.000000,4.4200E-006
1366.200000,4.4610E-006
1366.400000,4.6150E-006
1366.600000,4.9160E-006
1366.800000,4.5790E-006
1367.000000,5.0210E-006
1367.200000,5.3150E-006
1367.400000,5.3850E-006
1367.600000,4.0100E-006
1367.800000,3.7140E-006
1368.000000,5.5510E-006
1368.200000,5.4420E-006
1368.400000,5.7180E-006
1368.600000,2.1430E-006
1368.800000,5.9290E-006
1369.000000,6.1750E-006
1369.200000,5.9140E-006
1369.400000,6.1830E-006
1369.600000,6.2790E-006
1369.800000,6.1680E-006
1370.000000,4.1500E-006
1370.200000,6.2190E-006
1370.400000,6.3490E-006
1370.600000,6.3980E-006
1370.800000,6.0210E-006
1371.000000,3.5900E-006
1371.200000,6.0690E-006
1371.400000,6.3970E-006
1371.600000,6.4070E-006
1371.800000,6.4710E-006
1372.000000,6.1430E-006
1372.200000,6.0810E-006
1372.400000,6.6340E-006
1372.600000,6.8110E-006
1372.800000,6.8880E-006
1373.000000,6.7240E-006
1373.200000,7.0350E-006
1373.400000,5.9730E-006
1373.600000,7.2610E-006
1373.800000,7.3360E-006
1374.000000,7.1890E-006
1374.200000,7.5480E-006
1374.400000,6.5900E-006
1374.600000,7.6290E-006
1374.800000,7.5950E-006
1375.000000,7.0110E-006
1375.200000,8.0900E-006
1375.400000,8.2290E-006
1375.600000,8.3500E-006
1375.800000,8.0520E-006
1376.000000,8.4930E-006
1376.200000,8.5510E-006
1376.400000,9.0500E-006
1376.600000,9.0820E-006
1376.800000,9.2450E-006
1377.000000,7.0030E-006
1377.200000,8.8140E-006
1377.400000,1.0280E-005
1377.600000,1.0680E-005
1377.800000,1.0960E-005
1378.000000,1.1410E-005
1378.200000,1.1660E-005
1378.400000,1.1800E-005
1378.600000,1.0750E-005
1378.800000,1.0330E-005
1379.000000,1.2900E-005
1379.200000,1.3790E-005
1379.400000,1.4170E-005
1379.600000,1.4790E-005
1379.800000,1.5160E-005
1380.000000,1.5320E-005
1380.200000,1.4920E-005
1380.400000,1.5100E-005
1380.600000,5.4940E-006
1380.800000,1.1400E-005
1381.000000,1.6030E-005
1381.200000,1.6030E-005
1381.400000,1.8110E-005
1381.600000,1.8570E-005
1381.800000,1.7700E-005
1382.000000,1.8220E-005
1382.200000,1.9540E-005
1382.400000,1.4490E-005
1382.600000,1.2020E-005
1382.800000,1.5030E-005
1383.000000,1.7250E-005
1383.200000,2.1320E-005
1383.400000,2.1660E-005
1383.600000,2.2130E-005
1383.800000,1.8110E-005
1384.000000,2.2570E-005
1384.200000,2.3960E-005
1384.400000,2.2930E-005
1384.600000,2.4720E-005
1384.800000,2.3400E-005
1385.000000,2.3510E-005
1385.200000,2.3760E-005
1385.400000,2.3250E-005
1385.600000,2.7030E-005
1385.800000,2.5030E-005
1386.000000,2.7590E-005
1386.200000,2.3310E-005
1386.400000,1.7460E-005
1386.600000,2.3850E-005
1386.800000,2.4170E-005
1387.000000,2.4300E-005
1387.200000,2.5000E-005
1387.400000,2.5310E-005
1387.600000,2.5340E-005
1387.800000,1.8500E-005
1388.000000,2.4400E-005
1388.200000,2.3660E-005
1388.400000,2.2390E-005
1388.600000,2.6540E-005
1388.800000,2.6850E-005
1389.000000,2.2940E-005
1389.200000,2.7070E-005
1389.400000,2.7370E-005
1389.600000,2.7260E-005
1389.800000,2.5050E-005
1390.000000,2.5570E-005
1390.200000,2.7470E-005
1390.400000,2.7490E-005
1390.600000,2.7060E-005
1390.800000,2.7180E-005
1391.000000,2.7280E-005
1391.200000,2.7720E-005
1391.400000,2.8110E-005
1391.600000,2.7280E-005
1391.800000,2.8090E-005
1392.000000,2.7660E-005
1392.200000,2.0240E-005
1392.400000,2.4420E-005
1392.600000,2.1340E-005
1392.800000,2.7000E-005
1393.000000,2.8360E-005
1393.200000,2.8800E-005
1393.400000,2.8920E-005
1393.600000,2.8850E-005
1393.800000,2.9040E-005
1394.000000,2.9390E-005
1394.200000,2.9170E-005
1394.400000,3.0110E-005
1394.600000,2.6090E-005
1394.800000,2.9810E-005
1395.000000,1.2020E-005
1395.200000,3.0060E-005
1395.400000,2.8850E-005
1395.600000,2.7130E-005
1395.800000,2.8570E-005
1396.000000,3.1650E-005
1396.200000,3.0970E-005
1396.400000,1.7530E-005
1396.600000,1.8910E-005
1396.800000,3.2750E-005
1397.000000,3.3380E-005
1397.200000,3.0500E-005
1397.400000,3.3650E-005
1397.600000,3.4240E-005
1397.800000,3.4520E-005
1398.000000,3.4540E-005
1398.200000,3.3850E-005
1398.400000,3.5070E-005
1398.600000,3.5550E-005
1398.800000,3.5840E-005
1399.000000,3.5440E-005
1399.200000,3.6280E-005
1399.400000,3.5060E-005
1399.600000,2.9290E-005
1399.800000,3.7310E-005
1400.000000,2.9730E-005
1400.200000,3.7820E-005
1400.400000,3.3020E-005
1400.600000,2.8150E-005
1400.800000,3.0630E-005
1401.000000,3.8740E-005
1401.200000,3.9360E-005
1401.400000,3.7950E-005
1401.600000,3.6850E-005
1401.800000,3.9990E-005
1402.000000,4.2280E-005
1402.200000,4.2740E-005
1402.400000,4.3490E-005
1402.600000,4.3850E-005
1402.800000,4.4290E-005
1403.000000,4.4160E-005
1403.200000,4.4900E-005
1403.400000,4.5820E-005
1403.600000,4.6440E-005
1403.800000,4.6690E-005
1404.000000,4.6330E-005
1404.200000,4.5350E-005
1404.400000,4.0000E-005
1404.600000,4.8280E-005
1404.800000,4.6470E-005
1405.000000,1.6050E-005
1405.200000,4.7130E-005
1405.400000,4.8150E-005
1405.600000,5.5720E-005
1405.800000,5.5360E-005
1406.000000,5.6590E-005
1406.200000,5.5700E-005
1406.400000,5.7110E-005
1406.600000,5.6430E-005
1406.800000,5.4680E-005
1407.000000,5.1750E-005
1407.200000,5.1800E-005
1407.400000,5.5480E-005
1407.600000,5.4980E-005
1407.800000,5.8810E-005
1408.000000,5.8860E-005
1408.200000,5.8580E-005
1408.400000,5.8510E-005
1408.600000,5.8840E-005
1408.800000,5.7840E-005
1409.000000,5.3310E-005
1409.200000,5.1630E-005
1409.400000,5.4510E-005
1409.600000,4.8460E-005
1409.800000,5.8430E-005
1410.000000,5.6500E-005
1410.200000,5.9130E-005
1410.400000,5.9000E-005
1410.600000,5.7360E-005
1410.800000,5.9990E-005
1411.000000,5.8990E-005
1411.200000,5.8230E-005
1411.400000,6.0190E-005
1411.600000,6.0240E-005
1411.800000,6.0770E-005
1412.000000,6.0390E-005
1412.200000,5.7620E-005
1412.400000,5.8700E-005
1412.600000,6.0220E-005
1412.800000,6.1990E-005
1413.000000,6.2200E-005
1413.200000,6.2640E-005
1413.400000,6.2460E-005
1413.600000,6.0080E-005
1413.800000,6.2610E-005
1414.000000,6.1090E-005
1414.200000,5.3350E-005
1414.400000,6.2370E-005
1414.600000,5.4470E-005
1414.800000,6.0530E-005
1415.000000,6.3790E-005
1415.200000,6.4320E-005
1415.400000,6.1800E-005
1415.600000,6.4590E-005
1415.800000,6.3910E-005
1416.000000,6.5420E-005
1416.200000,6.5580E-005
1416.400000,6.6070E-005
1416.600000,6.5810E-005
1416.800000,6.6990E-005
1417.000000,6.6300E-005
1417.200000,6.7750E-005
1417.400000,6.8240E-005
1417.600000,5.8100E-005
1417.800000,6.8030E-005
1418.000000,6.7990E-005
1418.200000,6.9050E-005
1418.400000,6.9740E-005
1418.600000,6.8840E-005
1418.800000,6.8540E-005
1419.000000,6.1050E-005
1419.200000,6.8380E-005
1419.400000,6.8290E-005
1419.600000,6.6080E-005
1419.800000,7.1930E-005
1420.000000,6.4470E-005
1420.200000,7.2150E-005
1420.400000,7.2330E-005
1420.600000,7.0960E-005
1420.800000,7.0690E-005
1421.000000,7.3990E-005
1421.200000,7.3100E-005
1421.400000,7.4930E-005
1421.600000,7.2620E-005
1421.800000,7.5130E-005
1422.000000,7.5020E-005
1422.200000,7.4600E-005
1422.400000,7.5430E-005
1422.600000,7.4150E-005
1422.800000,7.3580E-005
1423.000000,7.5770E-005
1423.200000,7.1630E-005
1423.400000,7.0990E-005
1423.600000,7.6450E-005
1423.800000,6.8830E-005
1424.000000,7.1920E-005
1424.200000,7.6170E-005
1424.400000,7.6850E-005
1424.600000,7.6790E-005
1424.800000,7.6950E-005
1425.000000,7.6880E-005
1425.200000,7.7300E-005
1425.400000,7.7030E-005
1425.600000,7.4860E-005
1425.800000,7.7510E-005
1426.000000,7.6290E-005
1426.200000,7.8280E-005
1426.400000,7.7000E-005
1426.600000,7.8400E-005
1426.800000,7.8100E-005
1427.000000,7.8820E-005
1427.200000,7.8390E-005
1427.400000,7.8580E-005
1427.600000,7.9240E-005
1427.800000,7.8440E-005
1428.000000,7.9520E-005
1428.200000,7.4060E-005
1428.400000,7.6250E-005
1428.600000,7.8530E-005
1428.800000,7.8720E-005
1429.000000,7.5830E-005
1429.200000,8.0720E-005
1429.400000,8.0700E-005
1429.600000,7.9490E-005
1429.800000,8.0560E-005
1430.000000,7.8660E-005
1430.200000,8.0470E-005
1430.400000,8.0480E-005
1430.600000,8.0560E-005
1430.800000,8.0620E-005
1431.000000,8.0490E-005
1431.200000,7.0530E-005
1431.400000,8.0330E-005
1431.600000,7.3450E-005
1431.800000,7.8970E-005
1432.000000,7.8770E-005
1432.200000,7.8800E-005
1432.400000,6.8870E-005
1432.600000,7.6840E-005
1432.800000,7.8390E-005
1433.000000,7.7980E-005
1433.200000,7.7850E-005
1433.400000,7.7610E-005
1433.600000,7.6640E-005
1433.800000,7.5550E-005
1434.000000,7.5310E-005
1434.200000,7.4650E-005
1434.400000,6.4170E-005
1434.600000,7.4420E-005
1434.800000,7.4500E-005
1435.000000,7.4360E-005
1435.200000,7.2180E-005
1435.400000,7.3500E-005
1435.600000,7.2890E-005
1435.800000,7.2590E-005
1436.000000,7.1500E-005
1436.200000,7.0990E-005
1436.400000,7.1480E-005
1436.600000,7.1280E-005
1436.800000,7.1130E-005
1437.000000,7.0250E-005
1437.200000,6.8530E-005
1437.400000,7.0440E-005
1437.600000,6.9350E-005
1437.800000,6.2310E-005
1438.000000,6.8750E-005
1438.200000,6.9280E-005
1438.400000,6.9140E-005
1438.600000,6.8990E-005
1438.800000,6.9280E-005
1439.000000,6.9080E-005
1439.200000,6.8990E-005
1439.400000,6.5040E-005
1439.600000,6.6590E-005
1439.800000,6.8340E-005
1440.000000,6.8040E-005
1440.200000,6.8210E-005
1440.400000,6.7520E-005
1440.600000,6.7930E-005
1440.800000,6.7870E-005
1441.000000,6.8020E-005
1441.200000,6.8050E-005
1441.400000,6.4410E-005
1441.600000,6.6980E-005
1441.800000,6.7330E-005
1442.000000,6.7160E-005
1442.200000,6.5520E-005
1442.400000,6.6980E-005
1442.600000,6.7130E-005
1442.800000,6.5540E-005
1443.000000,6.6000E-005
1443.200000,6.7260E-005
1443.400000,6.7130E-005
1443.600000,6.6910E-005
1443.800000,6.6740E-005
1444.000000,6.6410E-005
1444.200000,6.6510E-005
1444.400000,6.5490E-005
1444.600000,6.6640E-005
1444.800000,6.6520E-005
1445.000000,6.6460E-005
1445.200000,6.5820E-005
1445.400000,6.5920E-005
1445.600000,5.8200E-005
1445.800000,5.7940E-005
1446.000000,6.5950E-005
1446.200000,6.5170E-005
1446.400000,6.6180E-005
1446.600000,6.6340E-005
1446.800000,6.6030E-005
1447.000000,6.6150E-005
1447.200000,6.6210E-005
1447.400000,6.6260E-005
1447.600000,6.6550E-005
1447.800000,6.6500E-005
1448.000000,6.6240E-005
1448.200000,6.5100E-005
1448.400000,6.6310E-005
1448.600000,6.6330E-005
1448.800000,6.6440E-005
1449.000000,6.6720E-005
1449.200000,6.6770E-005
1449.400000,6.6530E-005
1449.600000,6.6580E-005
1449.800000,6.5530E-005
1450.000000,6.6550E-005
1450.200000,6.5970E-005
1450.400000,6.6930E-005
1450.600000,5.7220E-005
1450.800000,6.6860E-005
1451.000000,6.6790E-005
1451.200000,6.6310E-005
1451.400000,6.7880E-005
1451.600000,6.8040E-005
1451.800000,6.8180E-005
1452.000000,6.8590E-005
1452.200000,6.4960E-005
1452.400000,6.8940E-005
1452.600000,6.9350E-005
1452.800000,6.9500E-005
1453.000000,6.8120E-005
1453.200000,7.0010E-005
1453.400000,7.0320E-005
1453.600000,7.0310E-005
1453.800000,7.0350E-005
1454.000000,7.0660E-005
1454.200000,7.0960E-005
1454.400000,7.0430E-005
1454.600000,7.1580E-005
1454.800000,7.1990E-005
1455.000000,7.2240E-005
1455.200000,7.1700E-005
1455.400000,7.1010E-005
1455.600000,7.2790E-005
1455.800000,7.3260E-005
1456.000000,7.3370E-005
1456.200000,7.3300E-005
1456.400000,7.4500E-005
1456.600000,7.4660E-005
1456.800000,7.4910E-005
1457.000000,7.5310E-005
1457.200000,7.5620E-005
1457.400000,7.5980E-005
1457.600000,7.6290E-005
1457.800000,7.6180E-005
1458.000000,7.7120E-005
1458.200000,7.7430E-005
1458.400000,7.7780E-005
1458.600000,7.8190E-005
1458.800000,7.8660E-005
1459.000000,7.9180E-005
1459.200000,7.9650E-005
1459.400000,7.9850E-005
1459.600000,8.0520E-005
1459.800000,8.0680E-005
1460.000000,8.1240E-005
1460.200000,8.1490E-005
1460.400000,8.0450E-005
1460.600000,8.2800E-005
1460.800000,8.3220E-005
1461.000000,8.3230E-005
1461.200000,8.2810E-005
1461.400000,8.3920E-005
1461.600000,8.3930E-005
1461.800000,8.4290E-005
1462.000000,8.4510E-005
1462.200000,8.4670E-005
1462.400000,8.5040E-005
1462.600000,8.4840E-005
1462.800000,8.5470E-005
1463.000000,8.5570E-005
1463.200000,7.9550E-005
1463.400000,8.6260E-005
1463.600000,8.7360E-005
1463.800000,8.7690E-005
1464.000000,8.8210E-005
1464.200000,8.9160E-005
1464.400000,8.9640E-005
1464.600000,9.0370E-005
1464.800000,9.1060E-005
1465.000000,9.1480E-005
1465.200000,8.7450E-005
1465.400000,9.2020E-005
1465.600000,9.3260E-005
1465.800000,9.3530E-005
1466.000000,9.2000E-005
1466.200000,9.3800E-005
