File,WaveData20210924_020.csv,
Date/Time,21-09-24/13:39,

Trace,A
Center Wavelength,1557.8,nm
Span Wavelength,400,nm
Start Wavelength,1357.8,nm
Stop Wavelength,1757.8,nm
Value In Air/Vacuum,Vacuum,
Optical Attenuater,Off,
Resolution,0.07,nm
Actual Resolution,0.058,nm
VBW,1000,Hz
Point Average,20,
Sweep Average,4,
Smooth,Off,
Sampling Points,2001,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1357.8,nm
Stop,1757.8,nm

Wavelength(A),Level(A)
1357.800000,5.6870E-008
1358.000000,4.9630E-008
1358.200000,4.6050E-008
1358.400000,7.3810E-008
1358.600000,7.5970E-008
1358.800000,6.2160E-008
1359.000000,6.2060E-008
1359.200000,3.5030E-008
1359.400000,4.9070E-008
1359.600000,5.0480E-008
1359.800000,4.7730E-008
1360.000000,4.0390E-008
1360.200000,4.6080E-008
1360.400000,5.2600E-008
1360.600000,6.1730E-008
1360.800000,6.4540E-008
1361.000000,7.1410E-008
1361.200000,4.1720E-008
1361.400000,6.0630E-008
1361.600000,5.4630E-008
1361.800000,6.3460E-008
1362.000000,5.9150E-008
1362.200000,6.0430E-008
1362.400000,3.6330E-008
1362.600000,4.6960E-008
1362.800000,5.3760E-008
1363.000000,5.0950E-008
1363.200000,5.7130E-008
1363.400000,6.2440E-008
1363.600000,4.8990E-008
1363.800000,5.4500E-008
1364.000000,5.0400E-008
1364.200000,6.9710E-008
1364.400000,5.2310E-008
1364.600000,5.2040E-008
1364.800000,5.9460E-008
1365.000000,4.0660E-008
1365.200000,5.9530E-008
1365.400000,6.8310E-008
1365.600000,5.3080E-008
1365.800000,5.5080E-008
1366.000000,4.5950E-008
1366.200000,6.5940E-008
1366.400000,3.9990E-008
1366.600000,6.6520E-008
1366.800000,5.9540E-008
1367.000000,6.2700E-008
1367.200000,5.4540E-008
1367.400000,3.6660E-008
1367.600000,5.9750E-008
1367.800000,5.3600E-008
1368.000000,5.8520E-008
1368.200000,5.2270E-008
1368.400000,4.7210E-008
1368.600000,5.0200E-008
1368.800000,5.6760E-008
1369.000000,4.8470E-008
1369.200000,5.5300E-008
1369.400000,5.5690E-008
1369.600000,4.9400E-008
1369.800000,6.2650E-008
1370.000000,5.1080E-008
1370.200000,5.1790E-008
1370.400000,6.5890E-008
1370.600000,6.2270E-008
1370.800000,7.3250E-008
1371.000000,6.1180E-008
1371.200000,5.9550E-008
1371.400000,5.9260E-008
1371.600000,5.8650E-008
1371.800000,7.6430E-008
1372.000000,6.1180E-008
1372.200000,3.5090E-008
1372.400000,5.8550E-008
1372.600000,8.0010E-008
1372.800000,7.8500E-008
1373.000000,6.0430E-008
1373.200000,5.5320E-008
1373.400000,5.8730E-008
1373.600000,6.7810E-008
1373.800000,5.5250E-008
1374.000000,6.1320E-008
1374.200000,6.3870E-008
1374.400000,5.2650E-008
1374.600000,5.6810E-008
1374.800000,6.3140E-008
1375.000000,6.6670E-008
1375.200000,6.2730E-008
1375.400000,7.3920E-008
1375.600000,6.0780E-008
1375.800000,5.9710E-008
1376.000000,6.2530E-008
1376.200000,6.3650E-008
1376.400000,7.0130E-008
1376.600000,5.8370E-008
1376.800000,6.1770E-008
1377.000000,6.1830E-008
1377.200000,6.9850E-008
1377.400000,7.4040E-008
1377.600000,7.1430E-008
1377.800000,7.5200E-008
1378.000000,5.6650E-008
1378.200000,7.2480E-008
1378.400000,7.3290E-008
1378.600000,7.5350E-008
1378.800000,6.3390E-008
1379.000000,7.0670E-008
1379.200000,6.8850E-008
1379.400000,8.1230E-008
1379.600000,8.3780E-008
1379.800000,6.1840E-008
1380.000000,8.2170E-008
1380.200000,8.6480E-008
1380.400000,8.1450E-008
1380.600000,6.5530E-008
1380.800000,6.7540E-008
1381.000000,9.2420E-008
1381.200000,7.1440E-008
1381.400000,9.8020E-008
1381.600000,9.1340E-008
1381.800000,9.1110E-008
1382.000000,9.3020E-008
1382.200000,9.3490E-008
1382.400000,8.0450E-008
1382.600000,7.6060E-008
1382.800000,8.2660E-008
1383.000000,1.0500E-007
1383.200000,1.0240E-007
1383.400000,9.8490E-008
1383.600000,1.2740E-007
1383.800000,8.4910E-008
1384.000000,1.2050E-007
1384.200000,1.1950E-007
1384.400000,1.2820E-007
1384.600000,1.2270E-007
1384.800000,1.2340E-007
1385.000000,1.2980E-007
1385.200000,1.2390E-007
1385.400000,1.2700E-007
1385.600000,1.5980E-007
1385.800000,1.3430E-007
1386.000000,1.5770E-007
1386.200000,1.4980E-007
1386.400000,1.5320E-007
1386.600000,1.7380E-007
1386.800000,1.7340E-007
1387.000000,1.7430E-007
1387.200000,2.1750E-007
1387.400000,1.8180E-007
1387.600000,1.8890E-007
1387.800000,1.5800E-007
1388.000000,2.0100E-007
1388.200000,1.6220E-007
1388.400000,1.3880E-007
1388.600000,1.5990E-007
1388.800000,1.7980E-007
1389.000000,1.6710E-007
1389.200000,1.7290E-007
1389.400000,1.9690E-007
1389.600000,2.0250E-007
1389.800000,1.7320E-007
1390.000000,2.0500E-007
1390.200000,2.0880E-007
1390.400000,2.3470E-007
1390.600000,2.1640E-007
1390.800000,2.4060E-007
1391.000000,2.3140E-007
1391.200000,2.6860E-007
1391.400000,2.7440E-007
1391.600000,2.5210E-007
1391.800000,2.6220E-007
1392.000000,2.9220E-007
1392.200000,2.4090E-007
1392.400000,2.7280E-007
1392.600000,2.5740E-007
1392.800000,3.1370E-007
1393.000000,3.3060E-007
1393.200000,3.6770E-007
1393.400000,3.6140E-007
1393.600000,3.6540E-007
1393.800000,3.8380E-007
1394.000000,4.1780E-007
1394.200000,4.0660E-007
1394.400000,4.3240E-007
1394.600000,3.9390E-007
1394.800000,4.4830E-007
1395.000000,2.4170E-007
1395.200000,4.8020E-007
1395.400000,4.6560E-007
1395.600000,4.7560E-007
1395.800000,4.8790E-007
1396.000000,5.8520E-007
1396.200000,5.7000E-007
1396.400000,4.0060E-007
1396.600000,3.1370E-007
1396.800000,4.4610E-007
1397.000000,4.7510E-007
1397.200000,4.5080E-007
1397.400000,4.9980E-007
1397.600000,5.3610E-007
1397.800000,5.7390E-007
1398.000000,5.9260E-007
1398.200000,6.2810E-007
1398.400000,6.4360E-007
1398.600000,6.5750E-007
1398.800000,6.7260E-007
1399.000000,7.0320E-007
1399.200000,7.3500E-007
1399.400000,7.1970E-007
1399.600000,5.9300E-007
1399.800000,7.6530E-007
1400.000000,9.0560E-007
1400.200000,1.2200E-006
1400.400000,7.6980E-007
1400.600000,5.9530E-007
1400.800000,7.4440E-007
1401.000000,1.0320E-006
1401.200000,1.0760E-006
1401.400000,1.0570E-006
1401.600000,1.0580E-006
1401.800000,1.1320E-006
1402.000000,1.2740E-006
1402.200000,1.2030E-006
1402.400000,1.3530E-006
1402.600000,1.2420E-006
1402.800000,1.4120E-006
1403.000000,1.4490E-006
1403.200000,1.4930E-006
1403.400000,1.5190E-006
1403.600000,1.6580E-006
1403.800000,1.7710E-006
1404.000000,1.7550E-006
1404.200000,1.8730E-006
1404.400000,1.7800E-006
1404.600000,2.1530E-006
1404.800000,2.1560E-006
1405.000000,8.8690E-007
1405.200000,2.3270E-006
1405.400000,2.4150E-006
1405.600000,2.6310E-006
1405.800000,2.6950E-006
1406.000000,2.7720E-006
1406.200000,2.7690E-006
1406.400000,2.9710E-006
1406.600000,2.8630E-006
1406.800000,2.8140E-006
1407.000000,2.8370E-006
1407.200000,3.0980E-006
1407.400000,3.1540E-006
1407.600000,3.1450E-006
1407.800000,3.3790E-006
1408.000000,3.4600E-006
1408.200000,3.4460E-006
1408.400000,3.5210E-006
1408.600000,3.5540E-006
1408.800000,3.5340E-006
1409.000000,3.3020E-006
1409.200000,3.2190E-006
1409.400000,3.4270E-006
1409.600000,3.1060E-006
1409.800000,3.7430E-006
1410.000000,3.6850E-006
1410.200000,3.9010E-006
1410.400000,3.9240E-006
1410.600000,3.8450E-006
1410.800000,4.0660E-006
1411.000000,4.0390E-006
1411.200000,4.0560E-006
1411.400000,4.1350E-006
1411.600000,4.1430E-006
1411.800000,4.2460E-006
1412.000000,4.2570E-006
1412.200000,4.1080E-006
1412.400000,4.2430E-006
1412.600000,4.3990E-006
1412.800000,4.5430E-006
1413.000000,4.6150E-006
1413.200000,4.6540E-006
1413.400000,4.6880E-006
1413.600000,4.5070E-006
1413.800000,4.7570E-006
1414.000000,4.6620E-006
1414.200000,4.1630E-006
1414.400000,4.8660E-006
1414.600000,4.2910E-006
1414.800000,4.7890E-006
1415.000000,5.0730E-006
1415.200000,5.0640E-006
1415.400000,4.9360E-006
1415.600000,5.1880E-006
1415.800000,5.1600E-006
1416.000000,5.2980E-006
1416.200000,5.3800E-006
1416.400000,5.4570E-006
1416.600000,5.4680E-006
1416.800000,5.6200E-006
1417.000000,5.6060E-006
1417.200000,5.7670E-006
1417.400000,5.8380E-006
1417.600000,5.0660E-006
1417.800000,5.9300E-006
1418.000000,6.0010E-006
1418.200000,6.0980E-006
1418.400000,6.2160E-006
1418.600000,6.2120E-006
1418.800000,6.2180E-006
1419.000000,5.6630E-006
1419.200000,6.3200E-006
1419.400000,6.4270E-006
1419.600000,6.2540E-006
1419.800000,6.8570E-006
1420.000000,6.2500E-006
1420.200000,7.0160E-006
1420.400000,7.1030E-006
1420.600000,7.0390E-006
1420.800000,7.0970E-006
1421.000000,7.5280E-006
1421.200000,7.5020E-006
1421.400000,7.7650E-006
1421.600000,7.6180E-006
1421.800000,7.9280E-006
1422.000000,7.9900E-006
1422.200000,8.0270E-006
1422.400000,6.9930E-006
1422.600000,6.9390E-006
1422.800000,7.0120E-006
1423.000000,7.2650E-006
1423.200000,6.9540E-006
1423.400000,6.9480E-006
1423.600000,7.5840E-006
1423.800000,6.9780E-006
1424.000000,7.3680E-006
1424.200000,7.8740E-006
1424.400000,8.0150E-006
1424.600000,8.0780E-006
1424.800000,8.2140E-006
1425.000000,8.3720E-006
1425.200000,8.4760E-006
1425.400000,8.5230E-006
1425.600000,8.3420E-006
1425.800000,1.0610E-005
1426.000000,1.0520E-005
1426.200000,1.0810E-005
1426.400000,1.0760E-005
1426.600000,1.1080E-005
1426.800000,1.1090E-005
1427.000000,1.1250E-005
1427.200000,1.1270E-005
1427.400000,1.1400E-005
1427.600000,1.1510E-005
1427.800000,1.1510E-005
1428.000000,1.1750E-005
1428.200000,1.0880E-005
1428.400000,9.3910E-006
1428.600000,9.7790E-006
1428.800000,9.9200E-006
1429.000000,9.6130E-006
1429.200000,1.0300E-005
1429.400000,1.0310E-005
1429.600000,1.0330E-005
1429.800000,1.0490E-005
1430.000000,1.0400E-005
1430.200000,1.0710E-005
1430.400000,1.0790E-005
1430.600000,1.0860E-005
1430.800000,1.1020E-005
1431.000000,1.1130E-005
1431.200000,9.8860E-006
1431.400000,1.1270E-005
1431.600000,1.0430E-005
1431.800000,1.1350E-005
1432.000000,1.1390E-005
1432.200000,1.1480E-005
1432.400000,1.0220E-005
1432.600000,1.1460E-005
1432.800000,1.1810E-005
1433.000000,1.1870E-005
1433.200000,1.2010E-005
1433.400000,1.2080E-005
1433.600000,1.2060E-005
1433.800000,1.2060E-005
1434.000000,1.2160E-005
1434.200000,1.2120E-005
1434.400000,1.0520E-005
1434.600000,1.2430E-005
1434.800000,1.2540E-005
1435.000000,1.2610E-005
1435.200000,1.2360E-005
1435.400000,1.2790E-005
1435.600000,1.2710E-005
1435.800000,1.2800E-005
1436.000000,1.2810E-005
1436.200000,1.2800E-005
1436.400000,1.2990E-005
1436.600000,1.3090E-005
1436.800000,1.3240E-005
1437.000000,1.3010E-005
1437.200000,1.2810E-005
1437.400000,1.3440E-005
1437.600000,1.3320E-005
1437.800000,1.2140E-005
1438.000000,1.3350E-005
1438.200000,1.3650E-005
1438.400000,1.3620E-005
1438.600000,1.3760E-005
1438.800000,1.3930E-005
1439.000000,1.3850E-005
1439.200000,1.4080E-005
1439.400000,1.2900E-005
1439.600000,1.3380E-005
1439.800000,1.3900E-005
1440.000000,1.3850E-005
1440.200000,1.3860E-005
1440.400000,1.3960E-005
1440.600000,1.4310E-005
1440.800000,1.4160E-005
1441.000000,1.4220E-005
1441.200000,1.4620E-005
1441.400000,1.3850E-005
1441.600000,1.4790E-005
1441.800000,1.4810E-005
1442.000000,1.4730E-005
1442.200000,1.4610E-005
1442.400000,1.4980E-005
1442.600000,1.5150E-005
1442.800000,1.4830E-005
1443.000000,1.5080E-005
1443.200000,1.5370E-005
1443.400000,1.5480E-005
1443.600000,1.5610E-005
1443.800000,2.0640E-005
1444.000000,2.0790E-005
1444.200000,2.0580E-005
1444.400000,2.0400E-005
1444.600000,2.0980E-005
1444.800000,2.1180E-005
1445.000000,2.1320E-005
1445.200000,2.1320E-005
1445.400000,2.1510E-005
1445.600000,1.9180E-005
1445.800000,1.9410E-005
1446.000000,2.2130E-005
1446.200000,2.2130E-005
1446.400000,2.2450E-005
1446.600000,2.2640E-005
1446.800000,2.2760E-005
1447.000000,2.3050E-005
1447.200000,2.3300E-005
1447.400000,2.3600E-005
1447.600000,2.3830E-005
1447.800000,2.3790E-005
1448.000000,2.3960E-005
1448.200000,2.3690E-005
1448.400000,2.4410E-005
1448.600000,2.4620E-005
1448.800000,2.4900E-005
1449.000000,2.5210E-005
1449.200000,2.5450E-005
1449.400000,2.5690E-005
1449.600000,2.5850E-005
1449.800000,2.5650E-005
1450.000000,2.6420E-005
1450.200000,2.6340E-005
1450.400000,2.6890E-005
1450.600000,2.3220E-005
1450.800000,2.7340E-005
1451.000000,2.7450E-005
1451.200000,2.7470E-005
1451.400000,2.8440E-005
1451.600000,2.8720E-005
1451.800000,2.8980E-005
1452.000000,2.9290E-005
1452.200000,2.8000E-005
1452.400000,3.0000E-005
1452.600000,3.0270E-005
1452.800000,3.0550E-005
1453.000000,3.0260E-005
1453.200000,3.1200E-005
1453.400000,3.1530E-005
1453.600000,3.1940E-005
1453.800000,3.2290E-005
1454.000000,3.2460E-005
1454.200000,3.2770E-005
1454.400000,3.2890E-005
1454.600000,3.3580E-005
1454.800000,3.3840E-005
1455.000000,3.4260E-005
1455.200000,3.4300E-005
1455.400000,3.4060E-005
1455.600000,3.5070E-005
1455.800000,3.5580E-005
1456.000000,3.5920E-005
1456.200000,3.5950E-005
1456.400000,3.6630E-005
1456.600000,3.7040E-005
1456.800000,3.7290E-005
1457.000000,3.7520E-005
1457.200000,3.7970E-005
1457.400000,3.8350E-005
1457.600000,3.8590E-005
1457.800000,3.8870E-005
1458.000000,3.9650E-005
1458.200000,3.9920E-005
1458.400000,4.0220E-005
1458.600000,4.0700E-005
1458.800000,4.1180E-005
1459.000000,4.1420E-005
1459.200000,4.1890E-005
1459.400000,4.2350E-005
1459.600000,4.2900E-005
1459.800000,4.3060E-005
1460.000000,4.3500E-005
1460.200000,4.3980E-005
1460.400000,4.3600E-005
1460.600000,4.4740E-005
1460.800000,4.5340E-005
1461.000000,4.5720E-005
1461.200000,3.4540E-005
1461.400000,4.3380E-005
1461.600000,4.3880E-005
1461.800000,4.4230E-005
1462.000000,4.4570E-005
1462.200000,4.5050E-005
1462.400000,4.5570E-005
1462.600000,4.5720E-005
1462.800000,4.6020E-005
1463.000000,4.6430E-005
1463.200000,4.3560E-005
1463.400000,4.7260E-005
1463.600000,4.8270E-005
1463.800000,4.9020E-005
1464.000000,4.9450E-005
1464.200000,5.0170E-005
1464.400000,5.0890E-005
1464.600000,5.1700E-005
1464.800000,5.2280E-005
1465.000000,5.2640E-005
1465.200000,5.0840E-005
1465.400000,5.3910E-005
1465.600000,5.4610E-005
1465.800000,5.5360E-005
1466.000000,5.5010E-005
1466.200000,5.6180E-005
