File,WaveData20230131_109.csv,
Date/Time,23-01-31/16:30,

Trace,A
Center Wavelength,1500.4,nm
Span Wavelength,500.8,nm
Start Wavelength,1250,nm
Stop Wavelength,1750.8,nm
Value In Air/Vacuum,Vacuum,
Optical Attenuater,On,
Resolution,0.07,nm
Actual Resolution,0.061,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,7,pt
Sampling Points,5001,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1250,nm
Stop,1750.8,nm
Trace,B
Center Wavelength,1500.4,nm
Span Wavelength,500.8,nm
Start Wavelength,1250,nm
Stop Wavelength,1750.8,nm
Value In Air/Vacuum,Vacuum,
Optical Attenuater,On,
Resolution,0.07,nm
Actual Resolution,0.061,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,7,pt
Sampling Points,5001,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1250,nm
Stop,1750.8,nm

Wavelength(A),Level(A),Wavelength(B),Level(B)
1258.914240,7.8270E-007,1258.914240,7.8270E-007
1259.014400,8.1400E-007,1259.014400,8.1400E-007
1259.114560,9.4870E-007,1259.114560,9.4870E-007
1259.214720,1.1940E-006,1259.214720,1.1940E-006
1259.314880,2.8720E-007,1259.314880,2.8720E-007
1259.415040,8.0070E-008,1259.415040,8.0070E-008
1259.515200,4.9520E-007,1259.515200,4.9520E-007
1259.615360,8.4690E-007,1259.615360,8.4690E-007
1259.715520,3.6440E-007,1259.715520,3.6440E-007
1259.815680,6.3560E-007,1259.815680,6.3560E-007
1259.915840,3.8970E-007,1259.915840,3.8970E-007
1260.016000,-3.5800E-007,1260.016000,-3.5800E-007
1260.116160,8.2050E-007,1260.116160,8.2050E-007
1260.216320,6.5140E-007,1260.216320,6.5140E-007
1260.316480,6.7920E-007,1260.316480,6.7920E-007
1260.416640,6.0100E-007,1260.416640,6.0100E-007
1260.516800,8.6470E-007,1260.516800,8.6470E-007
1260.616960,7.2250E-008,1260.616960,7.2250E-008
1260.717120,2.1500E-006,1260.717120,2.1500E-006
1260.817280,2.0990E-007,1260.817280,2.0990E-007
1260.917440,1.2540E-006,1260.917440,1.2540E-006
1261.017600,-6.3670E-007,1261.017600,-6.3670E-007
1261.117760,8.7790E-007,1261.117760,8.7790E-007
1261.217920,7.8380E-007,1261.217920,7.8380E-007
1261.318080,4.5280E-007,1261.318080,4.5280E-007
1261.418240,-2.5310E-007,1261.418240,-2.5310E-007
1261.518400,1.9020E-007,1261.518400,1.9020E-007
1261.618560,1.0970E-006,1261.618560,1.0970E-006
1261.718720,-7.8370E-007,1261.718720,-7.8370E-007
1261.818880,1.9190E-006,1261.818880,1.9190E-006
1261.919040,1.3050E-006,1261.919040,1.3050E-006
1262.019200,-8.8110E-007,1262.019200,-8.8110E-007
1262.119360,1.2020E-006,1262.119360,1.2020E-006
1262.219520,5.8270E-007,1262.219520,5.8270E-007
1262.319680,1.0460E-006,1262.319680,1.0460E-006
1262.419840,2.0540E-007,1262.419840,2.0540E-007
1262.520000,3.7190E-007,1262.520000,3.7190E-007
1262.620160,1.9940E-007,1262.620160,1.9940E-007
1262.720320,3.0780E-007,1262.720320,3.0780E-007
1262.820480,4.8530E-007,1262.820480,4.8530E-007
1262.920640,1.0220E-006,1262.920640,1.0220E-006
1263.020800,1.3830E-006,1263.020800,1.3830E-006
1263.120960,5.2030E-007,1263.120960,5.2030E-007
1263.221120,3.5260E-007,1263.221120,3.5260E-007
1263.321280,-2.4020E-007,1263.321280,-2.4020E-007
1263.421440,1.4170E-007,1263.421440,1.4170E-007
1263.521600,1.2450E-006,1263.521600,1.2450E-006
1263.621760,-4.7410E-007,1263.621760,-4.7410E-007
1263.721920,-7.9340E-007,1263.721920,-7.9340E-007
1263.822080,2.2790E-007,1263.822080,2.2790E-007
1263.922240,1.4390E-006,1263.922240,1.4390E-006
1264.022400,4.2360E-007,1264.022400,4.2360E-007
1264.122560,1.0590E-006,1264.122560,1.0590E-006
1264.222720,1.1180E-007,1264.222720,1.1180E-007
1264.322880,9.9070E-007,1264.322880,9.9070E-007
1264.423040,4.5110E-008,1264.423040,4.5110E-008
1264.523200,1.2210E-006,1264.523200,1.2210E-006
1264.623360,1.3110E-006,1264.623360,1.3110E-006
1264.723520,4.9570E-007,1264.723520,4.9570E-007
1264.823680,6.9500E-007,1264.823680,6.9500E-007
1264.923840,2.4080E-007,1264.923840,2.4080E-007
1265.024000,8.5850E-007,1265.024000,8.5850E-007
1265.124160,1.3410E-006,1265.124160,1.3410E-006
1265.224320,4.8830E-007,1265.224320,4.8830E-007
1265.324480,8.1210E-007,1265.324480,8.1210E-007
1265.424640,-2.8020E-007,1265.424640,-2.8020E-007
1265.524800,5.2660E-007,1265.524800,5.2660E-007
1265.624960,-2.7560E-007,1265.624960,-2.7560E-007
1265.725120,2.8410E-007,1265.725120,2.8410E-007
1265.825280,-1.4780E-007,1265.825280,-1.4780E-007
1265.925440,1.2000E-006,1265.925440,1.2000E-006
1266.025600,1.3260E-006,1266.025600,1.3260E-006
1266.125760,5.2960E-007,1266.125760,5.2960E-007
1266.225920,-2.2530E-007,1266.225920,-2.2530E-007
1266.326080,4.5200E-007,1266.326080,4.5200E-007
1266.426240,1.5820E-006,1266.426240,1.5820E-006
1266.526400,5.1580E-007,1266.526400,5.1580E-007
1266.626560,-4.7540E-008,1266.626560,-4.7540E-008
1266.726720,1.2100E-006,1266.726720,1.2100E-006
1266.826880,-1.4910E-007,1266.826880,-1.4910E-007
1266.927040,1.7920E-006,1266.927040,1.7920E-006
1267.027200,-3.2550E-007,1267.027200,-3.2550E-007
1267.127360,9.6300E-008,1267.127360,9.6300E-008
1267.227520,8.8970E-007,1267.227520,8.8970E-007
1267.327680,9.6890E-007,1267.327680,9.6890E-007
1267.427840,-1.2360E-007,1267.427840,-1.2360E-007
1267.528000,8.8190E-007,1267.528000,8.8190E-007
1267.628160,4.8360E-007,1267.628160,4.8360E-007
1267.728320,9.1950E-007,1267.728320,9.1950E-007
1267.828480,1.5040E-006,1267.828480,1.5040E-006
1267.928640,9.7190E-007,1267.928640,9.7190E-007
1268.028800,6.2170E-007,1268.028800,6.2170E-007
1268.128960,3.9880E-007,1268.128960,3.9880E-007
1268.229120,1.1950E-006,1268.229120,1.1950E-006
1268.329280,1.4140E-006,1268.329280,1.4140E-006
1268.429440,2.6990E-007,1268.429440,2.6990E-007
1268.529600,1.5880E-006,1268.529600,1.5880E-006
1268.629760,1.3920E-006,1268.629760,1.3920E-006
1268.729920,1.8330E-007,1268.729920,1.8330E-007
1268.830080,8.4500E-007,1268.830080,8.4500E-007
1268.930240,1.4450E-006,1268.930240,1.4450E-006
1269.030400,3.4780E-007,1269.030400,3.4780E-007
1269.130560,7.4390E-007,1269.130560,7.4390E-007
1269.230720,8.8830E-007,1269.230720,8.8830E-007
1269.330880,-2.9050E-007,1269.330880,-2.9050E-007
1269.431040,2.0600E-006,1269.431040,2.0600E-006
1269.531200,4.3540E-007,1269.531200,4.3540E-007
1269.631360,9.0940E-009,1269.631360,9.0940E-009
1269.731520,4.7830E-007,1269.731520,4.7830E-007
1269.831680,-4.3920E-007,1269.831680,-4.3920E-007
1269.931840,4.1520E-007,1269.931840,4.1520E-007
1270.032000,3.2410E-007,1270.032000,3.2410E-007
1270.132160,8.7670E-007,1270.132160,8.7670E-007
1270.232320,1.0560E-006,1270.232320,1.0560E-006
1270.332480,6.4960E-009,1270.332480,6.4960E-009
1270.432640,-7.7510E-007,1270.432640,-7.7510E-007
1270.532800,1.3560E-006,1270.532800,1.3560E-006
1270.632960,2.1560E-007,1270.632960,2.1560E-007
1270.733120,3.1030E-007,1270.733120,3.1030E-007
1270.833280,6.8650E-007,1270.833280,6.8650E-007
1270.933440,-9.0220E-008,1270.933440,-9.0220E-008
1271.033600,1.0440E-006,1271.033600,1.0440E-006
1271.133760,-3.3690E-007,1271.133760,-3.3690E-007
1271.233920,-1.5120E-007,1271.233920,-1.5120E-007
1271.334080,1.1780E-006,1271.334080,1.1780E-006
1271.434240,5.3930E-007,1271.434240,5.3930E-007
1271.534400,1.3470E-006,1271.534400,1.3470E-006
1271.634560,1.0120E-006,1271.634560,1.0120E-006
1271.734720,6.9430E-008,1271.734720,6.9430E-008
1271.834880,1.0450E-006,1271.834880,1.0450E-006
1271.935040,-1.8090E-007,1271.935040,-1.8090E-007
1272.035200,8.3880E-007,1272.035200,8.3880E-007
1272.135360,1.3470E-006,1272.135360,1.3470E-006
1272.235520,9.2360E-007,1272.235520,9.2360E-007
1272.335680,-1.6660E-007,1272.335680,-1.6660E-007
1272.435840,4.1110E-007,1272.435840,4.1110E-007
1272.536000,1.4580E-006,1272.536000,1.4580E-006
1272.636160,6.1200E-007,1272.636160,6.1200E-007
1272.736320,6.0660E-007,1272.736320,6.0660E-007
1272.836480,-3.4290E-007,1272.836480,-3.4290E-007
1272.936640,5.7170E-007,1272.936640,5.7170E-007
1273.036800,1.3100E-006,1273.036800,1.3100E-006
1273.136960,7.4580E-007,1273.136960,7.4580E-007
1273.237120,2.0010E-006,1273.237120,2.0010E-006
1273.337280,1.2220E-006,1273.337280,1.2220E-006
1273.437440,1.0190E-006,1273.437440,1.0190E-006
1273.537600,1.8140E-008,1273.537600,1.8140E-008
1273.637760,5.1370E-007,1273.637760,5.1370E-007
1273.737920,2.8110E-007,1273.737920,2.8110E-007
1273.838080,1.2950E-007,1273.838080,1.2950E-007
1273.938240,4.7020E-007,1273.938240,4.7020E-007
1274.038400,-4.7920E-008,1274.038400,-4.7920E-008
1274.138560,6.3580E-007,1274.138560,6.3580E-007
1274.238720,5.5750E-007,1274.238720,5.5750E-007
1274.338880,-1.0160E-007,1274.338880,-1.0160E-007
1274.439040,4.8420E-007,1274.439040,4.8420E-007
1274.539200,8.0840E-007,1274.539200,8.0840E-007
1274.639360,5.5030E-007,1274.639360,5.5030E-007
1274.739520,4.0130E-007,1274.739520,4.0130E-007
1274.839680,1.2840E-006,1274.839680,1.2840E-006
1274.939840,7.9520E-007,1274.939840,7.9520E-007
1275.040000,6.5890E-007,1275.040000,6.5890E-007
1275.140160,-8.0210E-008,1275.140160,-8.0210E-008
1275.240320,5.9130E-007,1275.240320,5.9130E-007
1275.340480,6.1990E-007,1275.340480,6.1990E-007
1275.440640,2.8720E-007,1275.440640,2.8720E-007
1275.540800,1.7380E-006,1275.540800,1.7380E-006
1275.640960,-2.7750E-007,1275.640960,-2.7750E-007
1275.741120,8.7160E-007,1275.741120,8.7160E-007
1275.841280,2.4440E-007,1275.841280,2.4440E-007
1275.941440,1.0810E-006,1275.941440,1.0810E-006
1276.041600,2.2500E-007,1276.041600,2.2500E-007
1276.141760,7.2830E-007,1276.141760,7.2830E-007
1276.241920,-3.6210E-008,1276.241920,-3.6210E-008
1276.342080,8.0870E-007,1276.342080,8.0870E-007
1276.442240,9.7480E-007,1276.442240,9.7480E-007
1276.542400,8.4730E-007,1276.542400,8.4730E-007
1276.642560,4.1380E-007,1276.642560,4.1380E-007
1276.742720,-2.9090E-008,1276.742720,-2.9090E-008
1276.842880,-4.9140E-008,1276.842880,-4.9140E-008
1276.943040,6.9280E-007,1276.943040,6.9280E-007
1277.043200,6.8580E-007,1277.043200,6.8580E-007
1277.143360,4.1690E-007,1277.143360,4.1690E-007
1277.243520,6.5710E-007,1277.243520,6.5710E-007
1277.343680,6.5820E-007,1277.343680,6.5820E-007
1277.443840,-3.1860E-007,1277.443840,-3.1860E-007
1277.544000,-5.8170E-009,1277.544000,-5.8170E-009
1277.644160,1.8400E-006,1277.644160,1.8400E-006
1277.744320,-7.2030E-007,1277.744320,-7.2030E-007
1277.844480,1.6820E-006,1277.844480,1.6820E-006
1277.944640,-4.9050E-007,1277.944640,-4.9050E-007
1278.044800,4.7170E-008,1278.044800,4.7170E-008
1278.144960,-4.2970E-007,1278.144960,-4.2970E-007
1278.245120,1.9890E-006,1278.245120,1.9890E-006
1278.345280,1.2990E-006,1278.345280,1.2990E-006
1278.445440,4.1350E-008,1278.445440,4.1350E-008
1278.545600,1.2720E-007,1278.545600,1.2720E-007
1278.645760,9.5210E-007,1278.645760,9.5210E-007
1278.745920,4.6510E-008,1278.745920,4.6510E-008
1278.846080,5.2970E-008,1278.846080,5.2970E-008
1278.946240,3.9790E-007,1278.946240,3.9790E-007
1279.046400,1.5420E-006,1279.046400,1.5420E-006
1279.146560,1.1800E-006,1279.146560,1.1800E-006
1279.246720,6.6590E-007,1279.246720,6.6590E-007
1279.346880,1.7900E-006,1279.346880,1.7900E-006
1279.447040,-1.0520E-007,1279.447040,-1.0520E-007
1279.547200,5.0950E-007,1279.547200,5.0950E-007
1279.647360,7.0740E-007,1279.647360,7.0740E-007
1279.747520,1.1250E-006,1279.747520,1.1250E-006
1279.847680,1.3430E-006,1279.847680,1.3430E-006
1279.947840,-8.1680E-007,1279.947840,-8.1680E-007
1280.048000,2.0400E-007,1280.048000,2.0400E-007
1280.148160,1.2010E-006,1280.148160,1.2010E-006
1280.248320,9.0880E-007,1280.248320,9.0880E-007
1280.348480,-6.6370E-007,1280.348480,-6.6370E-007
1280.448640,1.2050E-007,1280.448640,1.2050E-007
1280.548800,4.8360E-008,1280.548800,4.8360E-008
1280.648960,5.3550E-007,1280.648960,5.3550E-007
1280.749120,3.2340E-007,1280.749120,3.2340E-007
1280.849280,8.1750E-008,1280.849280,8.1750E-008
1280.949440,6.9210E-007,1280.949440,6.9210E-007
1281.049600,5.1140E-007,1281.049600,5.1140E-007
1281.149760,-2.3660E-007,1281.149760,-2.3660E-007
1281.249920,1.2000E-006,1281.249920,1.2000E-006
1281.350080,3.6620E-007,1281.350080,3.6620E-007
1281.450240,3.2870E-007,1281.450240,3.2870E-007
1281.550400,-2.6310E-008,1281.550400,-2.6310E-008
1281.650560,-3.8940E-007,1281.650560,-3.8940E-007
1281.750720,1.1350E-006,1281.750720,1.1350E-006
1281.850880,-8.6490E-008,1281.850880,-8.6490E-008
1281.951040,-3.1390E-008,1281.951040,-3.1390E-008
1282.051200,1.3980E-006,1282.051200,1.3980E-006
1282.151360,3.5520E-007,1282.151360,3.5520E-007
1282.251520,2.1560E-007,1282.251520,2.1560E-007
1282.351680,-9.7540E-007,1282.351680,-9.7540E-007
1282.451840,1.5590E-006,1282.451840,1.5590E-006
1282.552000,3.7370E-007,1282.552000,3.7370E-007
1282.652160,6.7100E-007,1282.652160,6.7100E-007
1282.752320,7.8430E-007,1282.752320,7.8430E-007
1282.852480,8.5980E-007,1282.852480,8.5980E-007
1282.952640,1.3420E-006,1282.952640,1.3420E-006
1283.052800,3.4990E-007,1283.052800,3.4990E-007
1283.152960,-2.4140E-007,1283.152960,-2.4140E-007
1283.253120,6.6860E-008,1283.253120,6.6860E-008
1283.353280,5.8160E-007,1283.353280,5.8160E-007
1283.453440,6.5010E-007,1283.453440,6.5010E-007
1283.553600,1.3920E-007,1283.553600,1.3920E-007
1283.653760,1.6480E-006,1283.653760,1.6480E-006
1283.753920,1.2100E-006,1283.753920,1.2100E-006
1283.854080,4.7690E-007,1283.854080,4.7690E-007
