File,MUESTRA_0_4_26.csv,
Date/Time,23-02-16/17:45,

Center Wavelength,1471.1,nm
Span Wavelength,557.6,nm
Start Wavelength,1192.3,nm
Stop Wavelength,1749.9,nm
Value In Air/Vacuum,Vacuum,
Optical Attenuater,Off,
Resolution,0.5,nm
Actual Resolution,0.494,nm
VBW,2000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,2001,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,

Trace,A
Start,1192.3,nm
Stop,1749.9,nm
1192.300000,8.4820E-007
1192.578800,8.4070E-007
1192.857600,8.1350E-007
1193.136400,8.4540E-007
1193.415200,8.2730E-007
1193.694000,8.3770E-007
1193.972800,8.0930E-007
1194.251600,8.4040E-007
1194.530400,8.2580E-007
1194.809200,8.9350E-007
1195.088000,8.4180E-007
1195.366800,8.6540E-007
1195.645600,7.8980E-007
1195.924400,8.3620E-007
1196.203200,8.2190E-007
1196.482000,8.7640E-007
1196.760800,8.3180E-007
1197.039600,8.1770E-007
1197.318400,7.8810E-007
1197.597200,8.9330E-007
1197.876000,8.3790E-007
1198.154800,8.2070E-007
1198.433600,8.3530E-007
1198.712400,8.1050E-007
1198.991200,8.5730E-007
1199.270000,8.3890E-007
1199.548800,8.0190E-007
1199.827600,8.2820E-007
1200.106400,7.9540E-007
1200.385200,8.0170E-007
1200.664000,8.4390E-007
1200.942800,7.8810E-007
1201.221600,8.2240E-007
1201.500400,8.5120E-007
1201.779200,8.4350E-007
1202.058000,8.4860E-007
1202.336800,8.2730E-007
1202.615600,8.1070E-007
1202.894400,8.0350E-007
1203.173200,8.0000E-007
1203.452000,8.6430E-007
1203.730800,8.2440E-007
1204.009600,8.4390E-007
1204.288400,8.1890E-007
1204.567200,7.8680E-007
1204.846000,8.2900E-007
1205.124800,7.8430E-007
1205.403600,7.8850E-007
1205.682400,8.3060E-007
1205.961200,8.8600E-007
1206.240000,8.4200E-007
1206.518800,7.7320E-007
1206.797600,8.2010E-007
1207.076400,8.1360E-007
1207.355200,8.0150E-007
1207.634000,7.8320E-007
1207.912800,8.2510E-007
1208.191600,8.7950E-007
1208.470400,8.1830E-007
1208.749200,7.8480E-007
1209.028000,8.4440E-007
1209.306800,8.5200E-007
1209.585600,8.3470E-007
1209.864400,8.1920E-007
1210.143200,8.1410E-007
1210.422000,8.1250E-007
1210.700800,8.5310E-007
1210.979600,7.8650E-007
1211.258400,7.5590E-007
1211.537200,8.4510E-007
1211.816000,8.3180E-007
1212.094800,7.7130E-007
1212.373600,8.6490E-007
1212.652400,7.8140E-007
1212.931200,8.3880E-007
1213.210000,7.8350E-007
1213.488800,8.1560E-007
1213.767600,8.0370E-007
1214.046400,8.5530E-007
1214.325200,7.6550E-007
1214.604000,7.5490E-007
1214.882800,8.1660E-007
1215.161600,8.2430E-007
1215.440400,8.2340E-007
1215.719200,8.1270E-007
1215.998000,8.6070E-007
1216.276800,7.7830E-007
1216.555600,7.8940E-007
1216.834400,7.7770E-007
1217.113200,8.3210E-007
1217.392000,7.6880E-007
1217.670800,8.0930E-007
1217.949600,7.9010E-007
1218.228400,8.5360E-007
1218.507200,8.0260E-007
1218.786000,7.9690E-007
1219.064800,8.1690E-007
1219.343600,8.3940E-007
1219.622400,7.7680E-007
1219.901200,7.9650E-007
1220.180000,7.7350E-007
1220.458800,7.2550E-007
1220.737600,7.9770E-007
1221.016400,7.7710E-007
1221.295200,8.2920E-007
1221.574000,7.3920E-007
1221.852800,7.8860E-007
1222.131600,7.3750E-007
1222.410400,8.2370E-007
1222.689200,7.7210E-007
1222.968000,7.2820E-007
1223.246800,7.8260E-007
1223.525600,8.1230E-007
1223.804400,7.6910E-007
1224.083200,7.5160E-007
1224.362000,7.4830E-007
1224.640800,7.7780E-007
1224.919600,7.6670E-007
1225.198400,8.0050E-007
1225.477200,7.4910E-007
1225.756000,7.9700E-007
1226.034800,7.7650E-007
1226.313600,7.3670E-007
1226.592400,8.0110E-007
1226.871200,7.7580E-007
1227.150000,8.0310E-007
1227.428800,7.6060E-007
1227.707600,7.5920E-007
1227.986400,7.8120E-007
1228.265200,7.8000E-007
1228.544000,7.6370E-007
1228.822800,7.1950E-007
1229.101600,7.1770E-007
1229.380400,7.8480E-007
1229.659200,7.8050E-007
1229.938000,7.6900E-007
1230.216800,7.7610E-007
1230.495600,7.9010E-007
1230.774400,7.4880E-007
1231.053200,7.9140E-007
1231.332000,7.5410E-007
1231.610800,7.3870E-007
1231.889600,7.3440E-007
1232.168400,7.6150E-007
1232.447200,7.7750E-007
1232.726000,7.3760E-007
1233.004800,8.0950E-007
1233.283600,7.5180E-007
1233.562400,8.0700E-007
1233.841200,7.8430E-007
1234.120000,7.6220E-007
1234.398800,7.7930E-007
1234.677600,7.2710E-007
1234.956400,7.5190E-007
1235.235200,7.4440E-007
