File,MUESTRA_0_5_36.csv,
Date/Time,23-02-16/17:54,

Center Wavelength,1471.1,nm
Span Wavelength,557.6,nm
Start Wavelength,1192.3,nm
Stop Wavelength,1749.9,nm
Value In Air/Vacuum,Vacuum,
Optical Attenuater,Off,
Resolution,0.5,nm
Actual Resolution,0.494,nm
VBW,2000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,2001,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,

Trace,A
Start,1192.3,nm
Stop,1749.9,nm
1192.300000,8.2800E-007
1192.578800,8.5420E-007
1192.857600,8.8930E-007
1193.136400,8.0820E-007
1193.415200,8.8210E-007
1193.694000,8.7850E-007
1193.972800,8.3910E-007
1194.251600,8.2310E-007
1194.530400,8.1360E-007
1194.809200,8.5850E-007
1195.088000,8.8940E-007
1195.366800,8.8790E-007
1195.645600,8.1440E-007
1195.924400,8.5350E-007
1196.203200,8.2840E-007
1196.482000,8.3850E-007
1196.760800,8.5850E-007
1197.039600,8.6790E-007
1197.318400,8.8080E-007
1197.597200,8.7450E-007
1197.876000,8.9640E-007
1198.154800,8.2280E-007
1198.433600,8.8270E-007
1198.712400,8.5360E-007
1198.991200,8.4430E-007
1199.270000,8.6090E-007
1199.548800,8.0870E-007
1199.827600,8.5130E-007
1200.106400,8.8840E-007
1200.385200,8.4830E-007
1200.664000,8.4420E-007
1200.942800,8.4210E-007
1201.221600,7.9790E-007
1201.500400,8.3300E-007
1201.779200,8.4690E-007
1202.058000,8.4250E-007
1202.336800,8.5910E-007
1202.615600,8.1210E-007
1202.894400,7.8630E-007
1203.173200,8.5120E-007
1203.452000,8.3670E-007
1203.730800,7.9530E-007
1204.009600,8.5280E-007
1204.288400,8.5820E-007
1204.567200,8.3330E-007
1204.846000,8.1300E-007
1205.124800,8.2460E-007
1205.403600,8.0470E-007
1205.682400,8.0800E-007
1205.961200,8.7060E-007
1206.240000,8.5100E-007
1206.518800,8.8020E-007
1206.797600,8.1500E-007
1207.076400,8.1830E-007
1207.355200,7.9420E-007
1207.634000,8.3300E-007
1207.912800,7.8180E-007
1208.191600,7.9650E-007
1208.470400,7.9000E-007
1208.749200,8.2160E-007
1209.028000,8.0440E-007
1209.306800,8.6170E-007
1209.585600,8.5140E-007
1209.864400,8.5560E-007
1210.143200,8.6380E-007
1210.422000,8.5830E-007
1210.700800,7.9990E-007
1210.979600,8.4660E-007
1211.258400,8.6400E-007
1211.537200,7.9940E-007
1211.816000,8.1490E-007
1212.094800,8.0790E-007
1212.373600,8.4340E-007
1212.652400,8.5150E-007
1212.931200,8.2560E-007
1213.210000,8.4970E-007
1213.488800,8.3300E-007
1213.767600,8.8950E-007
1214.046400,8.0810E-007
1214.325200,8.5590E-007
1214.604000,8.7750E-007
1214.882800,7.9020E-007
1215.161600,7.9650E-007
1215.440400,8.0980E-007
1215.719200,8.3300E-007
1215.998000,7.9700E-007
1216.276800,8.1980E-007
1216.555600,7.9000E-007
1216.834400,7.9570E-007
1217.113200,8.6200E-007
1217.392000,8.4320E-007
1217.670800,8.0520E-007
1217.949600,7.8390E-007
1218.228400,7.9220E-007
1218.507200,8.8580E-007
1218.786000,8.1240E-007
1219.064800,8.1360E-007
1219.343600,8.2150E-007
1219.622400,8.1310E-007
1219.901200,8.4190E-007
1220.180000,8.6270E-007
1220.458800,8.1540E-007
1220.737600,8.1540E-007
1221.016400,7.9630E-007
1221.295200,8.5420E-007
1221.574000,7.7320E-007
1221.852800,8.2300E-007
1222.131600,8.4740E-007
1222.410400,7.8770E-007
1222.689200,7.8110E-007
1222.968000,8.3220E-007
1223.246800,8.2630E-007
1223.525600,8.0300E-007
1223.804400,8.3440E-007
1224.083200,7.8530E-007
1224.362000,7.8890E-007
1224.640800,8.4170E-007
1224.919600,8.2440E-007
1225.198400,8.1610E-007
1225.477200,8.6170E-007
1225.756000,7.8620E-007
1226.034800,8.0160E-007
1226.313600,7.8890E-007
1226.592400,8.0100E-007
1226.871200,8.0790E-007
1227.150000,7.6820E-007
1227.428800,8.1350E-007
1227.707600,7.4210E-007
1227.986400,8.0840E-007
1228.265200,7.5240E-007
1228.544000,7.9080E-007
1228.822800,7.6710E-007
1229.101600,8.1810E-007
1229.380400,7.9070E-007
1229.659200,8.2200E-007
1229.938000,7.7450E-007
1230.216800,8.0710E-007
1230.495600,7.5700E-007
1230.774400,8.1450E-007
1231.053200,8.1480E-007
1231.332000,7.7000E-007
1231.610800,8.0600E-007
1231.889600,7.8480E-007
1232.168400,7.8720E-007
1232.447200,7.6100E-007
1232.726000,7.8600E-007
1233.004800,8.0870E-007
1233.283600,8.1620E-007
1233.562400,8.0660E-007
1233.841200,8.1140E-007
1234.120000,7.7320E-007
1234.398800,8.1230E-007
1234.677600,7.6330E-007
1234.956400,7.8820E-007
1235.235200,7.6060E-007
