File,MUESTRA_0_8_10.csv,
Date/Time,23-02-17/15:45,

Center Wavelength,1471.1,nm
Span Wavelength,557.6,nm
Start Wavelength,1192.3,nm
Stop Wavelength,1749.9,nm
Value In Air/Vacuum,Vacuum,
Optical Attenuater,Off,
Resolution,0.5,nm
Actual Resolution,0.494,nm
VBW,2000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,2001,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,

Trace,A
Start,1192.3,nm
Stop,1749.9,nm
1192.300000,1.9410E-007
1192.578800,1.9470E-007
1192.857600,2.1280E-007
1193.136400,1.7020E-007
1193.415200,1.9330E-007
1193.694000,1.8690E-007
1193.972800,2.0170E-007
1194.251600,1.6250E-007
1194.530400,1.7390E-007
1194.809200,1.9350E-007
1195.088000,1.7900E-007
1195.366800,2.5460E-007
1195.645600,1.8510E-007
1195.924400,2.0250E-007
1196.203200,1.6480E-007
1196.482000,2.2930E-007
1196.760800,1.7470E-007
1197.039600,1.6500E-007
1197.318400,1.6760E-007
1197.597200,1.8580E-007
1197.876000,1.8090E-007
1198.154800,2.0860E-007
1198.433600,1.5670E-007
1198.712400,1.2390E-007
1198.991200,1.8080E-007
1199.270000,1.4680E-007
1199.548800,2.1510E-007
1199.827600,1.5800E-007
1200.106400,1.7220E-007
1200.385200,1.5500E-007
1200.664000,1.6370E-007
1200.942800,1.9940E-007
1201.221600,1.9450E-007
1201.500400,1.7970E-007
1201.779200,2.0580E-007
1202.058000,2.2580E-007
1202.336800,1.7090E-007
1202.615600,1.1650E-007
1202.894400,1.7870E-007
1203.173200,1.7800E-007
1203.452000,1.3070E-007
1203.730800,1.9280E-007
1204.009600,2.2920E-007
1204.288400,1.6520E-007
1204.567200,1.9750E-007
1204.846000,1.7900E-007
1205.124800,1.8720E-007
1205.403600,1.3750E-007
1205.682400,1.7460E-007
1205.961200,1.8540E-007
1206.240000,2.2290E-007
1206.518800,1.5790E-007
1206.797600,1.4270E-007
1207.076400,1.3620E-007
1207.355200,1.8120E-007
1207.634000,1.7890E-007
1207.912800,1.9460E-007
1208.191600,1.2040E-007
1208.470400,1.8540E-007
1208.749200,1.2950E-007
1209.028000,1.3980E-007
1209.306800,1.5670E-007
1209.585600,1.4630E-007
1209.864400,1.7290E-007
1210.143200,1.7510E-007
1210.422000,1.2040E-007
1210.700800,1.9680E-007
1210.979600,1.7990E-007
1211.258400,2.1220E-007
1211.537200,2.0040E-007
1211.816000,1.7020E-007
1212.094800,1.7240E-007
1212.373600,1.7980E-007
1212.652400,1.2080E-007
1212.931200,1.6470E-007
1213.210000,1.7310E-007
1213.488800,1.7890E-007
1213.767600,2.2280E-007
1214.046400,1.7000E-007
1214.325200,1.6210E-007
1214.604000,1.8690E-007
1214.882800,1.1370E-007
1215.161600,2.0160E-007
1215.440400,1.8010E-007
1215.719200,1.8740E-007
1215.998000,1.4020E-007
1216.276800,2.0140E-007
1216.555600,1.6510E-007
1216.834400,1.3980E-007
1217.113200,1.9130E-007
1217.392000,1.5070E-007
1217.670800,1.6580E-007
1217.949600,1.7560E-007
1218.228400,1.6620E-007
1218.507200,1.7960E-007
1218.786000,1.5810E-007
1219.064800,1.5490E-007
1219.343600,1.7150E-007
1219.622400,1.3800E-007
1219.901200,1.6330E-007
1220.180000,1.7620E-007
1220.458800,1.4810E-007
1220.737600,1.5340E-007
1221.016400,1.9790E-007
1221.295200,1.6080E-007
1221.574000,1.9810E-007
1221.852800,1.4060E-007
1222.131600,1.4600E-007
1222.410400,1.7390E-007
1222.689200,1.4010E-007
1222.968000,1.0910E-007
1223.246800,1.7750E-007
1223.525600,1.5180E-007
1223.804400,2.0850E-007
1224.083200,1.5110E-007
1224.362000,2.0080E-007
1224.640800,1.3110E-007
1224.919600,1.8020E-007
1225.198400,1.8720E-007
1225.477200,1.6800E-007
1225.756000,1.6440E-007
1226.034800,1.9000E-007
1226.313600,1.5890E-007
1226.592400,1.7160E-007
1226.871200,1.7990E-007
1227.150000,1.2230E-007
1227.428800,1.6890E-007
1227.707600,1.7130E-007
1227.986400,1.5860E-007
1228.265200,1.8130E-007
1228.544000,1.3480E-007
1228.822800,1.5650E-007
1229.101600,1.2390E-007
1229.380400,2.3200E-007
1229.659200,1.7350E-007
1229.938000,1.6310E-007
1230.216800,1.8930E-007
1230.495600,2.0140E-007
1230.774400,2.4350E-007
1231.053200,1.4380E-007
1231.332000,1.6010E-007
1231.610800,1.6980E-007
1231.889600,1.7220E-007
1232.168400,1.8760E-007
1232.447200,1.6880E-007
1232.726000,1.7640E-007
1233.004800,1.8330E-007
1233.283600,1.5990E-007
1233.562400,2.2110E-007
1233.841200,1.2490E-007
1234.120000,1.5540E-007
1234.398800,1.9150E-007
1234.677600,1.6800E-007
1234.956400,1.5780E-007
1235.235200,1.2870E-007
