Theta1,Theta2,Theta3,Ancho_espectral,Potencia,Clases
36,20,45,15.04059835027872,0.0119135,1
40,20,45,15.68791524130338,0.01186725,1
44,20,45,16.23623072546544,0.01187025,1
48,20,45,16.22861523262986,0.01184825,1
52,20,45,16.37330959650597,0.01180625,1
60,20,45,16.61700536724466,0.011759,1
64,20,45,16.58654339590232,0.01172875,1
68,20,45,16.647467338587,0.0118065,1
72,20,45,16.51038846754647,0.0117195,1
76,20,45,16.41138706068389,0.0117452499999999,1
80,20,45,16.39615607501271,0.01174175,1
84,20,45,16.46469551053296,0.0117415,1
88,20,45,16.58654339590232,0.01175125,1
92,20,45,16.4037715678483,0.0117805,1
96,20,45,16.53323494605323,0.0117245,1
100,20,45,16.51800396038205,0.0117145,1
104,20,45,16.62462086008024,0.011717,1
108,20,45,16.36569410367038,0.0117055,1
112,20,45,16.38092508934155,0.0117,1
116,20,45,16.36569410367038,0.01173025,1
120,20,45,16.48754198903972,0.01170875,1
124,20,45,16.58654339590232,0.0116955,1
128,20,45,16.58654339590232,0.011686,1
132,20,45,16.73885325261399,0.011719,1
136,20,45,17.00539550185945,0.011751,1
140,20,45,16.59415888873789,0.01176425,1
144,20,45,16.76931522395635,0.01176575,1
148,20,45,17.18055183707788,0.01178225,1
152,20,45,16.76931522395633,0.01177375,1
156,20,45,16.73123775977841,0.01177575,1
160,20,45,16.41138706068388,0.01179575,1
164,20,45,16.66269832425816,0.011773,1
168,20,45,16.51038846754647,0.0117535,1
172,20,45,16.54085043888882,0.011835,1
176,20,45,16.38854058217714,0.0118025,1
180,20,45,16.33523213232805,0.01178825,1
184,20,45,16.21338424695869,0.01179375,1
188,20,45,16.07630537591817,0.01178225,1
192,20,45,16.41900255351947,0.0118265,1
196,20,45,16.36569410367036,0.0117695,1
200,20,45,16.41900255351947,0.01177575,1
204,20,45,16.60938987440908,0.01176825,1
208,20,45,16.87593212365451,0.01179275,1
212,20,45,17.37093915796749,0.011786,1
0,24,45,13.18241809839619,0.012021,1
4,24,45,12.42848430767336,0.012007,1
8,24,45,12.58079416438504,0.01205125,1
12,24,45,13.58603921868215,0.0120585,1
16,24,45,13.8068885109141,0.01202975,1
20,24,45,14.61413075148601,0.01200625,1
24,24,45,14.4237434305964,0.01199825,1
28,24,45,14.30189554522706,0.01192375,1
32,24,45,14.97967440759404,0.01195625,1
40,24,45,16.647467338587,0.01188575,1
44,24,45,16.25907720397219,0.01183825,1
48,24,45,16.50277297471089,0.011802,1
52,24,45,16.50277297471089,0.01176025,1
56,24,45,16.42661804635506,0.011762,1
60,24,45,16.25146171113662,0.01177775,1
64,24,45,16.10676734726052,0.0117485,1
68,24,45,15.90876453353534,0.0117285,1
72,24,45,15.99253495472676,0.0117305,1
76,24,45,16.05345889741143,0.01171875,1
80,24,45,15.93161101204208,0.01172,1
84,24,45,16.12961382576728,0.01172875,1
88,24,45,16.18292227561636,0.0117375,1
92,24,45,16.21338424695868,0.01176575,1
96,24,45,16.0686898830826,0.01175775,1
100,24,45,16.21338424695869,0.011726,1
104,24,45,16.07630537591819,0.01174225,1
108,24,45,15.6346067914543,0.0117865,1
112,24,45,16.10676734726052,0.01172125,1
116,24,45,16.02299692606909,0.01168275,1
120,24,45,15.96207298338441,0.011723,1
124,24,45,16.28192368247895,0.01174075,1
128,24,45,16.17530678278079,0.01171275,1
132,24,45,16.27430818964337,0.0117454999999999,1
136,24,45,16.41900255351947,0.01174275,1
140,24,45,16.77693071679192,0.0117185,1
144,24,45,16.65508283142257,0.01173775,1
148,24,45,16.66269832425814,0.01174975,1
152,24,45,16.74646874544958,0.011752,1
156,24,45,16.90639409499686,0.0117495,1
160,24,45,16.57131241023115,0.0117655,1
164,24,45,16.97493353051711,0.0117555,1
168,24,45,16.71600677410725,0.01177175,1
172,24,45,16.73123775977841,0.01177575,1
176,24,45,16.58654339590232,0.01182075,1
180,24,45,16.4037715678483,0.0118465,1
184,24,45,16.48754198903972,0.01180025,1
188,24,45,16.10676734726052,0.01179875,1
192,24,45,16.42661804635506,0.0117925,1
196,24,45,16.64746733858698,0.01178025,1
200,24,45,16.62462086008024,0.011805,1
204,24,45,16.89877860216126,0.0117885,1
208,24,45,15.93922650487765,0.01179075,1
212,24,45,17.1196278943932,0.01176125,1
4,28,45,13.12149415571152,0.01203625,1
8,28,45,13.29665049092996,0.0120295,1
12,28,45,13.56319274017541,0.01203075,1
16,28,45,13.3728054192858,0.012014,1
20,28,45,13.9972758318037,0.01195425,1
24,28,45,14.02773780314604,0.011987,1
28,28,45,14.55320680880135,0.0119615,1
32,28,45,15.19290820699041,0.011991,1
36,28,45,16.29715466815013,0.011878,1
40,28,45,16.16007579710961,0.011868,1
44,28,45,16.63985184575141,0.01183475,1
48,28,45,16.69316029560051,0.01179075,1
52,28,45,16.55608142455997,0.011811,1
56,28,45,16.08392086875376,0.0117485,1
60,28,45,15.96207298338442,0.0117265,1
64,28,45,15.69553073413898,0.0117575,1
68,28,45,15.42137299205794,0.01172725,1
72,28,45,15.44421947056471,0.0117735,1
76,28,45,15.45945045623586,0.0117745,1
80,28,45,15.67268425563222,0.01169375,1
84,28,45,15.80214763383715,0.01171875,1
88,28,45,15.87830256219299,0.011717,1
92,28,45,15.74883918398806,0.0117384999999999,1
96,28,45,16.00015044756235,0.01168575,1
100,28,45,16.24384621830103,0.011709,1
104,28,45,15.90114904069973,0.01172025,1
108,28,45,15.86307157652183,0.011734,1
112,28,45,15.9163800263709,0.011718,1
116,28,45,15.75645467682364,0.0117035,1
120,28,45,15.55083637026287,0.0117405,1
124,28,45,15.78691664816598,0.01172525,1
128,28,45,15.66506876279663,0.01172025,1
132,28,45,15.60414482011195,0.011746,1
136,28,45,15.74122369115247,0.0117305,1
140,28,45,15.99253495472676,0.0117175,1
144,28,45,16.10676734726052,0.011706,1
148,28,45,16.38092508934155,0.0117489999999999,1
152,28,45,16.36569410367038,0.011766,1
156,28,45,16.63223635291581,0.01175875,1
160,28,45,16.51800396038206,0.01177225,1
164,28,45,16.38092508934155,0.011735,1
168,28,45,16.3580786108348,0.01175625,1
172,28,45,16.65508283142257,0.01176375,1
176,28,45,16.75408423828517,0.01178175,1
180,28,45,16.72362226694284,0.011797,1
184,28,45,16.61700536724465,0.0118005,1
188,28,45,16.64746733858698,0.01179025,1
192,28,45,16.75408423828517,0.0117937499999999,1
196,28,45,16.76931522395632,0.01181525,1
200,28,45,16.53323494605322,0.01180075,1
204,28,45,16.86070113798336,0.011764,1
208,28,45,16.47992649620413,0.01175225,1
212,28,45,16.38854058217712,0.0117285,1
4,32,45,13.84496597509201,0.01202775,1
8,32,45,13.92873639628344,0.01197025,1
12,32,45,14.00489132463928,0.01195325,1
16,32,45,14.39328145925409,0.0119695,1
20,32,45,14.82736455088237,0.01193,1
24,32,45,15.32237158519534,0.0119335,1
28,32,45,16.19815326128752,0.0118964999999999,1
32,32,45,16.08392086875375,0.011859,1
36,32,45,16.51038846754647,0.01183275,1
40,32,45,16.76931522395635,0.01180075,1
44,32,45,16.5484659317244,0.011762,1
48,32,45,16.13722931860285,0.01184275,1
52,32,45,15.78691664816597,0.0117825,1
60,32,45,14.85782652222472,0.0117285,1
64,32,45,14.97967440759406,0.0117662499999999,1
68,32,45,15.18529271415483,0.0117317499999999,1
72,32,45,15.20813919266159,0.01173425,1
76,32,45,15.52798989175611,0.0117135,1
80,32,45,15.58891383444079,0.011761,1
84,32,45,15.87830256219299,0.011727,1
88,32,45,15.87830256219299,0.01178,1
92,32,45,16.06107439024701,0.01173525,1
96,32,45,16.0686898830826,0.01173025,1
100,32,45,16.03822791174027,0.01173675,1
104,32,45,16.11438284009609,0.01175575,1
108,32,45,15.89353354786416,0.01172975,1
112,32,45,15.86307157652183,0.01174475,1
116,32,45,15.64983777712546,0.011734,1
120,32,45,15.70314622697455,0.01171775,1
124,32,45,15.40614200638677,0.01171975,1
128,32,45,15.30714059952418,0.011735,1
132,32,45,15.34521806370211,0.01173625,1
136,32,45,15.16244623564808,0.01173625,1
140,32,45,15.30714059952417,0.011747,1
144,32,45,15.61937580578312,0.011747,1
148,32,45,15.74122369115247,0.011769,1
152,32,45,16.06107439024701,0.01176375,1
156,32,45,16.19053776845194,0.01178875,1
160,32,45,16.19815326128752,0.011762,1
164,32,45,16.42661804635506,0.01178225,1
168,32,45,16.56369691739557,0.0117662499999999,1
172,32,45,16.4037715678483,0.01178425,1
176,32,45,16.46469551053298,0.01177175,1
180,32,45,16.58654339590232,0.0117625,1
184,32,45,16.56369691739556,0.01175575,1
188,32,45,16.5484659317244,0.0117795,1
192,32,45,16.56369691739556,0.0117635,1
196,32,45,16.63985184575141,0.01178075,1
200,32,45,16.55608142455997,0.011751,1
204,32,45,16.35807861083479,0.011767,1
208,32,45,16.03822791174027,0.01173775,1
212,32,45,16.01538143323351,0.01174275,1
0,36,45,14.48466737328108,0.01201525,1
4,36,45,14.72836314401978,0.0119945,1
8,36,45,14.89590398640264,0.011957,1
12,36,45,15.13198426430574,0.01193425,1
16,36,45,15.27667862818184,0.01190975,1
20,36,45,15.6726842556322,0.011923,1
24,36,45,16.31238565382128,0.011901,1
28,36,45,16.73123775977843,0.0118385,1
32,36,45,16.63985184575141,0.01183675,1
36,36,45,16.54085043888882,0.01181425,1
40,36,45,16.41900255351947,0.0117705,1
44,36,45,15.79453214100156,0.0118655,1
48,36,45,15.200523699826,0.011762,1
52,36,45,14.77405610103329,0.01179025,1
56,36,45,14.51512934462343,0.0117915,1
60,36,45,14.6217462443216,0.0117802499999999,1
68,36,45,15.42137299205795,0.011749,1
72,36,45,15.68791524130337,0.01173875,1
76,36,45,15.74122369115247,0.01173625,1
80,36,45,15.9239955192065,0.01173875,1
84,36,45,15.99253495472676,0.011762,1
88,36,45,16.00015044756235,0.01172575,1
92,36,45,15.93161101204208,0.01173725,1
96,36,45,16.05345889741143,0.01176,1
100,36,45,15.92399551920649,0.01175025,1
104,36,45,15.88591805502858,0.0117705,1
108,36,45,15.77168566249482,0.0117365,1
112,36,45,15.80976312667274,0.011755,1
116,36,45,15.93922650487765,0.011762,1
120,36,45,15.68029974846779,0.0117305,1
124,36,45,15.54322087742728,0.0117455,1
128,36,45,15.3909110207156,0.01175375,1
132,36,45,15.13959975714134,0.0117244999999999,1
136,36,45,15.03298285744315,0.0117285,1
140,36,45,14.89590398640263,0.011744,1
144,36,45,14.90351947923822,0.01174575,1
148,36,45,14.86544201506028,0.0117705,1
152,36,45,15.0025208861008,0.011759,1
156,36,45,15.19290820699041,0.01175075,1
160,36,45,15.57368284876962,0.01177775,1
164,36,45,15.72599270548131,0.0117615,1
168,36,45,15.89353354786416,0.0117935,1
172,36,45,15.55083637026287,0.011732,1
176,36,45,16.22099973979428,0.01178925,1
180,36,45,16.26669269680778,0.01173925,1
184,36,45,16.13722931860285,0.0118005,1
188,36,45,16.25907720397219,0.01176575,1
192,36,45,16.03822791174025,0.01174975,1
196,36,45,15.90114904069975,0.0117314999999999,1
200,36,45,15.64222228428989,0.01175725,1
208,36,45,15.16244623564808,0.0117475,1
0,40,45,15.40614200638677,0.0118925,1
8,40,45,16.28953917531454,0.01191525,1
12,40,45,16.3047701609857,0.01185725,1
16,40,45,16.36569410367038,0.0118835,1
20,40,45,16.60938987440908,0.01184725,1
24,40,45,16.80739268813427,0.01184775,1
28,40,45,16.51800396038206,0.01183425,1
32,40,45,16.12199833293169,0.0118315,1
36,40,45,15.8249941123439,0.01182575,1
40,40,45,14.87305750789587,0.01182775,1
44,40,45,14.431358923432,0.01181875,1
48,40,45,14.21050963120006,0.01173675,1
64,40,45,15.49752792041378,0.01174025,1
68,40,45,15.77168566249482,0.0117764999999999,1
72,40,45,15.51275890608494,0.01175225,1
76,40,45,15.69553073413898,0.0118105,1
80,40,45,15.46706594907145,0.011798,1
116,40,45,15.52037439892053,0.0117945,1
120,40,45,15.77930115533041,0.01175175,1
124,40,45,15.80214763383715,0.01174725,1
128,40,45,15.80976312667272,0.0117575,1
132,40,45,15.54322087742729,0.011718,1
136,40,45,15.36044904937327,0.01176725,1
140,40,45,15.02536736460756,0.01175075,1
144,40,45,14.75120962252653,0.01177925,1
148,40,45,14.7664406081977,0.01174425,1
152,40,45,14.81213356521121,0.01176725,1
156,40,45,14.61413075148601,0.011793,1
160,40,45,14.73597863685537,0.0117745,1
164,40,45,14.72836314401978,0.011793,1
168,40,45,14.97967440759406,0.01179575,1
172,40,45,15.13198426430574,0.01178925,1
176,40,45,15.08629130729223,0.0117815,1
180,40,45,15.42137299205794,0.01182975,1
184,40,45,15.21575468549718,0.01183625,1
188,40,45,15.07867581445666,0.01178675,1
192,40,45,15.04059835027872,0.0118135,1
196,40,45,14.9035194792382,0.01179075,1
200,40,45,14.69790117267744,0.01175925,1
204,40,45,14.60651525865044,0.0117885,1
208,40,45,14.85021102938912,0.01177525,1
212,40,45,15.51275890608494,0.011738,1
0,44,45,16.23623072546545,0.01185175,1
4,44,45,16.3047701609857,0.01185775,1
8,44,45,16.74646874544958,0.01184375,1
12,44,45,16.78454620962751,0.01184175,1
16,44,45,16.81500818096983,0.01185075,1
20,44,45,16.72362226694282,0.01180525,1
24,44,45,16.53323494605323,0.011812,1
28,44,45,16.1676912899452,0.01181275,1
32,44,45,15.57368284876962,0.0118515,1
36,44,45,14.96444342192289,0.0118605,1
40,44,45,14.46182089477432,0.0117755,1
44,44,45,14.2333561097068,0.011773,1
48,44,45,14.30189554522706,0.01178825,1
52,44,45,14.64459272282836,0.01180325,1
60,44,45,15.45183496340028,0.01179875,1
64,44,45,15.55845186309846,0.011796,1
68,44,45,15.35283355653768,0.0118392499999999,1
72,44,45,15.01775187177198,0.01183775,1
132,44,45,15.3985265135512,0.01180925,1
136,44,45,15.29190961385301,0.01174025,1
140,44,45,15.67268425563222,0.011776,1
148,44,45,15.37568003504444,0.01173625,1
152,44,45,14.98728990042964,0.0117802499999999,1
156,44,45,15.00252088610082,0.011751,1
160,44,45,14.75882511536212,0.01179725,1
164,44,45,14.49989835895226,0.0117915,1
168,44,45,14.36281948791174,0.0117715,1
172,44,45,14.32474202373382,0.0117885,1
176,44,45,14.19527864552889,0.011805,1
180,44,45,13.71550259688709,0.0118295,1
184,44,45,14.10389273150188,0.011816,1
188,44,45,14.0429687888172,0.011782,1
192,44,45,14.35520399507615,0.01177225,1
196,44,45,14.30951103806265,0.0118,1
200,44,45,14.44658990910317,0.01180025,1
204,44,45,14.54559131596576,0.01174525,1
208,44,45,14.79690257954004,0.01176725,1
0,48,45,16.57892790306674,0.011869,1
4,48,45,16.57892790306674,0.011844,1
8,48,45,16.36569410367038,0.01181575,1
12,48,45,16.32000114665688,0.01181475,1
16,48,45,16.15246030427403,0.0118355,1
20,48,45,15.77930115533039,0.0118475,1
24,48,45,15.21575468549718,0.0118424999999999,1
28,48,45,14.75120962252653,0.01182075,1
32,48,45,14.2866645595559,0.011834,1
36,48,45,14.15720118135095,0.01184025,1
40,48,45,14.29428005239149,0.01179775,1
44,48,45,14.61413075148603,0.011811,1
48,48,45,15.11675327863456,0.01177825,1
52,48,45,15.32237158519534,0.011823,1
56,48,45,15.26144764251067,0.01186575,1
60,48,45,14.67505469417069,0.0118455,1
76,48,45,12.32948290081077,0.0120504999999999,1
80,48,45,11.21000545397989,0.012059,1
88,48,45,10.47130264892823,0.01211225,0
100,48,45,9.549828015822555,0.012091,0
104,48,45,10.09814349998461,0.012102,0
112,48,45,10.8673082763786,0.012069,0
116,48,45,11.47654770322534,0.0120525,0
144,48,45,15.55083637026287,0.01178725,1
148,48,45,15.49752792041378,0.01179575,1
152,48,45,15.5356053845917,0.01178825,1
156,48,45,15.26906313534625,0.01176125,1
160,48,45,15.07106032162107,0.0117715,1
164,48,45,14.84259553655354,0.01179275,1
168,48,45,14.66743920133511,0.0117845,1
172,48,45,14.46182089477432,0.01178125,1
176,48,45,14.45420540193875,0.01178225,1
180,48,45,14.37805047358289,0.01178275,1
184,48,45,14.42374343059642,0.0117935,1
188,48,45,14.36281948791174,0.0117995,1
192,48,45,14.522744837459,0.011792,1
196,48,45,14.7664406081977,0.0117875,1
200,48,45,14.9568279290873,0.01177825,1
204,48,45,15.26906313534625,0.0117489999999999,1
208,48,45,15.56606735593403,0.011821,1
212,48,45,15.65745326996104,0.0117785,1
0,52,45,16.07630537591817,0.01184525,1
4,52,45,15.70314622697455,0.01184025,1
8,52,45,15.45183496340028,0.0118535,1
12,52,45,15.32237158519535,0.01184425,1
20,52,45,14.34758850224058,0.0118772499999999,1
24,52,45,14.3856659664185,0.011827,1
28,52,45,14.31712653089823,0.0119145,1
32,52,45,14.29428005239148,0.011841,1
36,52,45,14.57605328730809,0.01187675,1
40,52,45,14.91875046490938,0.01180825,1
44,52,45,15.2995251066886,0.011844,1
48,52,45,15.34521806370211,0.011825,1
52,52,45,14.99490539326522,0.01189975,1
64,52,45,11.42323925337625,0.01209325,0
68,52,45,10.30376180654538,0.01213325,0
72,52,45,9.092898445687483,0.01220125,0
76,52,45,8.52935197585427,0.01220825,0
84,52,45,7.927728041843118,0.01220275,0
100,52,45,8.346580147800253,0.012196,0
104,52,45,7.874419591994045,0.01220575,0
108,52,45,8.14096184123948,0.01220825,0
116,52,45,8.034344941541292,0.0121824999999999,0
120,52,45,8.2247322624309,0.012161,0
128,52,45,9.884909700588258,0.0120765,0
