File,MUESTRA_0_32_0.csv,
Date/Time,23-02-16/21:00,

Center Wavelength,1471.1,nm
Span Wavelength,557.6,nm
Start Wavelength,1192.3,nm
Stop Wavelength,1749.9,nm
Value In Air/Vacuum,Vacuum,
Optical Attenuater,Off,
Resolution,0.5,nm
Actual Resolution,0.494,nm
VBW,2000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,2001,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,

Trace,A
Start,1192.3,nm
Stop,1749.9,nm
1192.300000,8.1350E-007
1192.578800,8.2970E-007
1192.857600,8.6770E-007
1193.136400,8.8270E-007
1193.415200,8.0050E-007
1193.694000,8.6450E-007
1193.972800,8.7770E-007
1194.251600,8.6660E-007
1194.530400,8.4100E-007
1194.809200,8.4410E-007
1195.088000,8.5380E-007
1195.366800,8.5950E-007
1195.645600,8.6900E-007
1195.924400,8.6770E-007
1196.203200,8.2940E-007
1196.482000,8.1190E-007
1196.760800,8.2520E-007
1197.039600,8.8380E-007
1197.318400,8.3100E-007
1197.597200,8.6140E-007
1197.876000,8.3310E-007
1198.154800,8.7520E-007
1198.433600,8.1390E-007
1198.712400,8.6870E-007
1198.991200,8.7250E-007
1199.270000,8.8740E-007
1199.548800,8.1220E-007
1199.827600,8.3710E-007
1200.106400,7.8890E-007
1200.385200,8.2490E-007
1200.664000,8.8190E-007
1200.942800,8.1750E-007
1201.221600,8.3390E-007
1201.500400,8.2330E-007
1201.779200,8.3960E-007
1202.058000,8.3190E-007
1202.336800,8.0000E-007
1202.615600,8.0330E-007
1202.894400,8.1400E-007
1203.173200,8.3290E-007
1203.452000,8.7020E-007
1203.730800,8.4360E-007
1204.009600,8.0890E-007
1204.288400,8.3090E-007
1204.567200,8.0590E-007
1204.846000,8.2760E-007
1205.124800,7.9650E-007
1205.403600,8.3690E-007
1205.682400,8.0220E-007
1205.961200,7.7380E-007
1206.240000,8.3540E-007
1206.518800,8.1300E-007
1206.797600,8.1130E-007
1207.076400,8.2050E-007
1207.355200,8.0860E-007
1207.634000,7.9610E-007
1207.912800,8.3190E-007
1208.191600,8.1500E-007
1208.470400,8.1620E-007
1208.749200,8.1680E-007
1209.028000,8.0970E-007
1209.306800,8.4180E-007
1209.585600,7.9910E-007
1209.864400,7.5700E-007
1210.143200,8.3970E-007
1210.422000,8.2960E-007
1210.700800,8.0870E-007
1210.979600,8.4290E-007
1211.258400,7.9260E-007
1211.537200,8.4210E-007
1211.816000,8.2200E-007
1212.094800,8.2060E-007
1212.373600,7.7930E-007
1212.652400,7.9610E-007
1212.931200,8.5060E-007
1213.210000,8.1030E-007
1213.488800,8.2020E-007
1213.767600,8.2360E-007
1214.046400,8.2070E-007
1214.325200,7.8160E-007
1214.604000,7.8040E-007
1214.882800,8.0100E-007
1215.161600,8.4360E-007
1215.440400,8.3070E-007
1215.719200,8.0630E-007
1215.998000,8.5790E-007
1216.276800,7.7990E-007
1216.555600,8.1110E-007
1216.834400,8.3580E-007
1217.113200,8.2900E-007
1217.392000,8.1630E-007
1217.670800,7.6630E-007
1217.949600,7.9960E-007
1218.228400,7.7810E-007
1218.507200,7.8320E-007
1218.786000,8.4390E-007
1219.064800,8.1140E-007
1219.343600,7.8930E-007
1219.622400,7.7770E-007
1219.901200,8.0250E-007
1220.180000,8.0440E-007
1220.458800,7.6150E-007
1220.737600,8.3140E-007
1221.016400,7.9630E-007
1221.295200,7.7630E-007
1221.574000,8.0660E-007
1221.852800,8.1930E-007
1222.131600,8.0190E-007
1222.410400,7.4970E-007
1222.689200,7.7590E-007
1222.968000,7.5060E-007
1223.246800,7.7140E-007
1223.525600,7.9930E-007
1223.804400,8.4080E-007
1224.083200,7.4720E-007
1224.362000,7.9240E-007
1224.640800,7.6910E-007
1224.919600,7.7630E-007
1225.198400,8.2980E-007
1225.477200,7.6210E-007
1225.756000,7.5590E-007
1226.034800,7.6970E-007
1226.313600,8.3190E-007
1226.592400,7.9440E-007
1226.871200,8.0310E-007
1227.150000,7.7050E-007
1227.428800,8.2980E-007
1227.707600,7.6960E-007
1227.986400,8.1670E-007
1228.265200,7.8020E-007
1228.544000,7.9850E-007
1228.822800,7.8030E-007
1229.101600,8.2470E-007
1229.380400,7.4650E-007
1229.659200,7.7730E-007
1229.938000,8.2100E-007
1230.216800,7.8920E-007
1230.495600,8.1310E-007
1230.774400,7.8370E-007
1231.053200,7.5400E-007
1231.332000,7.9710E-007
1231.610800,7.8050E-007
1231.889600,7.5090E-007
1232.168400,8.2660E-007
1232.447200,7.4770E-007
1232.726000,8.1560E-007
1233.004800,8.2720E-007
1233.283600,8.2260E-007
1233.562400,7.4560E-007
1233.841200,7.9210E-007
1234.120000,7.6640E-007
1234.398800,8.2130E-007
1234.677600,7.6670E-007
1234.956400,7.5740E-007
1235.235200,7.6770E-007
