File,MUESTRA_0_28_47.csv,
Date/Time,23-02-16/20:38,

Center Wavelength,1471.1,nm
Span Wavelength,557.6,nm
Start Wavelength,1192.3,nm
Stop Wavelength,1749.9,nm
Value In Air/Vacuum,Vacuum,
Optical Attenuater,Off,
Resolution,0.5,nm
Actual Resolution,0.494,nm
VBW,2000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,2001,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,

Trace,A
Start,1192.3,nm
Stop,1749.9,nm
1192.300000,8.9090E-007
1192.578800,8.1040E-007
1192.857600,8.5010E-007
1193.136400,8.5700E-007
1193.415200,8.2980E-007
1193.694000,8.8800E-007
1193.972800,8.5360E-007
1194.251600,8.2860E-007
1194.530400,8.0930E-007
1194.809200,8.7860E-007
1195.088000,8.8770E-007
1195.366800,8.7470E-007
1195.645600,8.8240E-007
1195.924400,8.4330E-007
1196.203200,8.7410E-007
1196.482000,8.6680E-007
1196.760800,8.5840E-007
1197.039600,8.7620E-007
1197.318400,8.3480E-007
1197.597200,8.4190E-007
1197.876000,8.6210E-007
1198.154800,8.5850E-007
1198.433600,8.7480E-007
1198.712400,8.6080E-007
1198.991200,8.2040E-007
1199.270000,8.8970E-007
1199.548800,8.5880E-007
1199.827600,7.8620E-007
1200.106400,8.7540E-007
1200.385200,8.4240E-007
1200.664000,8.5170E-007
1200.942800,7.8550E-007
1201.221600,8.5170E-007
1201.500400,8.8850E-007
1201.779200,8.4830E-007
1202.058000,8.7500E-007
1202.336800,8.5110E-007
1202.615600,8.4390E-007
1202.894400,8.0540E-007
1203.173200,8.0880E-007
1203.452000,8.1430E-007
1203.730800,8.1500E-007
1204.009600,8.2750E-007
1204.288400,8.7710E-007
1204.567200,7.8890E-007
1204.846000,8.6060E-007
1205.124800,8.2920E-007
1205.403600,7.9480E-007
1205.682400,8.6210E-007
1205.961200,8.9980E-007
1206.240000,8.6270E-007
1206.518800,8.2300E-007
1206.797600,8.6030E-007
1207.076400,8.6200E-007
1207.355200,8.6880E-007
1207.634000,8.0860E-007
1207.912800,8.7080E-007
1208.191600,7.5470E-007
1208.470400,8.3410E-007
1208.749200,8.1090E-007
1209.028000,8.2420E-007
1209.306800,8.3750E-007
1209.585600,8.4790E-007
1209.864400,8.2950E-007
1210.143200,8.9990E-007
1210.422000,8.4040E-007
1210.700800,8.2900E-007
1210.979600,8.6430E-007
1211.258400,8.4550E-007
1211.537200,8.6460E-007
1211.816000,8.5510E-007
1212.094800,8.4060E-007
1212.373600,8.4560E-007
1212.652400,8.0720E-007
1212.931200,8.5380E-007
1213.210000,7.8830E-007
1213.488800,8.2230E-007
1213.767600,8.4940E-007
1214.046400,7.9250E-007
1214.325200,8.3570E-007
1214.604000,8.4430E-007
1214.882800,8.2240E-007
1215.161600,8.1060E-007
1215.440400,8.1340E-007
1215.719200,8.0780E-007
1215.998000,8.3970E-007
1216.276800,8.5510E-007
1216.555600,8.0520E-007
1216.834400,7.9190E-007
1217.113200,8.1330E-007
1217.392000,8.2570E-007
1217.670800,8.1560E-007
1217.949600,8.2200E-007
1218.228400,8.2370E-007
1218.507200,8.3270E-007
1218.786000,8.2030E-007
1219.064800,8.3100E-007
1219.343600,7.9380E-007
1219.622400,8.1690E-007
1219.901200,7.9610E-007
1220.180000,8.0770E-007
1220.458800,7.8170E-007
1220.737600,8.2110E-007
1221.016400,7.9900E-007
1221.295200,8.2120E-007
1221.574000,7.6560E-007
1221.852800,7.8470E-007
1222.131600,8.1680E-007
1222.410400,7.6340E-007
1222.689200,7.9970E-007
1222.968000,8.4320E-007
1223.246800,8.4370E-007
1223.525600,7.6860E-007
1223.804400,8.0540E-007
1224.083200,7.9120E-007
1224.362000,7.8260E-007
1224.640800,8.3390E-007
1224.919600,7.8620E-007
1225.198400,7.5690E-007
1225.477200,8.0930E-007
1225.756000,7.7020E-007
1226.034800,8.1150E-007
1226.313600,7.8580E-007
1226.592400,7.9920E-007
1226.871200,7.8060E-007
1227.150000,8.6400E-007
1227.428800,8.4900E-007
1227.707600,7.7720E-007
1227.986400,7.9330E-007
1228.265200,8.1750E-007
1228.544000,7.9820E-007
1228.822800,7.9590E-007
1229.101600,8.0200E-007
1229.380400,7.3330E-007
1229.659200,8.1980E-007
1229.938000,7.7640E-007
1230.216800,7.6060E-007
1230.495600,7.4730E-007
1230.774400,7.9950E-007
1231.053200,8.0470E-007
1231.332000,8.0120E-007
1231.610800,7.1790E-007
1231.889600,7.7260E-007
1232.168400,8.2120E-007
1232.447200,8.0430E-007
1232.726000,8.3250E-007
1233.004800,7.8200E-007
1233.283600,8.2230E-007
1233.562400,7.9490E-007
1233.841200,7.7230E-007
1234.120000,7.9890E-007
1234.398800,7.6040E-007
1234.677600,7.8000E-007
1234.956400,7.5690E-007
1235.235200,7.7390E-007
