Theta1,Theta2,Theta3,Ancho_espectral,Potencia,Clases
4,0,45,15.0743230972926,0.01199575,0
12,0,45,15.14516847999529,0.012021,0
16,0,45,14.69648105621163,0.01203625,0
20,0,45,15.85362230702209,0.01204525,0
24,0,45,14.97199087783318,0.01204475,0
28,0,45,15.42855001080601,0.01206425,0
32,0,45,15.58598419458973,0.01209175,0
36,0,45,15.56236906702217,0.0120955,0
40,0,45,15.59385590377892,0.012109,0
48,0,45,15.12942506161692,0.012142,0
56,0,45,14.70435276540084,0.0121475,0
60,0,45,14.68860934702245,0.0121535,0
64,0,45,15.34983291891414,0.01217475,0
68,0,45,14.92476062269806,0.01216575,0
72,0,45,14.79881327567107,0.01217975,0
76,0,45,14.75158302053595,0.01218725,0
80,0,45,15.23175728107634,0.01217375,0
84,0,45,14.80668498486025,0.01218125,0
88,0,45,14.84604353080619,0.01218475,0
92,0,45,15.05070796972504,0.01218525,0
96,0,45,15.00347771458992,0.01216425,0
100,0,45,14.90114549513049,0.01219825,0
104,0,45,15.38919146486007,0.012178,0
108,0,45,14.63350738269813,0.01218675,0
116,0,45,14.75158302053595,0.01217425,0
120,0,45,14.76732643891432,0.01216025,0
132,0,45,15.3183460821574,0.01215275,0
136,0,45,14.87753036756293,0.01211425,0
140,0,45,14.83817182161699,0.01212425,0
144,0,45,14.81455669404944,0.0120935,0
148,0,45,14.78306985729269,0.01207375,0
152,0,45,14.9562474594548,0.0121175,0
156,0,45,15.90085256215722,0.01207325,0
160,0,45,15.34196120972496,0.01207325,0
164,0,45,15.42067830161683,0.01205975,0
168,0,45,15.33408950053575,0.0120685,0
180,0,45,15.34196120972495,0.01207475,0
184,0,45,14.79094156648188,0.012068,0
188,0,45,14.75158302053593,0.01208625,0
212,0,45,14.57840541837384,0.01214,0
0,4,45,14.7830698572927,0.0120495,0
4,4,45,14.85391523999538,0.0120317499999999,0
8,4,45,15.00347771458992,0.0120465,0
12,4,45,14.84604353080619,0.01206125,0
16,4,45,14.92476062269806,0.0120402499999999,0
20,4,45,14.97199087783317,0.0120675,0
24,4,45,15.21601386269796,0.01208625,0
28,4,45,15.0743230972926,0.01213875,0
32,4,45,15.26324411783308,0.012124,0
36,4,45,15.16091189837365,0.012112,0
40,4,45,15.32621779134658,0.01212825,0
44,4,45,15.53875393945462,0.012167,0
48,4,45,14.93263233188723,0.0121605,0
52,4,45,15.0743230972926,0.01215775,0
56,4,45,15.00347771458991,0.01217875,0
60,4,45,15.31834608215738,0.0121999999999999,0
64,4,45,14.61776396431976,0.0121715,0
68,4,45,14.35012585188743,0.01217675,0
72,4,45,14.25566534161719,0.01219525,0
76,4,45,14.2399219232388,0.012193,0
84,4,45,14.1769482497253,0.0122055,0
88,4,45,14.53117516323871,0.0122137499999999,0
92,4,45,14.47607319891439,0.01219425,0
96,4,45,14.16907654053614,0.0121824999999999,0
100,4,45,14.43671465296846,0.012174,0
108,4,45,14.29502388756311,0.01218075,0
116,4,45,14.57053370918465,0.01220475,0
120,4,45,14.8932737859413,0.01219575,0
124,4,45,14.38161268864417,0.0121845,0
128,4,45,14.41309952540091,0.01217725,0
132,4,45,14.69648105621164,0.01218275,0
136,4,45,14.75158302053595,0.0121652499999999,0
140,4,45,14.78306985729269,0.012161,0
144,4,45,14.97986258702236,0.0121787499999999,0
148,4,45,14.84604353080619,0.0121497499999999,0
152,4,45,14.96411916864397,0.0121374999999999,0
164,4,45,15.9008525621572,0.01210625,0
168,4,45,15.12942506161692,0.01210925,0
172,4,45,15.20814215350877,0.012117,0
176,4,45,14.94050404107643,0.01209525,0
180,4,45,15.7276749599951,0.01211175,0
184,4,45,15.52301052107625,0.012111,0
188,4,45,15.4364217199952,0.0121125,0
192,4,45,15.9087242713464,0.012117,0
196,4,45,15.24750069945471,0.0121407499999999,0
200,4,45,14.81455669404943,0.0121269999999999,0
204,4,45,14.86178694918456,0.01213325,0
208,4,45,15.7276749599951,0.01213875,0
212,4,45,14.69648105621164,0.012141,0
4,8,45,14.98773429621155,0.01207475,0
8,8,45,15.20027044431959,0.01206925,0
20,8,45,15.39706317404925,0.01211975,0
24,8,45,15.22388557188714,0.0121357499999999,0
28,8,45,15.06645138810341,0.0121435,0
32,8,45,15.06645138810342,0.01216325,0
36,8,45,15.28685924540064,0.0121815,0
40,8,45,14.92476062269806,0.01218575,0
44,8,45,14.83817182161699,0.01218525,0
48,8,45,14.79881327567106,0.0122085,0
52,8,45,14.49968832648196,0.01220125,0
60,8,45,14.3658692702658,0.012203,0
64,8,45,14.55479029080628,0.012208,0
68,8,45,14.56266199999545,0.01219575,0
72,8,45,14.64137909188732,0.01222025,0
76,8,45,14.52330345404952,0.0122045,0
80,8,45,14.56266199999547,0.01221625,0
84,8,45,14.45245807134684,0.01221425,0
88,8,45,14.21630679567124,0.0121999999999999,0
92,8,45,14.16907654053613,0.0122045,0
96,8,45,14.09823115783345,0.012212,0
100,8,45,14.20843508648206,0.01220625,0
104,8,45,14.21630679567126,0.0122155,0
108,8,45,13.8935667189146,0.01220375,0
112,8,45,14.49181661729278,0.0122034999999999,0
116,8,45,14.63350738269814,0.0122025,0
120,8,45,14.57840541837382,0.01221225,0
124,8,45,14.46820148972522,0.0121985,0
128,8,45,14.46820148972522,0.01220825,0
132,8,45,15.03496455134666,0.01219825,0
136,8,45,15.14516847999528,0.0121985,0
140,8,45,14.6020205459414,0.01218525,0
144,8,45,15.36557633729251,0.0121825,0
148,8,45,14.6020205459414,0.01216575,0
152,8,45,14.92476062269806,0.0121745,0
156,8,45,15.57024077621137,0.012169,0
160,8,45,15.06645138810341,0.01215175,0
164,8,45,15.14516847999528,0.01214725,0
168,8,45,15.70405983242753,0.01216525,0
172,8,45,15.75916179675184,0.01216825,0
176,8,45,15.71193154161672,0.012166,0
180,8,45,15.75129008756266,0.012166,0
184,8,45,15.83000717945451,0.01216575,0
188,8,45,15.67257299567079,0.01217725,0
192,8,45,15.56236906702218,0.01215025,0
196,8,45,15.40493488323844,0.01219225,0
200,8,45,15.53088223026542,0.012181,0
204,8,45,14.86178694918456,0.01221675,0
208,8,45,15.34196120972496,0.01219,0
212,8,45,15.20814215350877,0.0122115,0
12,12,45,15.33408950053577,0.012168,0
16,12,45,14.97986258702236,0.012169,0
20,12,45,14.96411916864397,0.0121895,0
28,12,45,14.57053370918465,0.0121925,0
32,12,45,14.47607319891441,0.01220475,0
36,12,45,14.46032978053602,0.01222975,0
40,12,45,14.68860934702245,0.0122475,0
44,12,45,14.49968832648197,0.01223425,0
48,12,45,14.41309952540091,0.012238,0
52,12,45,14.48394490810359,0.01221975,0
60,12,45,14.13758970377938,0.01223675,0
64,12,45,14.06674432107671,0.01222025,0
68,12,45,14.14546141296858,0.01223325,0
72,12,45,14.09035944864426,0.012227,0
76,12,45,14.0667443210767,0.01223175,0
80,12,45,13.86207988215785,0.012215,0
84,12,45,13.9407969740497,0.01219625,0
88,12,45,14.21630679567124,0.012241,0
92,12,45,14.0667443210767,0.0122045,0
