File,WaveData20210923_051.csv,
Date/Time,21-09-23/17:20,

Trace,A
Center Wavelength,1558.8,nm
Span Wavelength,200,nm
Start Wavelength,1458.8,nm
Stop Wavelength,1658.8,nm
Value In Air/Vacuum,Vacuum,
Optical Attenuater,Off,
Resolution,0.1,nm
Actual Resolution,0.092,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,1001,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1458.8,nm
Stop,1658.8,nm

Wavelength(A),Level(A)
1458.800000,5.2040E-007
1459.000000,4.9450E-007
1459.200000,5.0180E-007
1459.400000,5.0890E-007
1459.600000,5.3790E-007
1459.800000,5.1290E-007
1460.000000,5.2390E-007
1460.200000,5.1460E-007
1460.400000,5.0780E-007
1460.600000,5.4360E-007
1460.800000,5.1360E-007
1461.000000,5.3210E-007
1461.200000,5.0520E-007
1461.400000,5.3760E-007
1461.600000,5.3780E-007
1461.800000,5.0270E-007
1462.000000,5.2700E-007
1462.200000,5.2530E-007
1462.400000,5.2690E-007
1462.600000,5.3520E-007
1462.800000,5.5740E-007
1463.000000,5.2950E-007
1463.200000,5.3350E-007
1463.400000,5.1700E-007
1463.600000,5.2370E-007
1463.800000,5.9730E-007
1464.000000,5.6480E-007
1464.200000,5.6050E-007
1464.400000,5.6150E-007
1464.600000,5.7910E-007
1464.800000,5.3550E-007
1465.000000,5.7770E-007
1465.200000,5.6010E-007
1465.400000,5.6950E-007
1465.600000,6.0250E-007
1465.800000,5.5080E-007
1466.000000,6.0970E-007
1466.200000,5.9350E-007
1466.400000,5.6630E-007
1466.600000,5.7880E-007
1466.800000,5.9850E-007
1467.000000,6.1420E-007
1467.200000,5.8590E-007
1467.400000,5.9970E-007
1467.600000,5.8200E-007
1467.800000,6.1720E-007
1468.000000,5.8560E-007
1468.200000,6.5520E-007
1468.400000,6.4780E-007
1468.600000,5.8620E-007
1468.800000,6.3400E-007
1469.000000,6.1130E-007
1469.200000,5.9360E-007
1469.400000,6.2780E-007
1469.600000,6.1900E-007
1469.800000,6.3730E-007
1470.000000,6.1870E-007
1470.200000,6.1700E-007
1470.400000,6.1290E-007
1470.600000,6.6300E-007
1470.800000,6.2140E-007
1471.000000,6.2340E-007
1471.200000,6.3620E-007
1471.400000,6.4290E-007
1471.600000,6.2760E-007
1471.800000,6.2390E-007
1472.000000,6.5410E-007
1472.200000,6.1620E-007
1472.400000,6.1970E-007
1472.600000,6.0930E-007
1472.800000,6.3910E-007
1473.000000,6.5010E-007
1473.200000,6.4640E-007
1473.400000,6.4840E-007
1473.600000,6.6080E-007
1473.800000,6.1420E-007
1474.000000,6.4710E-007
1474.200000,6.3490E-007
1474.400000,6.5370E-007
1474.600000,6.2180E-007
1474.800000,6.3910E-007
1475.000000,6.3790E-007
1475.200000,6.6820E-007
