File,WaveData20210923_050.csv,
Date/Time,21-09-23/17:20,

Trace,A
Center Wavelength,1558.8,nm
Span Wavelength,200,nm
Start Wavelength,1458.8,nm
Stop Wavelength,1658.8,nm
Value In Air/Vacuum,Vacuum,
Optical Attenuater,Off,
Resolution,0.1,nm
Actual Resolution,0.092,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,1001,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1458.8,nm
Stop,1658.8,nm

Wavelength(A),Level(A)
1458.800000,3.4180E-007
1459.000000,3.5280E-007
1459.200000,3.4880E-007
1459.400000,3.7160E-007
1459.600000,3.8980E-007
1459.800000,3.7460E-007
1460.000000,3.6390E-007
1460.200000,3.7050E-007
1460.400000,3.7530E-007
1460.600000,3.3950E-007
1460.800000,4.1030E-007
1461.000000,3.8970E-007
1461.200000,3.7280E-007
1461.400000,3.9470E-007
1461.600000,3.8760E-007
1461.800000,3.9220E-007
1462.000000,3.9380E-007
1462.200000,3.9810E-007
1462.400000,3.8790E-007
1462.600000,3.8790E-007
1462.800000,4.0510E-007
1463.000000,3.8010E-007
1463.200000,3.8650E-007
1463.400000,3.8410E-007
1463.600000,4.1150E-007
1463.800000,4.0450E-007
1464.000000,3.9500E-007
1464.200000,3.9750E-007
1464.400000,3.9520E-007
1464.600000,4.1540E-007
1464.800000,4.1490E-007
1465.000000,4.4230E-007
1465.200000,4.3440E-007
1465.400000,4.0650E-007
1465.600000,4.1440E-007
1465.800000,4.2340E-007
1466.000000,3.9010E-007
1466.200000,4.2680E-007
1466.400000,4.3300E-007
1466.600000,4.4890E-007
1466.800000,4.1810E-007
1467.000000,4.1450E-007
1467.200000,4.4290E-007
1467.400000,4.6750E-007
1467.600000,4.7100E-007
1467.800000,4.1320E-007
1468.000000,4.2520E-007
1468.200000,4.4950E-007
1468.400000,4.5250E-007
1468.600000,4.3380E-007
1468.800000,4.4190E-007
1469.000000,4.5930E-007
1469.200000,4.4740E-007
1469.400000,4.9200E-007
1469.600000,4.4190E-007
1469.800000,4.4830E-007
1470.000000,4.3150E-007
1470.200000,4.9540E-007
1470.400000,4.6140E-007
1470.600000,4.4340E-007
1470.800000,4.6980E-007
1471.000000,4.8970E-007
1471.200000,4.7860E-007
1471.400000,4.8240E-007
1471.600000,4.6050E-007
1471.800000,4.7230E-007
1472.000000,4.9480E-007
1472.200000,4.7890E-007
1472.400000,4.4290E-007
1472.600000,4.4130E-007
1472.800000,4.6520E-007
1473.000000,4.9430E-007
1473.200000,4.8470E-007
1473.400000,4.6200E-007
1473.600000,4.7410E-007
1473.800000,4.4470E-007
1474.000000,4.7270E-007
1474.200000,4.5420E-007
1474.400000,4.9410E-007
1474.600000,5.0260E-007
1474.800000,4.5670E-007
1475.000000,4.8220E-007
1475.200000,4.6890E-007
