File,WaveData20230131_123.csv,
Date/Time,23-01-31/16:52,

Trace,A
Center Wavelength,1500.4,nm
Span Wavelength,500.8,nm
Start Wavelength,1250,nm
Stop Wavelength,1750.8,nm
Value In Air/Vacuum,Vacuum,
Optical Attenuater,On,
Resolution,0.07,nm
Actual Resolution,0.061,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,7,pt
Sampling Points,5001,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1250,nm
Stop,1750.8,nm
Trace,B
Center Wavelength,1500.4,nm
Span Wavelength,500.8,nm
Start Wavelength,1250,nm
Stop Wavelength,1750.8,nm
Value In Air/Vacuum,Vacuum,
Optical Attenuater,On,
Resolution,0.07,nm
Actual Resolution,0.061,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,7,pt
Sampling Points,5001,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1250,nm
Stop,1750.8,nm

Wavelength(A),Level(A),Wavelength(B),Level(B)
1267.728320,1.9650E-006,1267.728320,1.9650E-006
1267.828480,1.6850E-006,1267.828480,1.6850E-006
1267.928640,2.3240E-006,1267.928640,2.3240E-006
1268.028800,1.2660E-006,1268.028800,1.2660E-006
1268.128960,7.5930E-007,1268.128960,7.5930E-007
1268.229120,1.9960E-006,1268.229120,1.9960E-006
1268.329280,1.5540E-006,1268.329280,1.5540E-006
1268.429440,1.2480E-006,1268.429440,1.2480E-006
1268.529600,1.3670E-006,1268.529600,1.3670E-006
1268.629760,9.5840E-007,1268.629760,9.5840E-007
1268.729920,1.4090E-006,1268.729920,1.4090E-006
1268.830080,1.6620E-006,1268.830080,1.6620E-006
1268.930240,1.3050E-006,1268.930240,1.3050E-006
1269.030400,3.4260E-007,1269.030400,3.4260E-007
1269.130560,2.1930E-006,1269.130560,2.1930E-006
1269.230720,-3.0680E-007,1269.230720,-3.0680E-007
1269.330880,8.7710E-007,1269.330880,8.7710E-007
1269.431040,2.0120E-006,1269.431040,2.0120E-006
1269.531200,4.6080E-007,1269.531200,4.6080E-007
1269.631360,2.3580E-006,1269.631360,2.3580E-006
1269.731520,1.7030E-006,1269.731520,1.7030E-006
1269.831680,9.9180E-007,1269.831680,9.9180E-007
1269.931840,2.3470E-006,1269.931840,2.3470E-006
1270.032000,1.2950E-006,1270.032000,1.2950E-006
1270.132160,1.4960E-006,1270.132160,1.4960E-006
1270.232320,1.9840E-006,1270.232320,1.9840E-006
1270.332480,1.7370E-006,1270.332480,1.7370E-006
1270.432640,1.1080E-006,1270.432640,1.1080E-006
1270.532800,5.3190E-007,1270.532800,5.3190E-007
1270.632960,2.2340E-006,1270.632960,2.2340E-006
1270.733120,1.3860E-006,1270.733120,1.3860E-006
1270.833280,2.8600E-006,1270.833280,2.8600E-006
1270.933440,1.9340E-007,1270.933440,1.9340E-007
1271.033600,1.9130E-006,1271.033600,1.9130E-006
1271.133760,1.5030E-006,1271.133760,1.5030E-006
1271.233920,1.4530E-006,1271.233920,1.4530E-006
1271.334080,7.8110E-007,1271.334080,7.8110E-007
1271.434240,1.5780E-006,1271.434240,1.5780E-006
1271.534400,1.0650E-006,1271.534400,1.0650E-006
1271.634560,1.6970E-006,1271.634560,1.6970E-006
1271.734720,2.2500E-006,1271.734720,2.2500E-006
1271.834880,1.8150E-006,1271.834880,1.8150E-006
1271.935040,1.5950E-006,1271.935040,1.5950E-006
1272.035200,2.1040E-006,1272.035200,2.1040E-006
1272.135360,2.1590E-006,1272.135360,2.1590E-006
1272.235520,1.6680E-006,1272.235520,1.6680E-006
1272.335680,2.4200E-006,1272.335680,2.4200E-006
1272.435840,1.8870E-006,1272.435840,1.8870E-006
1272.536000,1.2640E-006,1272.536000,1.2640E-006
1272.636160,1.6770E-006,1272.636160,1.6770E-006
1272.736320,2.1640E-006,1272.736320,2.1640E-006
1272.836480,1.9450E-006,1272.836480,1.9450E-006
1272.936640,1.6670E-006,1272.936640,1.6670E-006
1273.036800,1.3700E-006,1273.036800,1.3700E-006
1273.136960,1.9080E-006,1273.136960,1.9080E-006
1273.237120,1.1040E-006,1273.237120,1.1040E-006
1273.337280,2.0730E-006,1273.337280,2.0730E-006
1273.437440,6.7690E-007,1273.437440,6.7690E-007
1273.537600,1.4170E-006,1273.537600,1.4170E-006
1273.637760,1.7830E-006,1273.637760,1.7830E-006
1273.737920,2.8950E-006,1273.737920,2.8950E-006
1273.838080,1.1900E-006,1273.838080,1.1900E-006
1273.938240,1.1290E-006,1273.938240,1.1290E-006
1274.038400,1.9370E-006,1274.038400,1.9370E-006
1274.138560,2.4550E-006,1274.138560,2.4550E-006
1274.238720,1.6670E-006,1274.238720,1.6670E-006
1274.338880,1.3860E-006,1274.338880,1.3860E-006
1274.439040,1.5550E-006,1274.439040,1.5550E-006
1274.539200,1.6110E-006,1274.539200,1.6110E-006
1274.639360,9.0000E-007,1274.639360,9.0000E-007
1274.739520,1.0940E-006,1274.739520,1.0940E-006
1274.839680,1.2990E-006,1274.839680,1.2990E-006
1274.939840,9.9480E-007,1274.939840,9.9480E-007
1275.040000,1.8950E-006,1275.040000,1.8950E-006
1275.140160,5.5390E-007,1275.140160,5.5390E-007
1275.240320,9.0420E-007,1275.240320,9.0420E-007
1275.340480,2.9210E-006,1275.340480,2.9210E-006
1275.440640,1.3710E-006,1275.440640,1.3710E-006
1275.540800,4.7610E-007,1275.540800,4.7610E-007
1275.640960,1.8190E-006,1275.640960,1.8190E-006
1275.741120,9.4560E-007,1275.741120,9.4560E-007
1275.841280,1.2250E-006,1275.841280,1.2250E-006
1275.941440,2.1530E-006,1275.941440,2.1530E-006
1276.041600,2.5120E-006,1276.041600,2.5120E-006
1276.141760,8.6270E-007,1276.141760,8.6270E-007
1276.241920,1.5320E-006,1276.241920,1.5320E-006
1276.342080,2.6070E-006,1276.342080,2.6070E-006
1276.442240,1.2800E-007,1276.442240,1.2800E-007
1276.542400,1.3820E-006,1276.542400,1.3820E-006
1276.642560,2.3430E-006,1276.642560,2.3430E-006
1276.742720,2.8410E-006,1276.742720,2.8410E-006
1276.842880,2.0560E-006,1276.842880,2.0560E-006
1276.943040,1.4910E-006,1276.943040,1.4910E-006
1277.043200,2.3350E-006,1277.043200,2.3350E-006
1277.143360,2.3980E-006,1277.143360,2.3980E-006
1277.243520,2.1260E-006,1277.243520,2.1260E-006
1277.343680,6.5710E-007,1277.343680,6.5710E-007
1277.443840,2.2180E-006,1277.443840,2.2180E-006
1277.544000,1.3280E-006,1277.544000,1.3280E-006
1277.644160,1.1180E-006,1277.644160,1.1180E-006
1277.744320,2.4300E-006,1277.744320,2.4300E-006
1277.844480,1.0370E-006,1277.844480,1.0370E-006
1277.944640,1.9910E-006,1277.944640,1.9910E-006
1278.044800,1.9780E-006,1278.044800,1.9780E-006
1278.144960,1.8360E-006,1278.144960,1.8360E-006
1278.245120,8.1620E-007,1278.245120,8.1620E-007
1278.345280,2.1360E-006,1278.345280,2.1360E-006
1278.445440,1.3950E-006,1278.445440,1.3950E-006
1278.545600,8.6310E-007,1278.545600,8.6310E-007
1278.645760,1.9640E-006,1278.645760,1.9640E-006
1278.745920,1.5850E-006,1278.745920,1.5850E-006
1278.846080,2.2940E-006,1278.846080,2.2940E-006
1278.946240,1.1570E-006,1278.946240,1.1570E-006
1279.046400,1.8770E-006,1279.046400,1.8770E-006
1279.146560,2.0830E-006,1279.146560,2.0830E-006
1279.246720,6.9690E-007,1279.246720,6.9690E-007
1279.346880,1.5440E-006,1279.346880,1.5440E-006
1279.447040,7.5070E-007,1279.447040,7.5070E-007
1279.547200,1.0750E-006,1279.547200,1.0750E-006
1279.647360,2.4080E-006,1279.647360,2.4080E-006
1279.747520,5.1530E-007,1279.747520,5.1530E-007
1279.847680,2.0970E-006,1279.847680,2.0970E-006
1279.947840,1.6800E-006,1279.947840,1.6800E-006
1280.048000,1.8030E-006,1280.048000,1.8030E-006
1280.148160,1.6990E-006,1280.148160,1.6990E-006
1280.248320,2.4120E-006,1280.248320,2.4120E-006
1280.348480,1.2810E-006,1280.348480,1.2810E-006
1280.448640,1.3440E-006,1280.448640,1.3440E-006
1280.548800,1.9760E-006,1280.548800,1.9760E-006
1280.648960,1.8050E-006,1280.648960,1.8050E-006
1280.749120,1.6240E-006,1280.749120,1.6240E-006
1280.849280,1.9460E-006,1280.849280,1.9460E-006
1280.949440,1.0570E-006,1280.949440,1.0570E-006
1281.049600,1.9370E-006,1281.049600,1.9370E-006
1281.149760,9.6460E-007,1281.149760,9.6460E-007
1281.249920,1.0540E-006,1281.249920,1.0540E-006
1281.350080,8.3200E-007,1281.350080,8.3200E-007
1281.450240,1.1170E-006,1281.450240,1.1170E-006
1281.550400,1.4140E-006,1281.550400,1.4140E-006
1281.650560,1.6810E-006,1281.650560,1.6810E-006
1281.750720,2.2020E-006,1281.750720,2.2020E-006
1281.850880,2.3840E-007,1281.850880,2.3840E-007
1281.951040,2.5010E-006,1281.951040,2.5010E-006
1282.051200,1.2280E-006,1282.051200,1.2280E-006
1282.151360,1.5460E-006,1282.151360,1.5460E-006
1282.251520,1.0270E-006,1282.251520,1.0270E-006
1282.351680,1.7800E-006,1282.351680,1.7800E-006
1282.451840,2.6800E-006,1282.451840,2.6800E-006
1282.552000,-3.5140E-008,1282.552000,-3.5140E-008
1282.652160,1.1600E-006,1282.652160,1.1600E-006
1282.752320,2.3130E-006,1282.752320,2.3130E-006
1282.852480,1.8990E-006,1282.852480,1.8990E-006
1282.952640,1.5060E-006,1282.952640,1.5060E-006
1283.052800,9.3650E-007,1283.052800,9.3650E-007
1283.152960,1.3330E-006,1283.152960,1.3330E-006
1283.253120,1.5130E-006,1283.253120,1.5130E-006
1283.353280,1.3180E-006,1283.353280,1.3180E-006
1283.453440,1.2410E-006,1283.453440,1.2410E-006
1283.553600,2.0850E-006,1283.553600,2.0850E-006
1283.653760,2.7130E-006,1283.653760,2.7130E-006
1283.753920,2.3360E-006,1283.753920,2.3360E-006
1283.854080,2.2870E-006,1283.854080,2.2870E-006
1283.954240,8.9180E-007,1283.954240,8.9180E-007
1284.054400,1.1270E-006,1284.054400,1.1270E-006
1284.154560,9.6520E-007,1284.154560,9.6520E-007
1284.254720,1.7000E-006,1284.254720,1.7000E-006
1284.354880,1.6220E-006,1284.354880,1.6220E-006
1284.455040,2.0700E-006,1284.455040,2.0700E-006
1284.555200,1.4190E-006,1284.555200,1.4190E-006
1284.655360,1.1070E-006,1284.655360,1.1070E-006
1284.755520,1.7530E-006,1284.755520,1.7530E-006
1284.855680,8.2950E-007,1284.855680,8.2950E-007
1284.955840,1.1430E-006,1284.955840,1.1430E-006
1285.056000,2.4300E-006,1285.056000,2.4300E-006
1285.156160,5.4970E-007,1285.156160,5.4970E-007
1285.256320,2.0100E-006,1285.256320,2.0100E-006
1285.356480,2.1060E-006,1285.356480,2.1060E-006
1285.456640,1.3630E-006,1285.456640,1.3630E-006
1285.556800,3.4330E-006,1285.556800,3.4330E-006
1285.656960,1.6570E-006,1285.656960,1.6570E-006
1285.757120,7.4620E-007,1285.757120,7.4620E-007
1285.857280,1.6670E-006,1285.857280,1.6670E-006
1285.957440,1.0650E-006,1285.957440,1.0650E-006
1286.057600,1.4130E-006,1286.057600,1.4130E-006
1286.157760,2.0530E-006,1286.157760,2.0530E-006
1286.257920,1.7180E-006,1286.257920,1.7180E-006
1286.358080,1.5180E-006,1286.358080,1.5180E-006
1286.458240,1.3160E-006,1286.458240,1.3160E-006
1286.558400,2.2270E-006,1286.558400,2.2270E-006
1286.658560,2.4080E-006,1286.658560,2.4080E-006
1286.758720,1.3810E-006,1286.758720,1.3810E-006
1286.858880,1.5200E-006,1286.858880,1.5200E-006
1286.959040,2.1680E-006,1286.959040,2.1680E-006
1287.059200,1.9880E-006,1287.059200,1.9880E-006
1287.159360,1.2210E-006,1287.159360,1.2210E-006
1287.259520,1.7140E-006,1287.259520,1.7140E-006
1287.359680,1.8160E-006,1287.359680,1.8160E-006
1287.459840,1.0300E-006,1287.459840,1.0300E-006
1287.560000,1.6200E-006,1287.560000,1.6200E-006
1287.660160,1.3980E-006,1287.660160,1.3980E-006
1287.760320,2.2030E-006,1287.760320,2.2030E-006
1287.860480,1.6360E-006,1287.860480,1.6360E-006
1287.960640,1.8080E-006,1287.960640,1.8080E-006
1288.060800,1.8070E-006,1288.060800,1.8070E-006
1288.160960,6.0690E-007,1288.160960,6.0690E-007
1288.261120,1.7760E-006,1288.261120,1.7760E-006
1288.361280,1.9850E-006,1288.361280,1.9850E-006
1288.461440,1.3980E-006,1288.461440,1.3980E-006
1288.561600,2.7870E-006,1288.561600,2.7870E-006
1288.661760,2.2660E-006,1288.661760,2.2660E-006
1288.761920,2.0930E-006,1288.761920,2.0930E-006
1288.862080,3.7180E-007,1288.862080,3.7180E-007
1288.962240,1.9680E-006,1288.962240,1.9680E-006
1289.062400,1.8880E-006,1289.062400,1.8880E-006
1289.162560,1.2520E-006,1289.162560,1.2520E-006
1289.262720,3.9830E-007,1289.262720,3.9830E-007
1289.362880,9.5520E-007,1289.362880,9.5520E-007
1289.463040,1.6960E-006,1289.463040,1.6960E-006
1289.563200,1.5380E-006,1289.563200,1.5380E-006
1289.663360,5.5140E-007,1289.663360,5.5140E-007
1289.763520,1.3970E-006,1289.763520,1.3970E-006
1289.863680,1.2730E-006,1289.863680,1.2730E-006
1289.963840,3.0550E-006,1289.963840,3.0550E-006
1290.064000,1.4720E-006,1290.064000,1.4720E-006
1290.164160,7.5310E-007,1290.164160,7.5310E-007
1290.264320,1.4500E-006,1290.264320,1.4500E-006
1290.364480,1.1770E-006,1290.364480,1.1770E-006
1290.464640,1.0760E-006,1290.464640,1.0760E-006
1290.564800,1.4480E-006,1290.564800,1.4480E-006
1290.664960,9.8950E-007,1290.664960,9.8950E-007
1290.765120,1.6420E-006,1290.765120,1.6420E-006
1290.865280,7.1740E-007,1290.865280,7.1740E-007
1290.965440,2.5250E-006,1290.965440,2.5250E-006
1291.065600,1.3000E-006,1291.065600,1.3000E-006
1291.165760,8.7470E-007,1291.165760,8.7470E-007
1291.265920,1.8300E-006,1291.265920,1.8300E-006
1291.366080,1.3720E-006,1291.366080,1.3720E-006
1291.466240,1.4440E-006,1291.466240,1.4440E-006
1291.566400,1.1550E-006,1291.566400,1.1550E-006
1291.666560,1.6290E-006,1291.666560,1.6290E-006
1291.766720,1.3400E-006,1291.766720,1.3400E-006
1291.866880,1.8920E-006,1291.866880,1.8920E-006
1291.967040,1.6290E-006,1291.967040,1.6290E-006
1292.067200,1.2910E-006,1292.067200,1.2910E-006
1292.167360,2.4350E-007,1292.167360,2.4350E-007
1292.267520,1.3660E-006,1292.267520,1.3660E-006
1292.367680,1.4980E-006,1292.367680,1.4980E-006
1292.467840,8.6030E-008,1292.467840,8.6030E-008
1292.568000,1.5730E-006,1292.568000,1.5730E-006
1292.668160,1.4730E-006,1292.668160,1.4730E-006
1292.768320,1.7590E-006,1292.768320,1.7590E-006
