Theta1,Theta2,Theta3,Ancho_espectral,Potencia,Clases
116,8,0,8.93213924297433,0.01120625,0
120,8,0,8.923043378164776,0.011214,0
124,8,0,9.07767307992706,0.0112115,0
128,8,0,9.377836618642108,0.011195,0
132,8,0,9.896300912786224,0.01117175,0
140,8,0,10.97870882512221,0.011111,0
144,8,0,11.39711860636133,0.0110443333333333,0
148,8,0,12.30670508731596,0.0109997499999999,0
152,8,0,12.83426524626964,0.01094725,1
156,8,0,13.41640059408058,0.010897,1
160,8,0,13.8348103753197,0.01085025,1
164,8,0,13.90757729379609,0.010822,1
168,8,0,13.79842691608152,0.01077775,1
172,8,0,13.70746826798606,0.0107685,1
176,8,0,13.43459232369967,0.010765,1
180,8,0,12.83426524626964,0.010752,1
184,8,0,12.28851335769687,0.010773,1
188,8,0,11.85191184683864,0.01079025,1
192,8,0,11.66089868583816,0.01079375,0
196,8,0,11.30615995826588,0.01080725,0
200,8,0,11.22429717497997,0.0108201999999999,0
208,8,0,11.16972198612269,0.0108192499999999,0
212,8,0,11.73366560431455,0.0108175,0
0,12,0,8.013456897210164,0.01099725,0
4,12,0,7.649622304828313,0.01100325,0
8,12,0,7.622334710399688,0.01103275,0
12,12,0,7.376746360541942,0.01106325,0
16,12,0,7.24030838839873,0.0110805,0
20,12,0,7.103870416255553,0.0110935,0
24,12,0,7.176637334731909,0.011098,0
28,12,0,7.240308388398748,0.01109825,0
32,12,0,7.39493809016103,0.01107875,0
36,12,0,7.531376062304225,0.011065,0
40,12,0,7.686005764066508,0.0110452,0
44,12,0,8.04984035644836,0.011004,0
48,12,0,8.368195624782462,0.0109713333333333,0
52,12,0,8.841180594878866,0.01094325,0
56,12,0,9.305069700165731,0.010923,0
60,12,0,9.950876101643509,0.010907,1
64,12,0,10.58758663831172,0.010887,1
68,12,0,11.03328401397949,0.0108975,1
72,12,0,11.41531033598043,0.0109055,1
76,12,0,11.75185733393364,0.0109115,1
80,12,0,11.71547387469545,0.010934,1
84,12,0,11.46078966002817,0.01098025,1
88,12,0,11.20610544536087,0.01102225,0
92,12,0,10.83317498816948,0.0110425,0
96,12,0,10.46934039578763,0.0110825,0
100,12,0,9.932684372024402,0.01111625,0
108,12,0,9.423315942689822,0.0111558,0
112,12,0,9.305069700165715,0.0111723333333333,0
116,12,0,9.195919322451182,0.01119225,0
120,12,0,9.123152403974808,0.011189,0
124,12,0,9.314165564975251,0.0111694999999999,0
128,12,0,9.623424968499837,0.0111635,0
132,12,0,9.987259560881688,0.0111349999999999,0
136,12,0,10.52391558464491,0.01109875,0
140,12,0,11.02418814916994,0.0110625,0
144,12,0,11.47898138964725,0.0110155,0
148,12,0,12.02473327822003,0.01097475,0
152,12,0,12.24303403364912,0.01093575,0
156,12,0,12.50681411312597,0.01090025,1
160,12,0,12.52500584274508,0.010875,1
164,12,0,12.21574643922049,0.0108525,1
168,12,0,12.10659606150594,0.0108194,1
172,12,0,11.66999455064772,0.01083,0
180,12,0,10.67854528640718,0.01083425,0
184,12,0,10.36019001807309,0.0108609999999999,0
188,12,0,9.850821588738494,0.010869,0
192,12,0,9.587041509261658,0.01089725,0
196,12,0,9.441507672308928,0.010905,0
200,12,0,9.241398646498896,0.01092375,0
204,12,0,9.268686240927556,0.01093175,0
208,12,0,9.314165564975251,0.010925,0
212,12,0,9.832629859119388,0.01091025,0
0,16,0,6.894665525635985,0.01105675,0
4,16,0,7.01291176816009,0.011065,0
8,16,0,6.894665525636002,0.0110845,0
12,16,0,6.794611012730986,0.0111073333333333,0
16,16,0,6.730939959064165,0.0111215,0
20,16,0,6.639981310968703,0.01114,0
24,16,0,6.558118527682793,0.011154,0
28,16,0,6.576310257301882,0.01115175,0
32,16,0,6.539926798063704,0.01115225,0
36,16,0,6.685460635016434,0.011137,0
40,16,0,6.758227553492791,0.011126,0
44,16,0,6.849186201588271,0.01110625,0
48,16,0,6.976528308921912,0.01108325,0
52,16,0,7.231212523589194,0.01106,0
56,16,0,7.640526440018777,0.01101925,0
60,16,0,8.204470058210626,0.01098375,0
64,16,0,8.586496380211583,0.01096575,0
68,16,0,9.223206916879809,0.0109538,0
72,16,0,9.768958805452566,0.0109475,0
76,16,0,10.35109415326354,0.0109576666666666,0
80,16,0,10.35109415326352,0.0109645,0
84,16,0,10.73312047526448,0.010985,0
88,16,0,10.48753212540673,0.010994,0
92,16,0,10.32380655883488,0.01103375,0
96,16,0,10.06002647935804,0.0110615,0
100,16,0,9.705287751785765,0.01110075,0
104,16,0,9.423315942689822,0.01111925,0
108,16,0,9.241398646498912,0.0111355,0
112,16,0,9.095864809546166,0.0111635,0
116,16,0,8.950330972593436,0.0111775,0
120,16,0,8.732030217164315,0.01118175,0
128,16,0,8.986714431831613,0.01117425,0
132,16,0,9.150439998403453,0.0111504,0
136,16,0,9.759862940643048,0.01113,0
144,16,0,10.50572385502582,0.0110617499999999,0
148,16,0,10.6785452864072,0.011034,0
152,16,0,10.96051709550314,0.01099625,0
156,16,0,11.12424266207496,0.0109595,0
160,16,0,11.27887236383724,0.01094475,0
164,16,0,11.22429717497997,0.01089775,0
168,16,0,11.06966747321767,0.010886,0
172,16,0,10.4238610717399,0.01087725,0
176,16,0,10.11460166821535,0.0108875,0
180,16,0,9.47789113154709,0.01088475,0
184,16,0,9.18682345764161,0.01091125,0
188,16,0,8.64107156906885,0.0109406,0
192,16,0,8.395483219211105,0.01096825,0
196,16,0,8.095319680496074,0.0110053333333333,0
200,16,0,8.058936221257913,0.01100025,0
204,16,0,7.940689978733808,0.01101775,0
208,16,0,8.031648626829254,0.011014,0
212,16,0,8.377291489592016,0.01100025,0
0,20,0,6.530830933254151,0.011113,0
4,20,0,6.476255744396866,0.0111349999999999,0
8,20,0,6.485351609206419,0.0111495,0
12,20,0,6.439872285158688,0.0111592499999999,0
16,20,0,6.403488825920492,0.01117725,0
20,20,0,6.330721907444119,0.011163,0
24,20,0,6.321626042634565,0.0111745,0
28,20,0,6.339817772253672,0.0111766,0
32,20,0,6.367105366682314,0.0111746666666666,0
36,20,0,6.448968149968241,0.01116675,0
40,20,0,6.476255744396866,0.01116075,0
44,20,0,6.494447474015956,0.0111585,0
48,20,0,6.549022662873223,0.01112975,0
52,20,0,6.712748229445059,0.011094,0
56,20,0,6.885569660826449,0.01107,0
60,20,0,7.349458766113299,0.01103225,0
64,20,0,7.786060276971525,0.0110095,0
68,20,0,8.350003895163374,0.0110035,0
72,20,0,8.67745502830703,0.01098875,0
76,20,0,9.104960674355702,0.01099325,0
80,20,0,9.414220077880268,0.01101375,0
84,20,0,9.559753914833015,0.01103425,0
88,20,0,9.486986996356642,0.0110612,0
92,20,0,9.277782105737074,0.01108075,0
96,20,0,9.050385485498436,0.011132,0
100,20,0,8.777509541212046,0.0111295,0
104,20,0,8.704742622735672,0.0111455,0
108,20,0,8.468250137687479,0.0111745,0
112,20,0,8.295428706306106,0.01116675,0
116,20,0,8.086223815686537,0.011179,0
120,20,0,8.140799004543823,0.0111904999999999,0
124,20,0,8.222661787829733,0.0111905,0
128,20,0,8.368195624782462,0.011174,0
132,20,0,8.604688109830674,0.011174,0
136,20,0,8.786605406021582,0.0111522499999999,0
140,20,0,9.341453159403912,0.01112675,0
144,20,0,9.496082861166178,0.01108425,0
148,20,0,9.641616698118945,0.0110479999999999,0
152,20,0,9.768958805452584,0.0110353333333333,0
156,20,0,10.02364302011987,0.010999,0
160,20,0,9.94178023683394,0.0109714999999999,0
164,20,0,9.705287751785749,0.0109545,0
168,20,0,9.505178725975732,0.01092925,0
172,20,0,8.895755783736133,0.01092175,0
176,20,0,8.550112920973389,0.01093975,0
180,20,0,8.122607274924716,0.01096075,0
184,20,0,7.713293358495151,0.010993,0
188,20,0,7.349458766113299,0.0110185,0
192,20,0,7.267595982827389,0.01103475,0
196,20,0,7.085678686636464,0.011059,0
200,20,0,7.049295227398268,0.0110735,0
204,20,0,6.958336579302806,0.0110855,0
208,20,0,6.976528308921912,0.0110734,0
212,20,0,7.30397944206555,0.011061,0
0,24,0,6.37620123149185,0.0111495,0
4,24,0,6.358009501872761,0.0111495,0
8,24,0,6.430776420349135,0.01115875,0
12,24,0,6.403488825920492,0.01116325,0
16,24,0,6.385297096301404,0.0111735,0
20,24,0,6.385297096301404,0.0111705,0
24,24,0,6.348913637063225,0.01118275,0
28,24,0,6.31253017782503,0.01118475,0
32,24,0,6.394392961110957,0.011171,0
36,24,0,6.358009501872761,0.01118375,0
40,24,0,6.339817772253672,0.0111705,0
44,24,0,6.412584690730045,0.0111576,0
48,24,0,6.367105366682314,0.01115025,0
52,24,0,6.485351609206419,0.0111163333333333,0
56,24,0,6.439872285158688,0.0111055,0
60,24,0,6.594501986920972,0.01107375,0
64,24,0,6.93104898487418,0.0110445,0
68,24,0,7.385842225351495,0.0110285,0
72,24,0,7.73148508811424,0.01103025,0
76,24,0,8.095319680496074,0.01104,0
80,24,0,8.386387354401553,0.01104725,0
84,24,0,8.5319211913543,0.0110735,0
88,24,0,8.477346002497015,0.0110975,0
96,24,0,7.913402384305166,0.01113775,0
100,24,0,7.922498249114701,0.011173,0
104,24,0,7.658718169637866,0.011185,0
108,24,0,7.540471927113761,0.0112059999999999,0
112,24,0,7.47680087344694,0.0112089999999999,0
116,24,0,7.367650495732389,0.0112195,0
120,24,0,7.112966281065106,0.01122925,0
124,24,0,7.349458766113316,0.01121775,0
128,24,0,7.41312981978012,0.01121125,0
132,24,0,7.704197493685598,0.011193,0
136,24,0,7.949785843543344,0.0111825,0
140,24,0,8.240853517448821,0.01116225,0
144,24,0,8.5319211913543,0.01113075,0
148,24,0,8.722934352354779,0.01110925,0
152,24,0,8.868468189307526,0.011085,0
156,24,0,9.059481350307973,0.011045,0
160,24,0,8.977618567022061,0.011025,0
164,24,0,8.895755783736133,0.010992,0
168,24,0,8.668359163497493,0.0109728,0
172,24,0,8.231757652639269,0.01097325,0
176,24,0,7.895210654686077,0.0109936666666666,0
180,24,0,7.513184332685136,0.01100175,0
184,24,0,7.103870416255536,0.011027,0
188,24,0,6.858282066397806,0.01106225,0
192,24,0,6.812802742350093,0.01107875,0
196,24,0,6.69455649982597,0.0110955,0
200,24,0,6.667268905397328,0.0111002499999999,0
204,24,0,6.685460635016417,0.0111072499999999,0
208,24,0,6.658173040587792,0.0111025,0
212,24,0,6.740035823873719,0.0110932499999999,0
0,28,0,6.358009501872761,0.01115775,0
4,28,0,6.385297096301404,0.0111645,0
8,28,0,6.421680555539599,0.0111748,0
12,28,0,6.45806401477776,0.01118625,0
16,28,0,6.430776420349135,0.0111796666666666,0
20,28,0,6.467159879587331,0.011177,0
24,28,0,6.421680555539582,0.01118275,0
28,28,0,6.430776420349135,0.0111694999999999,0
32,28,0,6.412584690730045,0.0111785,0
36,28,0,6.421680555539582,0.01118375,0
40,28,0,6.37620123149185,0.0111805,0
44,28,0,6.412584690730045,0.011165,0
48,28,0,6.348913637063208,0.01116175,0
52,28,0,6.257954988967745,0.01114175,0
56,28,0,6.321626042634583,0.01111925,0
60,28,0,6.394392961110939,0.01108,0
64,28,0,6.539926798063687,0.011063,0
68,28,0,6.894665525636002,0.0110656,0
72,28,0,7.167541469922374,0.011068,0
76,28,0,7.331267036494193,0.0110805,0
80,28,0,7.485896738256494,0.01110175,0
84,28,0,7.440417414208745,0.01113175,0
88,28,0,7.285787712446479,0.0111465,0
92,28,0,6.994720038541001,0.01116925,0
96,28,0,7.067486957017358,0.0111805,0
100,28,0,6.867377931207343,0.01121025,0
104,28,0,6.703652364635524,0.01122075,0
108,28,0,6.539926798063687,0.01122425,0
112,28,0,6.430776420349135,0.01123775,0
116,28,0,6.348913637063225,0.0112435,0
124,28,0,6.394392961110957,0.0112515,0
128,28,0,6.485351609206402,0.0112444,0
132,28,0,6.712748229445059,0.0112216666666666,0
136,28,0,6.976528308921894,0.01120675,0
140,28,0,7.194829064351016,0.01119825,0
144,28,0,7.41312981978012,0.01116225,0
148,28,0,7.631430575209224,0.011141,0
152,28,0,7.79515614178106,0.0111174999999999,0
156,28,0,7.958881708352897,0.011088,0
160,28,0,7.986169302781522,0.01106325,0
164,28,0,7.87701892506697,0.011053,0
168,28,0,7.695101628876062,0.0110375,0
172,28,0,7.385842225351477,0.0110235,0
176,28,0,7.085678686636464,0.0110204999999999,0
180,28,0,6.740035823873701,0.0110265,0
184,28,0,6.603597851730507,0.011058,0
188,28,0,6.521735068444598,0.011089,0
192,28,0,6.476255744396866,0.0111036666666666,0
196,28,0,6.530830933254133,0.01111575,0
200,28,0,6.539926798063687,0.011115,0
204,28,0,6.467159879587313,0.011114,0
208,28,0,6.485351609206419,0.01111175,0
212,28,0,6.585406122111436,0.0111072499999999,0
0,32,0,6.448968149968241,0.0111705,0
4,32,0,6.476255744396866,0.011161,0
8,32,0,6.467159879587313,0.011178,0
12,32,0,6.54902266287324,0.01117875,0
16,32,0,6.567214392492329,0.01117,0
20,32,0,6.667268905397346,0.0111863333333333,0
24,32,0,6.649077175778238,0.011176,0
28,32,0,6.667268905397346,0.011175,0
32,32,0,6.63088544615915,0.0111694999999999,0
36,32,0,6.576310257301882,0.0111685,0
40,32,0,6.539926798063704,0.01118575,0
44,32,0,6.485351609206419,0.011179,0
48,32,0,6.421680555539582,0.01115975,0
52,32,0,6.358009501872761,0.0111435,0
56,32,0,6.212475664920014,0.0111225,0
60,32,0,6.157900476062746,0.0110967499999999,0
64,32,0,6.185188070491389,0.01109575,0
68,32,0,6.221571529729584,0.0110984999999999,0
72,32,0,6.321626042634583,0.0111094,0
76,32,0,6.439872285158688,0.01112325,0
80,32,0,6.458064014777777,0.0111606666666666,0
84,32,0,6.467159879587331,0.01116875,0
88,32,0,6.348913637063208,0.0111904999999999,0
92,32,0,6.239763259348673,0.01120475,0
96,32,0,6.130612881634104,0.0112145,0
100,32,0,6.030558368729105,0.01122725,0
104,32,0,5.957791450252731,0.0112325,0
108,32,0,5.912312126205,0.01124675,0
112,32,0,5.84864107253818,0.01125075,0
116,32,0,5.83044934291909,0.01124775,0
120,32,0,5.803161748490448,0.01125425,0
124,32,0,5.84864107253818,0.01124,0
128,32,0,5.839545207728627,0.0112407999999999,0
132,32,0,5.912312126205,0.01123775,0
136,32,0,5.985079044681374,0.0112213333333333,0
140,32,0,6.085133557586389,0.01121425,0
144,32,0,6.267050853777298,0.01119425,0
148,32,0,6.512639203635044,0.0111762499999999,0
152,32,0,6.649077175778238,0.011148,0
156,32,0,6.958336579302806,0.01113125,0
160,32,0,7.240308388398748,0.0111175,0
164,32,0,7.322171171684657,0.0110885,0
168,32,0,7.213020793970105,0.01106,0
172,32,0,7.222116658779641,0.01104225,0
176,32,0,7.040199362588733,0.01105125,0
180,32,0,6.821898607159612,0.01103575,0
184,32,0,6.54902266287324,0.0110572,0
188,32,0,6.412584690730045,0.01107975,0
192,32,0,6.412584690730045,0.0111076666666666,0
196,32,0,6.394392961110957,0.01110275,0
200,32,0,6.394392961110957,0.01111025,0
208,32,0,6.330721907444136,0.011115,0
212,32,0,6.358009501872761,0.0110875,0
0,36,0,6.712748229445059,0.01117725,0
4,36,0,6.712748229445077,0.01117875,0
8,36,0,6.794611012730986,0.0111795,0
12,36,0,6.840090336778718,0.01116925,0
16,36,0,6.794611012730986,0.0111688,0
20,36,0,6.93104898487418,0.0111716666666666,0
24,36,0,6.876473796016913,0.01116375,0
28,36,0,6.958336579302806,0.01117025,0
32,36,0,6.921953120064627,0.0111697499999999,0
36,36,0,6.803706877540522,0.011169,0
40,36,0,6.803706877540522,0.01118375,0
44,36,0,6.658173040587792,0.01117075,0
48,36,0,6.558118527682776,0.01116625,0
52,36,0,6.485351609206419,0.0111605,0
56,36,0,6.321626042634583,0.011131,0
60,36,0,6.176092205681853,0.01111575,0
64,36,0,6.085133557586389,0.011131,0
68,36,0,6.012366639110016,0.011124,0
72,36,0,5.975983179871821,0.0111442,0
76,36,0,5.921407991014553,0.01114025,0
80,36,0,5.885024531776358,0.0111763333333333,0
84,36,0,5.857736937347715,0.01118925,0
88,36,0,5.803161748490448,0.01119625,0
92,36,0,5.775874154061806,0.0112015,0
96,36,0,5.757682424442716,0.0112075,0
100,36,0,5.74858655963318,0.01121375,0
104,36,0,5.803161748490448,0.01122375,0
108,36,0,5.784970018871359,0.011216,0
112,36,0,5.839545207728627,0.01121175,0
116,36,0,5.821353478109554,0.01121625,0
120,36,0,5.839545207728643,0.01120575,0
124,36,0,5.957791450252731,0.0112072,0
128,36,0,5.894120396585928,0.0112135,0
132,36,0,5.830449342919073,0.011214,0
136,36,0,5.775874154061823,0.01121975,0
140,36,0,5.757682424442716,0.0112155,0
144,36,0,5.775874154061806,0.0112065,0
148,36,0,5.775874154061823,0.0111995,0
152,36,0,5.83044934291909,0.0111785,0
156,36,0,5.957791450252731,0.01116875,0
160,36,0,6.112421152015015,0.01116425,0
164,36,0,6.194283935300942,0.01112975,0
168,36,0,6.367105366682314,0.01112275,0
172,36,0,6.385297096301421,0.011105,0
176,36,0,6.40348882592051,0.011084,0
180,36,0,6.37620123149185,0.0110891999999999,0
184,36,0,6.257954988967763,0.01108475,0
188,36,0,6.185188070491389,0.0110993333333333,0
192,36,0,6.185188070491389,0.011094,0
196,36,0,6.221571529729584,0.01109625,0
200,36,0,6.203379800110477,0.0111115,0
204,36,0,6.248859124158209,0.01111275,0
208,36,0,6.176092205681836,0.01111225,0
212,36,0,6.176092205681836,0.011112,0
0,40,0,7.476800873446957,0.011188,0
4,40,0,7.322171171684657,0.01117325,0
8,40,0,7.285787712446479,0.01117025,0
12,40,0,7.240308388398748,0.0111728,0
16,40,0,7.240308388398748,0.0111703333333333,0
20,40,0,7.276691847636926,0.0111615,0
24,40,0,7.340362901303746,0.0111555,0
32,40,0,7.276691847636926,0.01115675,0
36,40,0,7.376746360541942,0.01118125,0
40,40,0,7.185733199541462,0.01118,0
44,40,0,7.222116658779641,0.01117675,0
48,40,0,6.994720038541001,0.01115175,0
52,40,0,6.867377931207343,0.01114925,0
56,40,0,6.712748229445059,0.01116425,0
60,40,0,6.567214392492329,0.01114,0
64,40,0,6.321626042634583,0.0111396,0
68,40,0,6.212475664920031,0.011148,0
72,40,0,6.157900476062746,0.01113725,0
76,40,0,6.139708746443657,0.011161,0
80,40,0,6.166996340872299,0.01116475,0
84,40,0,6.121517016824568,0.011176,0
88,40,0,6.212475664920031,0.011166,0
92,40,0,6.294338448205941,0.01118575,0
96,40,0,6.403488825920492,0.01116475,0
100,40,0,6.639981310968703,0.011171,0
104,40,0,6.785515147921433,0.01114675,0
108,40,0,7.085678686636447,0.01114275,0
112,40,0,7.158445605112821,0.01114375,0
116,40,0,7.203924929160569,0.0111462,0
120,40,0,7.440417414208762,0.01114525,0
124,40,0,7.340362901303763,0.0111373333333333,0
128,40,0,7.267595982827389,0.01114725,0
132,40,0,6.994720038541001,0.01115475,0
136,40,0,6.767323418302344,0.01117425,0
140,40,0,6.385297096301404,0.0111795,0
144,40,0,6.194283935300942,0.01118625,0
148,40,0,5.975983179871821,0.0111902499999999,0
152,40,0,5.839545207728643,0.0111785,0
156,40,0,5.83044934291909,0.011191,0
160,40,0,5.821353478109537,0.01116875,0
164,40,0,5.857736937347733,0.0111575,0
168,40,0,5.948695585443195,0.0111355,0
172,40,0,6.00327077430048,0.011129,0
176,40,0,6.021462503919552,0.0111173333333333,0
180,40,0,6.030558368729105,0.01110525,0
184,40,0,6.048750098348177,0.01110025,0
188,40,0,6.076037692776836,0.0111165,0
192,40,0,6.066941827967301,0.0111115,0
196,40,0,6.094229422395926,0.011104,0
200,40,0,6.085133557586389,0.011116,0
204,40,0,6.112421152015032,0.01111475,0
208,40,0,6.14880461125321,0.011111,0
212,40,0,6.05784596315773,0.0110925,0
0,44,0,8.859372324497956,0.0111069999999999,0
4,44,0,8.768413676402492,0.0111243333333333,0
8,44,0,8.550112920973389,0.0111045,0
12,44,0,8.42277081363973,0.0111225,0
16,44,0,8.431866678449284,0.01111475,0
20,44,0,8.395483219211105,0.01111425,0
24,44,0,8.404579084020659,0.01111625,0
28,44,0,8.304524571115643,0.01110825,0
32,44,0,8.295428706306106,0.01113275,0
36,44,0,8.19537419340109,0.01114225,0
40,44,0,8.249949382258357,0.0111285,0
44,44,0,8.477346002497033,0.01115325,0
48,44,0,8.322716300734749,0.011146,0
52,44,0,8.222661787829733,0.011157,0
56,44,0,8.440962543258836,0.0111453333333333,0
60,44,0,8.331812165544285,0.01114925,0
64,44,0,8.286332841496552,0.0111375,0
68,44,0,8.495537732116121,0.011129,0
72,44,0,8.613783974640208,0.0111305,0
76,44,0,8.659263298687941,0.01111375,0
80,44,0,8.722934352354761,0.0111145,0
84,44,0,8.950330972593418,0.0111165,0
88,44,0,9.150439998403431,0.01109825,0
92,44,0,9.405124213070732,0.01109575,0
96,44,0,9.532466320404373,0.01106925,0
100,44,0,9.80534226469076,0.0110765,0
104,44,0,9.787150535071673,0.0110682,0
108,44,0,10.04183474973897,0.01105625,0
112,44,0,10.14188926264397,0.0110566666666666,0
116,44,0,10.70583288083584,0.01105425,0
120,44,0,10.65125769197855,0.01106925,0
124,44,0,10.52391558464491,0.01105575,0
128,44,0,10.2874230995967,0.01107625,0
132,44,0,10.00545129050078,0.0110715,0
136,44,0,9.668904292547568,0.0110865,0
140,44,0,9.014002026260238,0.01110625,0
144,44,0,8.750221946783403,0.01110475,0
148,44,0,8.204470058210644,0.0111142499999999,0
152,44,0,7.867923060257434,0.0111315,0
156,44,0,7.294883577256032,0.0111314999999999,0
160,44,0,6.794611012730986,0.0111422,0
164,44,0,6.458064014777777,0.0111383333333333,0
168,44,0,6.276146718586869,0.011145,0
172,44,0,6.094229422395926,0.011145,0
176,44,0,6.039654233538658,0.01113725,0
180,44,0,6.030558368729105,0.0111285,0
184,44,0,6.121517016824568,0.0111295,0
188,44,0,6.212475664920031,0.01111725,0
192,44,0,6.276146718586851,0.0111277499999999,0
196,44,0,6.330721907444136,0.0111325,0
200,44,0,6.385297096301421,0.011131,0
204,44,0,6.348913637063225,0.011137,0
208,44,0,6.439872285158688,0.01112875,0
212,44,0,6.348913637063225,0.011122,0
0,48,0,10.40566934212081,0.011,0
4,48,0,10.24194377554899,0.01099225,0
8,48,0,10.04183474973896,0.0110295,0
12,48,0,9.787150535071657,0.01103575,0
16,48,0,9.596137374071194,0.011025,0
20,48,0,9.6143291036903,0.0110255,0
24,48,0,9.623424968499856,0.0110184999999999,0
28,48,0,9.723479481404835,0.011021,0
32,48,0,9.641616698118945,0.01104075,0
36,48,0,9.732575346214388,0.0110325,0
40,48,0,9.577945644452106,0.01103325,0
