Theta1,Theta2,Theta3,Ancho_espectral,Potencia,Clases
28,28,90,14.6391017821973,0.01265975,1
32,28,90,14.51068860866924,0.0127445,1
36,28,90,14.69953151091637,0.0127825,1
40,28,90,14.3369531386019,0.0127185,1
44,28,90,14.30673827424236,0.012714,1
48,28,90,14.20853996507385,0.012727,1
52,28,90,14.01969706282672,0.01275475,1
56,28,90,13.68733355487178,0.012782,1
60,28,90,13.59668896179316,0.01279175,1
64,28,90,13.22655687338879,0.0128105,1
68,28,90,12.9244082297934,0.01281725,1
72,28,90,13.30209403428764,0.01285375,1
76,28,90,12.63736701837776,0.01281625,1
80,28,90,13.00749910678211,0.0127997499999999,1
84,28,90,13.37763119518649,0.0127625,1
88,28,90,13.77042443186052,0.01274225,1
92,28,90,13.78553186404027,0.01269425,1
96,28,90,14.70708522700626,0.0126485,1
100,28,90,14.92614299361293,0.01260825,1
104,28,90,15.31893623028696,0.01258425,1
108,28,90,15.53044028080374,0.01257425,1
112,28,90,15.58331629343294,0.0125665,1
116,28,90,15.66640717042167,0.0125715,1
120,28,90,15.61353115779247,0.0125735,1
124,28,90,15.58331629343294,0.0126819999999999,1
128,28,90,15.59842372561269,0.01259125,1
132,28,90,15.5984237256127,0.01258925,1
136,28,90,15.5984237256127,0.012587,1
140,28,90,15.61353115779247,0.0125755,1
144,28,90,15.65885345433178,0.01256875,1
148,28,90,15.77971291176994,0.01255375,1
152,28,90,15.71928318305087,0.012547,1
156,28,90,15.70417575087111,0.01255275,1
160,28,90,15.6059774417026,0.01255575,1
164,28,90,15.70417575087109,0.01256725,1
168,28,90,15.60597744170258,0.01255675,1
172,28,90,15.43224197163523,0.01255675,1
176,28,90,15.34915109464649,0.01258,1
180,28,90,15.31138251419708,0.012572,1
184,28,90,15.43224197163523,0.012568,1
188,28,90,15.36425852682626,0.01257825,1
192,28,90,15.35670481073637,0.0125795,1
196,28,90,15.31893623028697,0.01257575,1
200,28,90,15.37936595900604,0.01259325,1
204,28,90,15.21318420502857,0.012602,1
208,28,90,15.06966359932074,0.012633,1
212,28,90,14.51824232475913,0.0126555,1
0,32,90,13.80819301230993,0.0127275,1
4,32,90,13.73265585141108,0.0127335,1
8,32,90,13.79308558013016,0.012754,1
12,32,90,13.67977983878189,0.0127885,1
16,32,90,13.70999470314144,0.012791,1
20,32,90,13.41539977563592,0.0127865,1
24,32,90,13.37763119518649,0.01280275,1
28,32,90,13.1736808607596,0.01281475,1
32,32,90,13.40029234345615,0.0128265,1
36,32,90,13.35497004691684,0.0128515,1
40,32,90,13.05282140332143,0.01286775,1
44,32,90,12.72801161145636,0.01288725,1
48,32,90,12.74311904363614,0.0128995,1
52,32,90,12.53161499311937,0.0129215,1
56,32,90,12.34277209087222,0.01292375,1
60,32,90,12.09349945990603,0.01294275,1
64,32,90,12.14637547253522,0.01295,1
68,32,90,11.91221027374878,0.01293475,1
72,32,90,11.92731770592855,0.01290925,1
76,32,90,11.86688797720947,0.01288825,1
80,32,90,12.01796229900717,0.01283875,1
84,32,90,12.50140012875982,0.012799,1
88,32,90,12.99994539069223,0.0127385,1
92,32,90,13.38518491127638,0.012692,1
96,32,90,13.93660618583799,0.01262775,1
100,32,90,14.41249029950075,0.01260425,1
104,32,90,14.79017610399499,0.01259075,1
108,32,90,15.10743217977017,0.0125945,1
112,32,90,15.35670481073638,0.012563,1
116,32,90,15.53044028080373,0.01257325,1
120,32,90,15.56065514516328,0.012572,1
124,32,90,15.53799399689362,0.012576,1
128,32,90,15.51533284862398,0.01256475,1
132,32,90,15.56820886125316,0.01256025,1
136,32,90,15.69662203478122,0.01256375,1
140,32,90,15.58331629343292,0.0125642499999999,1
144,32,90,15.51533284862396,0.012576,1
148,32,90,15.50777913253407,0.01259425,1
152,32,90,15.18296934066903,0.01260775,1
156,32,90,15.07721731541063,0.01264075,1
160,32,90,14.86571326489384,0.01266,1
164,32,90,14.64665549828718,0.01266925,1
168,32,90,14.34450685469179,0.01268125,1
172,32,90,14.21609368116373,0.01269125,1
176,32,90,14.23120111334351,0.012683,1
180,32,90,14.20098624898397,0.012702,1
184,32,90,14.25386226161315,0.0126959999999999,1
188,32,90,14.21609368116374,0.0126955,1
192,32,90,14.24630854552328,0.0126935,1
196,32,90,14.34450685469179,0.01271225,1
200,32,90,14.24630854552328,0.0127275,1
204,32,90,14.20853996507385,0.01275175,1
208,32,90,13.96682105019753,0.0127795,1
212,32,90,13.38518491127638,0.01276775,1
0,36,90,12.51650756093959,0.01284725,1
4,36,90,12.69024303100695,0.01287675,1
8,36,90,12.4560778322205,0.01289375,1
12,36,90,12.2521274977936,0.01291775,1
16,36,90,12.12371432426556,0.0129215,1
20,36,90,12.1010531759959,0.012942,1
24,36,90,11.79890453240051,0.01295775,1
28,36,90,11.91976398983868,0.01294725,1
32,36,90,11.82911939676006,0.01297725,1
36,36,90,11.85933426111959,0.0129915,1
40,36,90,11.47409474053546,0.013005,1
44,36,90,11.51941703707476,0.013051,1
48,36,90,11.93487142201843,0.0130415,1
52,36,90,10.99821062687269,0.0130695,1
56,36,90,11.03597920732211,0.013069,1
60,36,90,10.83202887289522,0.01307125,1
64,36,90,10.62807853846832,0.0130655,1
68,36,90,10.69606198327728,0.0130475,1
72,36,90,11.26259069001867,0.01300375,1
76,36,90,10.99065691078281,0.01298525,1
80,36,90,11.33057413482761,0.01292575,1
84,36,90,11.57984676579383,0.0128525,1
88,36,90,12.03306973118694,0.01278375,1
92,36,90,12.67513559882718,0.01273975,1
96,36,90,13.33230889864718,0.01267275,1
100,36,90,14.07257307545591,0.01262975,1
104,36,90,14.45025887995017,0.01260225,1
108,36,90,14.79772982008488,0.01258025,1
112,36,90,15.13009332803983,0.01258175,1
116,36,90,15.15275447630948,0.0125805,1
120,36,90,15.28872136592742,0.01258125,1
124,36,90,15.27361393374764,0.01257725,1
128,36,90,15.36425852682627,0.01257375,1
132,36,90,15.30382879810719,0.0125785,1
136,36,90,15.31138251419706,0.01258825,1
140,36,90,15.21318420502857,0.012584,1
144,36,90,15.0923247475904,0.01261625,1
148,36,90,14.86571326489384,0.012633,1
152,36,90,14.60888691783775,0.0126725,1
156,36,90,14.31429199033224,0.012723,1
160,36,90,13.80063929622004,0.012763,1
164,36,90,13.49093693653477,0.0128002499999999,1
168,36,90,13.015052822872,0.0128225,1
172,36,90,12.99994539069223,0.0128557499999999,1
176,36,90,12.69779674709683,0.01285625,1
180,36,90,12.68268931491706,0.0128395,1
184,36,90,12.73556532754627,0.01284875,1
188,36,90,12.92440822979337,0.0128405,1
192,36,90,13.06037511941132,0.01285275,1
196,36,90,13.00749910678212,0.012851,1
200,36,90,12.90930079761361,0.0128775,1
204,36,90,12.85642478498442,0.0129,1
208,36,90,12.70535046318672,0.012929,1
212,36,90,12.16903662080486,0.0128925,1
0,40,90,11.94242513810832,0.0129112499999999,1
4,40,90,11.82911939676004,0.01294675,1
8,40,90,11.67804507496234,0.01297475,1
12,40,90,11.59495419797361,0.0130115,1
16,40,90,11.26259069001865,0.01304175,1
20,40,90,11.17194609694005,0.0130545,1
24,40,90,10.86224373725475,0.0130665,1
28,40,90,10.86979745334464,0.013084,1
32,40,90,10.75649171199636,0.0130965,1
36,40,90,10.66584711891774,0.01311225,1
40,40,90,10.4921116488504,0.01313525,1
44,40,90,10.31837617878303,0.01314075,1
48,40,90,10.14464070871567,0.013133,1
52,40,90,10.0766572639067,0.01313675,1
56,40,90,9.918029226019115,0.013143,1
60,40,90,9.9784589547382,0.0131235,1
64,40,90,10.00867381909775,0.0130955,1
68,40,90,10.20507043743476,0.0130564999999999,1
72,40,90,10.42412820404142,0.012998,1
76,40,90,10.83958258898511,0.01293725,1
80,40,90,11.32302041873774,0.01285975,1
84,40,90,11.84422682893981,0.0127929999999999,1
88,40,90,12.56938357356878,0.012718,1
92,40,90,13.27943288601798,0.01267625,1
96,40,90,13.90639132147844,0.0126332499999999,1
100,40,90,14.29918455815247,0.01261575,1
104,40,90,14.75996123963546,0.01259825,1
108,40,90,14.96391157406236,0.01259225,1
112,40,90,15.15275447630948,0.01259525,1
116,40,90,15.07721731541063,0.0125965,1
120,40,90,15.15275447630948,0.0125945,1
124,40,90,15.1527544763095,0.01259475,1
128,40,90,15.10743217977018,0.012596,1
132,40,90,15.18296934066902,0.0125865,1
136,40,90,15.17541562457914,0.01257975,1
140,40,90,15.19052305675891,0.01260875,1
144,40,90,14.97901900624212,0.01263175,1
148,40,90,14.61644063392764,0.0126715,1
152,40,90,14.15566395244464,0.01272825,1
156,40,90,13.6797798387819,0.012781,1
160,40,90,13.24921802165845,0.01283025,1
164,40,90,12.81110248844512,0.01288075,1
168,40,90,12.58449100574855,0.01292575,1
172,40,90,11.89710284156902,0.01295675,1
176,40,90,11.70825993932188,0.01295025,1
180,40,90,11.73847480368144,0.0129509999999999,1
184,40,90,11.8517805450297,0.012948,1
188,40,90,11.87444169329936,0.01296625,1
192,40,90,11.94242513810834,0.0129715,1
196,40,90,11.89710284156902,0.01299075,1
200,40,90,11.83667311284994,0.01300575,1
204,40,90,11.73092108759155,0.01302375,1
208,40,90,11.53452446925453,0.013061,0
212,40,90,10.93022718206373,0.01297575,0
0,44,90,11.76113595195108,0.012927,1
4,44,90,11.72336737150166,0.012953,1
8,44,90,11.4967558888051,0.013013,1
12,44,90,11.07374778777154,0.01305275,1
16,44,90,10.80181400853567,0.01309325,1
20,44,90,10.31837617878303,0.0131119999999999,1
24,44,90,10.12197956044603,0.0131395,1
28,44,90,9.78206233640118,0.0131555,1
32,44,90,9.79716976858096,0.01317675,1
36,44,90,9.691417743322576,0.01320375,0
40,44,90,9.502574841075443,0.01322225,0
44,44,90,9.396822815817044,0.01320325,0
48,44,90,9.35150051927774,0.013199,0
52,44,90,9.306178222738424,0.01317775,0
56,44,90,9.3741616675474,0.0131385,0
60,44,90,9.615880582423722,0.01311225,0
64,44,90,9.91802922601913,0.0130455,1
68,44,90,10.16730185698533,0.012968,1
72,44,90,10.73383056372671,0.0128995,1
76,44,90,11.33812785091752,0.012825,1
80,44,90,11.99530115073751,0.012762,1
84,44,90,12.55427614138901,0.012685,1
88,44,90,13.39273862736626,0.0126565,1
92,44,90,13.98948219846717,0.0126215,1
96,44,90,14.4427051638603,0.01261675,1
100,44,90,14.69953151091639,0.01262025,1
104,44,90,14.85815954880397,0.012634,1
108,44,90,14.75240752354557,0.0126435,1
112,44,90,14.6315480661074,0.012686,1
116,44,90,14.56356462129845,0.012688,1
120,44,90,14.42004401559064,0.0127015,1
124,44,90,14.57111833738834,0.01268025,1
128,44,90,14.51068860866924,0.01265575,1
132,44,90,14.69953151091637,0.01262375,1
136,44,90,14.93369670970281,0.012605,1
140,44,90,14.95635785797246,0.01258675,1
144,44,90,15.00923387060167,0.0126005,1
148,44,90,14.87326698098373,0.01263225,1
152,44,90,14.46536631212994,0.01269025,1
156,44,90,13.95171361801776,0.01276725,1
160,44,90,13.18878829293936,0.01284425,1
164,44,90,12.63736701837776,0.012913,1
