Theta1,Theta2,Theta3,Ancho_espectral,Potencia,Clases
188,36,0,9.922938771,0.012318,0
192,36,0,9.738725799,0.012317,0
196,36,0,9.437844611,0.01231925,0
200,36,0,9.272052936,0.0122835,0
204,36,0,9.990483528,0.01225975,0
208,36,0,9.548372394,0.01230225,0
212,36,0,9.468546773,0.01229225,0
0,40,0,10.34662861,0.01225875,1
4,40,0,10.78259931,0.01227825,1
8,40,0,10.88084623,0.0122305,1
12,40,0,10.96681228,0.01226375,1
16,40,0,10.8194419,0.01225025,1
20,40,0,10.88698666,0.0122435,1
24,40,0,10.27294342,0.01225575,1
28,40,0,10.23610082,0.012257,1
32,40,0,10.56768417,0.0122715,1
36,40,0,10.13785391,0.012293,0
40,40,0,10.46943726,0.01231475,0
44,40,0,10.58610547,0.012297,1
48,40,0,9.603636286,0.0123425,0
52,40,0,9.615917151,0.01232425,0
56,40,0,9.376440287,0.0122815,0
60,40,0,9.855394015,0.01226175,0
64,40,0,9.615917151,0.012285,0
68,40,0,9.751006664,0.0122755,0
72,40,0,9.671181043,0.01226775,0
76,40,0,9.48696807,0.0122965,0
80,40,0,9.216789044,0.012316,0
84,40,0,9.130822991,0.0123715,0
88,40,0,9.210648612,0.0123965,0
92,40,0,9.48696807,0.01237225,0
96,40,0,9.873815312,0.01239675,0
100,40,0,9.763287529,0.0123965,0
104,40,0,9.763287529,0.0123645,0
108,40,0,9.493108503,0.01238025,0
112,40,0,9.308895531,0.0123625,0
116,40,0,9.229069909,0.0123655,0
120,40,0,9.192227315,0.01231625,0
124,40,0,9.124682558,0.0123,0
128,40,0,9.542231962,0.01227425,0
132,40,0,9.800130123,0.01227275,0
136,40,0,9.609776719,0.0122655,0
140,40,0,9.886096177,0.01223825,0
144,40,0,9.935219636,0.01227475,0
152,40,0,9.548372394,0.0122895,0
156,40,0,9.953640933,0.012288,0
160,40,0,9.431704179,0.0122925,0
164,40,0,9.554512827,0.012295,0
168,40,0,9.394861584,0.01230225,0
172,40,0,9.701883205,0.012293,0
176,40,0,9.597495854,0.01228925,0
180,40,0,9.751006664,0.0123,0
184,40,0,9.425563746,0.0123195,0
188,40,0,9.5115298,0.012317,0
192,40,0,9.327316828,0.01232675,0
196,40,0,10.20539866,0.01234175,0
200,40,0,9.35801899,0.01232375,0
204,40,0,9.775568394,0.01228825,0
208,40,0,9.370299855,0.0123,0
212,40,0,9.425563746,0.01226475,0
0,44,0,10.51856071,0.012256,1
4,44,0,10.87470579,0.01223675,1
8,44,0,10.43259466,0.01225125,1
12,44,0,11.12646352,0.01225125,1
16,44,0,10.48171812,0.012274,1
20,44,0,10.35276904,0.01226325,1
24,44,0,10.43259466,0.01223675,1
28,44,0,10.32206688,0.0122795,1
32,44,0,10.84400363,0.012263,1
36,44,0,10.74575671,0.01230225,1
40,44,0,10.43259466,0.01230375,0
44,44,0,10.43259466,0.012311,0
48,44,0,9.548372394,0.0123035,0
52,44,0,10.22996039,0.0122665,0
56,44,0,9.922938771,0.01229225,0
60,44,0,9.345738125,0.0122895,0
64,44,0,9.308895531,0.01228675,0
68,44,0,9.253631639,0.0123015,0
72,44,0,9.370299855,0.01231975,0
76,44,0,8.983452613,0.0123685,0
80,44,0,9.124682558,0.0123955,0
84,44,0,9.916798339,0.0123935,0
88,44,0,10.25452212,0.0123815,0
92,44,0,10.89926752,0.012363,0
96,44,0,10.1746965,0.01235025,0
100,44,0,10.50013942,0.0123335,0
104,44,0,10.92996969,0.0123835,0
108,44,0,10.65365023,0.0123885,0
112,44,0,10.27908385,0.0123885,0
116,44,0,9.634338448,0.01238725,0
120,44,0,9.235210342,0.01234675,0
124,44,0,9.15538472,0.0123335,0
128,44,0,9.192227315,0.0123075,0
132,44,0,9.167665585,0.0122875,0
136,44,0,9.02643564,0.0122925,0
140,44,0,9.456265908,0.0122815,0
144,44,0,9.167665585,0.01226875,0
148,44,0,9.861534447,0.012274,0
152,44,0,9.81855142,0.01229525,0
156,44,0,9.529951097,0.01228425,0
160,44,0,9.898377042,0.012267,0
164,44,0,9.990483528,0.01227175,0
168,44,0,10.03346655,0.01230475,0
172,44,0,9.437844611,0.01230275,0
176,44,0,9.579074556,0.012318,0
180,44,0,9.376440287,0.01232525,0
184,44,0,9.462406341,0.0123265,0
188,44,0,9.695742772,0.01232825,0
192,44,0,10.08873045,0.01231525,0
196,44,0,10.09487088,0.0122865,0
200,44,0,9.922938771,0.01227225,0
204,44,0,9.781708826,0.012314,0
208,44,0,9.683461907,0.012289,0
212,44,0,9.622057583,0.01227,0
0,48,0,10.96681228,0.01221825,1
4,48,0,10.54312244,0.0122725,1
8,48,0,10.50013942,0.01226275,1
12,48,0,11.00365488,0.01224025,1
16,48,0,10.53084158,0.0122315,1
20,48,0,10.46329682,0.0122395,1
24,48,0,10.50013942,0.0122325,1
28,48,0,10.18697736,0.012284,0
32,48,0,10.48171812,0.0122545,1
36,48,0,10.14399434,0.01229425,0
40,48,0,9.861534447,0.0123125,0
44,48,0,10.57382461,0.0122805,1
48,48,0,10.3650499,0.01231875,0
52,48,0,10.22381996,0.01230375,0
56,48,0,10.02732612,0.01230875,0
60,48,0,9.609776719,0.01227775,0
64,48,0,9.5115298,0.012291,0
68,48,0,9.351878557,0.0122925,0
72,48,0,9.15538472,0.0123535,0
76,48,0,9.222929477,0.01236925,0
80,48,0,10.15013477,0.01237125,0
84,48,0,10.02118569,0.012331,0
88,48,0,10.85014406,0.0123415,0
92,48,0,10.67207153,0.01230725,0
96,48,0,10.78259931,0.01231775,0
100,48,0,10.99751444,0.01230025,0
104,48,0,10.78259931,0.01233175,0
108,48,0,10.90540796,0.01231225,0
112,48,0,10.6290885,0.01235875,0
116,48,0,10.91768882,0.01235375,0
120,48,0,10.27908385,0.01239775,0
124,48,0,9.738725799,0.012376,0
128,48,0,9.241350774,0.0123975,0
132,48,0,9.17994645,0.01231075,0
136,48,0,9.15538472,0.01230975,0
140,48,0,9.192227315,0.012295,0
144,48,0,9.014154775,0.01232,0
152,48,0,9.425563746,0.012281,0
156,48,0,9.431704179,0.012266,0
160,48,0,9.738725799,0.012296,0
164,48,0,9.732585367,0.01228275,0
168,48,0,9.714164069,0.01227775,0
172,48,0,9.959781366,0.0122865,0
176,48,0,9.910657907,0.0123015,0
180,48,0,9.302755098,0.01233525,0
184,48,0,9.376440287,0.01231625,0
188,48,0,9.290474233,0.0123255,0
192,48,0,9.284333801,0.0122875,0
196,48,0,9.272052936,0.01230125,0
200,48,0,9.33345726,0.01229275,0
204,48,0,9.474687206,0.01229725,0
208,48,0,9.216789044,0.01231175,0
212,48,0,9.038716505,0.01232,0
0,52,0,11.09576136,0.01227475,1
4,52,0,10.57382461,0.01226625,1
8,52,0,10.4203138,0.0122375,1
12,52,0,10.95453142,0.0122545,1
16,52,0,10.50013942,0.0122425,1
20,52,0,10.59838634,0.0122535,1
24,52,0,10.69663325,0.01227425,1
28,52,0,10.27294342,0.0122815,0
32,52,0,10.94225055,0.0122795,1
36,52,0,10.3834712,0.01231,0
40,52,0,10.05802828,0.0123265,0
44,52,0,9.824691853,0.01232975,0
48,52,0,9.308895531,0.01233275,0
52,52,0,9.376440287,0.0123295,0
56,52,0,9.210648612,0.01231775,0
60,52,0,9.161525153,0.01229825,0
64,52,0,9.241350774,0.01233225,0
68,52,0,9.124682558,0.012366,0
72,52,0,9.493108503,0.01237225,0
76,52,0,10.11329218,0.01232125,0
80,52,0,10.31592645,0.012297,0
84,52,0,10.57996504,0.01227875,0
88,52,0,10.92996969,0.01228275,1
92,52,0,10.92996969,0.01229525,0
96,52,0,10.92382925,0.01230425,0
100,52,0,10.78873974,0.0122855,0
104,52,0,10.62294807,0.01227575,0
108,52,0,10.74575671,0.01228375,0
112,52,0,10.3650499,0.01228975,0
116,52,0,10.52470115,0.01229925,0
120,52,0,11.00979531,0.012357,0
128,52,0,10.22996039,0.01243775,0
132,52,0,9.769427961,0.01237875,0
136,52,0,9.290474233,0.0123435,0
140,52,0,9.364159422,0.0123105,0
144,52,0,9.17994645,0.012301,0
148,52,0,8.97731218,0.01230475,0
152,52,0,9.069418667,0.01231575,0
156,52,0,9.186086882,0.01228825,0
160,52,0,9.296614666,0.012293,0
164,52,0,9.290474233,0.01230375,0
168,52,0,9.186086882,0.01229625,0
172,52,0,9.296614666,0.012334,0
176,52,0,9.173806018,0.01231425,0
