,Theta1,Theta2,Theta3,Power,Ancho_espectral
85,4.0,144.0,0,0.006945375,230.54749362786765
86,4.0,148.0,0,0.0069583,235.8980458793544
87,4.0,152.0,0,0.006968233,233.64078164825833
88,4.0,156.0,0,0.006988875,229.29345794392543
89,4.0,160.0,0,0.007018475,216.2236193712829
90,4.0,164.0,0,0.00699665,248.3548003398471
91,4.0,168.0,0,,270.9274426508073
92,4.0,172.0,0,,263.82124044180114
93,4.0,176.0,0,0.0070039,235.45216652506383
94,4.0,180.0,0,0.006958625,251.3087510620221
95,4.0,184.0,0,0.00696825,236.9848768054378
96,4.0,188.0,0,0.006976275,239.18640611724732
97,4.0,192.0,0,0.0069523,240.32897196261706
98,8.0,0.0,0,0.006961625,226.20016992353453
99,8.0,4.0,0,0.007003833,210.56652506372143
100,8.0,8.0,0,0.007051225,205.63398470688185
101,8.0,12.0,0,0.007099975,190.39048428207298
102,8.0,16.0,0,0.007120925,194.20832625318621
103,8.0,20.0,0,0.007097167,198.30484282073076
104,8.0,24.0,0,0.007059625,209.34035683942238
105,8.0,28.0,0,0.007027575,219.42837723024627
106,8.0,32.0,0,0.00700075,219.3169073916738
107,8.0,36.0,0,0.006987225,222.66100254885305
108,8.0,40.0,0,0.0069938,219.81852166525073
109,8.0,44.0,0,0.007034725,215.38759558198808
110,8.0,48.0,0,0.0070625,209.3960917587085
111,8.0,52.0,0,0.0070902,204.85369583687338
112,8.0,56.0,0,0.00710585,204.68649107901456
113,8.0,60.0,0,0.007072933,216.64163126593053
114,8.0,64.0,0,0.007015925,234.14239592183526
115,8.0,68.0,0,0.006859025,259.1673746813933
116,8.0,72.0,0,0.0066935,294.5033135089211
117,8.0,76.0,0,0.006771625,239.8552251486833
118,8.0,80.0,0,0.0068132,236.73406966864923
119,8.0,84.0,0,0.00672755,265.85556499575205
120,8.0,88.0,0,0.00662435,282.4924384027188
121,8.0,92.0,0,0.006587733,287.0627017841971
122,8.0,96.0,0,0.006584267,289.43143585386565
123,8.0,100.0,0,0.0065923,292.66406117247243
124,8.0,104.0,0,0.006618225,285.94800339847075
125,8.0,108.0,0,0.006660567,288.79048428207307
126,8.0,112.0,0,0.006690575,285.75293118096874
127,8.0,116.0,0,0.00671225,285.41852166525064
128,8.0,120.0,0,0.0067572,259.78045879354295
129,8.0,124.0,0,0.00680825,261.3689039932033
130,8.0,128.0,0,0.006821733,289.98878504672916
131,8.0,132.0,0,0.006881367,265.4654205607478
132,8.0,136.0,0,0.006944133,226.39524214103653
133,8.0,140.0,0,0.00699955,217.97926932880227
134,8.0,144.0,0,0.007008,217.36618521665264
135,8.0,148.0,0,0.007015467,215.94494477485136
136,8.0,152.0,0,0.007022825,222.74460492778235
137,8.0,156.0,0,0.007027375,224.80679694137643
138,8.0,160.0,0,0.006939467,254.7364485981309
139,8.0,164.0,0,0.006907125,286.05947323704345
140,8.0,168.0,0,0.006879675,259.3067119796094
141,8.0,172.0,0,0.00697105,235.00628717077325
142,8.0,176.0,0,0.006996,237.34715378079864
143,8.0,180.0,0,0.0070331,222.82820730671187
144,8.0,184.0,0,0.00698375,238.26677994902298
145,8.0,188.0,0,0.006959425,244.95497026338148
146,8.0,192.0,0,0.0069477,247.01716227697534
147,12.0,0.0,0,0.0066875,281.5449447748515
148,12.0,4.0,0,0.0067068,284.02514868309254
149,12.0,8.0,0,0.006800067,255.71180968564158
150,12.0,12.0,0,0.0068981,226.95259133389982
151,12.0,16.0,0,0.0070054,210.25998300764672
152,12.0,20.0,0,,203.40458793542894
153,12.0,24.0,0,,189.86100254885332
154,12.0,28.0,0,0.0070101,194.51486830926092
155,12.0,32.0,0,0.007060233,210.3993203058626
156,12.0,36.0,0,0.00706705,212.65658453695846
157,12.0,40.0,0,0.0070709,214.7466440101955
158,12.0,44.0,0,0.007074575,208.72727272727275
159,12.0,48.0,0,0.0070757,200.9243840271879
160,12.0,52.0,0,0.0070713,200.92438402718767
161,12.0,56.0,0,0.0070392,205.41104502973667
162,12.0,60.0,0,0.0070351,211.73695836873412
163,12.0,64.0,0,,230.32455395072225
164,12.0,68.0,0,0.00694065,246.90569243840287
165,12.0,72.0,0,0.006875767,253.48241291418867
166,12.0,76.0,0,0.006813225,269.4225998300767
167,12.0,80.0,0,0.006732825,295.08853016142734
168,12.0,84.0,0,0.006768875,257.4953271028037
169,12.0,88.0,0,0.006824867,226.75751911639782
170,12.0,92.0,0,0.006827525,238.6569243840272
171,12.0,96.0,0,0.006774675,258.97230246389154
172,12.0,100.0,0,0.006679,275.19116397621065
173,12.0,104.0,0,0.0066706,271.8192013593882
174,12.0,108.0,0,0.0066607,271.48479184367034
175,12.0,112.0,0,0.006712867,272.85029736618526
176,12.0,116.0,0,0.0067229,275.6091758708583
177,12.0,120.0,0,0.00672915,275.6927782497878
178,12.0,124.0,0,0.0067525,266.6637213254037
179,12.0,128.0,0,0.006765675,279.8728971962619
180,12.0,132.0,0,0.006787125,284.8611724723876
181,12.0,136.0,0,0.006809625,260.81155480034
182,12.0,140.0,0,0.006842025,261.28530161427375
183,12.0,144.0,0,0.006890325,290.2674596431607
184,12.0,148.0,0,0.00691725,281.461342395922
185,12.0,152.0,0,0.00693225,283.83007646559076
186,12.0,156.0,0,0.006932825,286.58895497026333
187,12.0,160.0,0,0.0068966,250.63993203058635
188,12.0,164.0,0,0.006845175,258.7772302463891
189,12.0,168.0,0,0.0069795,228.48530161427357
190,12.0,172.0,0,0.007003875,233.22276975361092
191,12.0,176.0,0,0.0070111,229.29345794392543
192,12.0,180.0,0,0.0069913,242.11248937977916
193,12.0,184.0,0,0.0069838,234.69974511469854
194,12.0,188.0,0,0.00698585,230.21308411214955
195,12.0,192.0,0,0.006981575,232.55395072217493
196,16.0,0.0,0,0.00668715,269.1996601529311
197,16.0,4.0,0,0.006702,285.279184367035
198,16.0,8.0,0,0.006757775,284.1923534409516
199,16.0,12.0,0,0.0068191,259.25097706032307
200,16.0,16.0,0,0.0068814,245.20577740017006
201,16.0,20.0,0,0.0069286,227.90008496176733
202,16.0,24.0,0,0.0069513,222.3823279524213
203,16.0,28.0,0,0.00695605,221.434834324554
204,16.0,32.0,0,0.00694925,223.1347493627868
205,16.0,36.0,0,0.0069302,229.18198810535273
206,16.0,40.0,0,0.00691095,247.93678844519968
207,16.0,44.0,0,0.0068817,270.7045029736619
208,16.0,48.0,0,0.0068563,284.9447748513169
209,16.0,52.0,0,0.0068353,292.9427357689042
210,16.0,56.0,0,0.0068231,290.3510620220902
211,16.0,60.0,0,0.0067882,286.70042480883603
212,16.0,64.0,0,0.006778975,290.21172472387434
213,16.0,68.0,0,0.0067674,281.04333050127434
214,16.0,72.0,0,0.006765275,264.3785896346644
215,16.0,76.0,0,0.006773175,262.1770603228547
216,16.0,80.0,0,0.00680245,257.46745964316074
217,16.0,84.0,0,0.006827767,253.23160577740032
218,16.0,88.0,0,0.00684205,234.67187765505537
219,16.0,92.0,0,0.006845775,226.31163976210723
220,16.0,96.0,0,0.0068303,241.220730671198
221,16.0,100.0,0,0.00679728,252.84146134239586
222,16.0,104.0,0,0.006777675,263.3753610875108
223,16.0,108.0,0,0.0067767,253.12013593882762
224,16.0,112.0,0,0.00677535,241.88954970263376
225,16.0,116.0,0,0.006799275,230.04587935429072
226,16.0,120.0,0,0.00682805,232.66542056074763
227,16.0,124.0,0,0.0068586,241.33220050977047
228,16.0,128.0,0,0.006855275,253.39881053525914
229,16.0,132.0,0,0.006809675,269.2832625318606
230,16.0,136.0,0,0.006795167,273.1011045029736
231,16.0,140.0,0,0.0068087,256.38062871707757
232,16.0,144.0,0,0.006830725,252.45131690739186
233,16.0,148.0,0,0.00684225,260.81155480034
234,16.0,152.0,0,0.00683184,261.2016992353442
235,16.0,156.0,0,0.00694195,256.4363636363637
236,16.0,160.0,0,0.006879275,287.5085811384879
237,16.0,164.0,0,0.006965,231.3556499575193
238,16.0,168.0,0,0.00698865,232.4982158028888
239,16.0,172.0,0,0.0069717,246.59915038232793
240,16.0,176.0,0,0.006975475,234.3932030586236
241,16.0,180.0,0,0.006966567,233.69651656754468
242,16.0,184.0,0,0.0069569,240.07816482582825
243,16.0,188.0,0,0.006958975,240.60764655904836
244,16.0,192.0,0,0.00696825,241.6387425658454
245,20.0,0.0,0,0.00670195,276.9746813933732
246,20.0,4.0,0,0.0067127,275.2468988954972
247,20.0,8.0,0,0.006713275,286.143075615973
248,20.0,12.0,0,0.006719825,287.03483432455414
249,20.0,16.0,0,0.006734875,287.369243840272
250,20.0,20.0,0,0.006743775,291.27068819031433
251,20.0,24.0,0,0.006757575,288.0380628717078
252,20.0,28.0,0,0.006777525,286.2266779949025
253,20.0,32.0,0,0.006802625,266.6358538657605
254,20.0,36.0,0,0.006827375,253.67748513169067
255,20.0,40.0,0,0.00686505,237.7094307561597
256,20.0,44.0,0,0.006895775,235.2570943075616
257,20.0,48.0,0,0.006913275,226.39524214103653
258,20.0,52.0,0,0.0069194,226.5624468988956
259,20.0,56.0,0,0.006926067,224.02650807136797
260,20.0,60.0,0,0.006912175,226.7575191163976
261,20.0,64.0,0,0.006903175,234.2259983007648
262,20.0,68.0,0,0.006894825,233.19490229396774
263,20.0,72.0,0,0.006897325,233.50144435004245
264,20.0,76.0,0,0.00690335,231.49498725573494
265,20.0,80.0,0,0.0069169,227.98368734069686
266,20.0,84.0,0,0.006928125,224.3330501274429
267,20.0,88.0,0,0.006931775,224.89039932030573
268,20.0,92.0,0,0.006919,228.73610875106215
269,20.0,96.0,0,0.006893375,231.43925233644882
270,20.0,100.0,0,0.00687015,232.66542056074763
271,20.0,104.0,0,0.006852025,229.01478334749368
272,20.0,108.0,0,0.00683454,230.0737468139339
273,20.0,112.0,0,0.006799425,231.94086661002552
274,20.0,116.0,0,0.0067516,243.47799490229386
275,20.0,120.0,0,0.006703367,270.5372982158028
276,20.0,124.0,0,0.006715975,288.45607476635496
277,20.0,128.0,0,0.00676205,298.37689039932025
278,20.0,132.0,0,0.006797425,290.18385726423116
279,20.0,136.0,0,0.006802575,297.122854715378
280,20.0,140.0,0,0.0067938,295.06066270178417
281,20.0,144.0,0,0.006796825,295.0327952421412
282,20.0,148.0,0,0.006805375,293.4443500424809
283,20.0,152.0,0,0.006864875,260.61648258283776
284,20.0,156.0,0,0.006955275,239.60441801189472
285,20.0,160.0,0,0.006979225,233.1391673746814
286,20.0,164.0,0,0.00698,227.25913338997475
287,20.0,168.0,0,0.006979225,237.09634664401028
288,20.0,172.0,0,0.006980875,234.1702633814782
289,20.0,176.0,0,0.00698245,230.7704333050126
290,20.0,180.0,0,0.006977775,234.05879354290573
291,20.0,184.0,0,0.00697225,239.57655055225132
292,20.0,188.0,0,0.006994625,238.26677994902298
293,20.0,192.0,0,0.0070279,229.04265080713685
294,24.0,0.0,0,0.006771925,265.91129991503817
295,24.0,4.0,0,0.0067775,265.63262531860664
296,24.0,8.0,0,0.0068069,259.9755310110452
297,24.0,12.0,0,0.0068151,241.4436703483434
298,24.0,16.0,0,0.0068722,229.18198810535273
299,24.0,20.0,0,0.006919675,213.71554800339845
300,24.0,24.0,0,0.0069621,201.4259983007646
301,24.0,28.0,0,0.007014275,199.36380628717075
302,24.0,32.0,0,0.007057525,187.54800339847088
303,24.0,36.0,0,0.007097033,188.2446898895496
304,24.0,40.0,0,0.00712495,188.96924384027193
305,24.0,44.0,0,0.007152875,189.91673746813922
306,24.0,48.0,0,0.0071709,190.0839422259985
307,24.0,52.0,0,0.00716774,196.32625318606642
308,24.0,56.0,0,0.0071518,201.42599830076483
309,24.0,60.0,0,0.00711805,208.72727272727298
310,24.0,64.0,0,0.007081375,209.98130841121497
311,24.0,68.0,0,0.007045925,215.41546304163126
312,24.0,72.0,0,0.007020425,219.37264231096015
313,24.0,76.0,0,0.007008025,215.33186066270173
314,24.0,80.0,0,0.0070084,213.2418011894647
315,24.0,84.0,0,0.007009575,211.6533559898046
316,24.0,88.0,0,0.0070122,211.1238742565847
317,24.0,92.0,0,0.00700625,212.071367884452
318,24.0,96.0,0,0.006991325,212.2943075615974
319,24.0,100.0,0,0.00694155,222.35446049277834
320,24.0,104.0,0,0.0068846,229.4049277824979
321,24.0,108.0,0,0.00684635,228.4853016142738
322,24.0,112.0,0,0.0068027,236.76193712829217
323,24.0,116.0,0,0.0067124,270.31435853865787
324,24.0,120.0,0,0.006697275,283.0219201359389
325,24.0,124.0,0,0.0068568,256.9379779099406
326,24.0,128.0,0,0.006952475,243.14358538657598
327,24.0,132.0,0,0.007017875,230.07374681393367
328,24.0,136.0,0,0.0070255,226.42310960067994
329,24.0,140.0,0,0.007024775,227.76074766355146
330,24.0,144.0,0,0.0070229,225.30841121495337
331,24.0,148.0,0,0.0070189,227.06406117247252
332,24.0,152.0,0,0.00700764,229.09838572642298
333,24.0,156.0,0,0.0069952,225.44774851316902
334,24.0,160.0,0,0.0069971,227.67714528462193
335,24.0,164.0,0,0.00699265,236.03738317757006
336,24.0,168.0,0,0.0069958,231.18844519966
337,24.0,172.0,0,0.006989925,230.26881903143567
338,24.0,176.0,0,0.006986,237.12421410365346
339,24.0,180.0,0,0.007004925,235.95378079864076
340,24.0,184.0,0,0.007042133,229.54426508071356
341,24.0,188.0,0,0.007066325,215.47119796091783
342,24.0,192.0,0,0.007078625,207.89124893797793
343,28.0,0.0,0,0.0068934,216.0285471537809
344,28.0,4.0,0,0.00693345,219.45624468988944
345,28.0,8.0,0,0.00697315,221.79711129991506
346,28.0,12.0,0,0.0070259,213.79915038232798
347,28.0,16.0,0,0.007068775,210.9009345794393
348,28.0,20.0,0,0.00710275,201.64893797791
349,28.0,24.0,0,0.0071225,202.48496176720482
350,28.0,28.0,0,0.00712475,201.64893797791
351,28.0,32.0,0,0.007123175,199.02939677145287
352,28.0,36.0,0,0.00712935,192.45267629566683
353,28.0,40.0,0,0.0071272,187.1021240441803
354,28.0,44.0,0,0.00714442,182.36465590484272
355,28.0,48.0,0,0.00717855,174.06015293118094
356,28.0,52.0,0,0.007208725,175.95514018691597
357,28.0,56.0,0,0.00725435,175.95514018691597
358,28.0,60.0,0,0.007271425,175.45352591333904
359,28.0,64.0,0,0.00726425,172.75038232795237
360,28.0,68.0,0,0.00723885,168.23585386576042
361,28.0,72.0,0,0.0072057,178.240271877655
362,28.0,76.0,0,0.007182833,192.34120645709436
363,28.0,80.0,0,0.00714825,204.5192863211555
364,28.0,84.0,0,0.007109375,219.06610025488544
365,28.0,88.0,0,0.007081775,222.49379779099422
366,28.0,92.0,0,0.00706414,228.1508920985557
367,28.0,96.0,0,0.007060325,228.2344944774852
368,28.0,100.0,0,0.0070507,224.02650807136797
369,28.0,104.0,0,0.007024175,224.1101104502975
370,28.0,108.0,0,0.006982325,219.87425658453685
371,28.0,112.0,0,0.006915275,224.08224299065432
372,28.0,116.0,0,0.00685955,225.08547153780796
373,28.0,120.0,0,0.006765133,256.8265080713679
374,28.0,124.0,0,0.00671495,288.4560747663554
375,28.0,128.0,0,0.006821375,245.06644010195396
376,28.0,132.0,0,0.0069713,225.19694137638066
377,28.0,136.0,0,0.007071675,209.70263381478344
378,28.0,140.0,0,0.0071157,202.42922684791847
379,28.0,144.0,0,0.007110275,202.34562446898894
380,28.0,148.0,0,0.007089725,202.12268479184377
381,28.0,152.0,0,0.007068725,205.1881053525915
382,28.0,156.0,0,0.0070482,214.60730671197985
383,28.0,160.0,0,0.0070307,215.6662701784196
384,28.0,164.0,0,0.0070127,234.14239592183526
385,28.0,168.0,0,0.0070139,223.2462192013595
386,28.0,172.0,0,0.0070071,229.37706032285473
387,28.0,176.0,0,0.00700534,237.1520815632964
388,28.0,180.0,0,0.007017475,236.28819031435864
389,28.0,184.0,0,0.00705485,223.0232795242141
390,28.0,188.0,0,0.007065475,206.88802039082407
391,28.0,192.0,0,0.00704435,207.05522514868312
392,32.0,0.0,0,0.007034425,203.65539507221752
393,32.0,4.0,0,0.007101725,200.3112999150385
394,32.0,8.0,0,0.0071191,195.76890399320314
395,32.0,12.0,0,0.007119025,197.05080713678853
396,32.0,16.0,0,0.0071115,195.9082412914188
397,32.0,20.0,0,0.0071156,185.62514868309268
398,32.0,24.0,0,0.007138,178.3517417162277
399,32.0,28.0,0,0.007143075,185.62514868309268
400,32.0,32.0,0,0.007120075,201.89974511469836
401,32.0,36.0,0,0.00710175,228.3738317757011
402,32.0,40.0,0,0.007082533,221.15615972812225
403,32.0,44.0,0,0.00710325,210.98453695836884
404,32.0,48.0,0,0.007127375,205.10450297366174
405,32.0,52.0,0,0.0071628,194.0411214953274
406,32.0,56.0,0,0.00719296,182.64333050127448
407,32.0,60.0,0,0.007262875,169.35055225148676
408,32.0,64.0,0,0.00732805,164.55734919286306
409,32.0,68.0,0,0.007344925,170.96686491079026
410,32.0,72.0,0,0.007287875,173.25199660152953
411,32.0,76.0,0,0.007198567,178.35174171622748
412,32.0,80.0,0,0.00714635,193.4559048428207
413,32.0,84.0,0,0.00711155,205.60611724723867
414,32.0,88.0,0,0.007093875,222.66100254885328
415,32.0,92.0,0,0.007079675,228.48530161427357
416,32.0,96.0,0,0.00707378,228.1508920985557
417,32.0,100.0,0,0.007068825,229.12625318606615
418,32.0,104.0,0,0.00704845,227.11979609175887
419,32.0,108.0,0,0.007007075,224.75106202209008
420,32.0,112.0,0,0.006946575,217.9235344095157
421,32.0,116.0,0,0.00687005,230.88190314358553
422,32.0,120.0,0,0.006759525,289.1527612574341
423,32.0,124.0,0,0.006799867,260.3656754460492
424,32.0,128.0,0,0.006905325,229.34919286321156
425,32.0,132.0,0,0.00707095,197.97043330501265
426,32.0,136.0,0,0.00715926,193.01002548853035
427,32.0,140.0,0,0.0071652,188.467629566695
428,32.0,144.0,0,0.007148425,187.43653355989818
429,32.0,148.0,0,0.007120225,198.2491079014444
430,32.0,152.0,0,0.007090075,207.44536958368735
431,32.0,156.0,0,0.00704935,226.95259133389982
432,32.0,160.0,0,0.007034325,223.9986406117248
433,32.0,164.0,0,0.007030525,220.90535259133412
434,32.0,168.0,0,0.0070214,230.51962616822448
435,32.0,172.0,0,0.00702485,233.80798640611738
436,32.0,176.0,0,0.0070445,225.86576040781665
437,32.0,180.0,0,0.00707405,206.94375531011042
438,32.0,184.0,0,0.00704858,209.73050127442662
439,32.0,188.0,0,0.006986275,220.06932880203908
440,32.0,192.0,0,0.00695025,230.18521665250637
441,36.0,0.0,0,0.007056575,204.29634664401033
442,36.0,4.0,0,0.00706285,200.22769753610874
443,36.0,8.0,0,0.007083033,194.20832625318621
444,36.0,12.0,0,0.00710445,191.89532710280378
445,36.0,16.0,0,0.00709535,187.40866610025478
446,36.0,20.0,0,0.00705495,202.6242990654207
447,36.0,24.0,0,0.007017075,225.50348343245537
448,36.0,28.0,0,0.00706154,219.48411214953285
449,36.0,32.0,0,0.0072784,153.57757009345823
450,36.0,36.0,0,0.007298975,155.24961767204763
451,36.0,40.0,0,0.0071644,185.98742565845396
452,36.0,44.0,0,0.00714165,180.0516567544605
453,36.0,48.0,0,0.007205125,174.61750212404422
454,36.0,52.0,0,0.0072233,174.78470688190328
455,36.0,56.0,0,0.007160225,179.49430756159745
456,36.0,60.0,0,0.007093733,193.23296516567552
457,36.0,64.0,0,0.007135125,182.9498725573494
458,36.0,68.0,0,0.00727365,154.58079864061165
459,36.0,72.0,0,0.007328175,171.60781648258285
460,36.0,76.0,0,0.00726575,163.8885301614273
461,36.0,80.0,0,0.00725642,160.48870008496192
462,36.0,84.0,0,0.0072313,176.3174171622768
463,36.0,88.0,0,0.0071284,190.89209855565014
464,36.0,92.0,0,0.0070448,198.94579439252334
465,36.0,96.0,0,0.007029175,209.6468988954971
466,36.0,100.0,0,0.007041675,220.51520815632966
467,36.0,104.0,0,0.007054475,230.51962616822448
468,36.0,108.0,0,0.007062833,227.25913338997452
469,36.0,112.0,0,0.007060575,229.34919286321156
470,36.0,116.0,0,0.00703575,227.23126593033135
471,36.0,120.0,0,0.00699305,220.06932880203908
472,36.0,124.0,0,0.00690834,231.16057774001706
473,36.0,128.0,0,0.0067667,295.4786745964316
474,36.0,132.0,0,0.00684865,244.6205607476636
475,36.0,136.0,0,0.007059025,205.3831775700935
476,36.0,140.0,0,0.0071747,195.99184367034832
477,36.0,144.0,0,0.007175375,193.34443500424823
478,36.0,148.0,0,0.007140525,201.14732370433308
479,36.0,152.0,0,0.007109125,211.73695836873412
480,36.0,156.0,0,0.007078833,222.77247238742575
481,36.0,160.0,0,0.007061025,227.23126593033135
482,36.0,164.0,0,0.0070495,222.8282073067121
483,36.0,168.0,0,0.007043575,227.03619371282934
484,36.0,172.0,0,0.0070398,232.88836023789304
485,36.0,176.0,0,0.0070638,225.0576040781648
486,36.0,180.0,0,0.0070984,204.79796091758703
487,36.0,184.0,0,0.0070618,205.9962616822429
488,36.0,188.0,0,0.006995825,214.63517417162302
489,36.0,192.0,0,0.0069236,224.7231945624469
490,40.0,0.0,0,0.007059975,211.59762107051824
491,40.0,4.0,0,0.007056475,212.85165675446046
492,40.0,8.0,0,0.00701135,212.46151231945646
493,40.0,12.0,0,0.0069725,209.5632965165678
494,40.0,16.0,0,0.007036175,205.27170773152102
495,40.0,20.0,0,0.00712975,191.47731520815637
496,40.0,24.0,0,0.007315775,146.38776550552257
497,40.0,28.0,0,0.007231325,167.2883602378929
498,40.0,32.0,0,0.007039775,224.27731520815632
499,40.0,36.0,0,0.0068283,219.95785896346638
500,40.0,40.0,0,0.00697065,197.88683092608335
501,40.0,44.0,0,0.007102,208.92234494477475
502,40.0,48.0,0,0.007117225,213.43687340696692
503,40.0,52.0,0,0.007097225,214.35649957519104
504,40.0,56.0,0,0.0070902,219.51197960917602
505,40.0,60.0,0,,228.73610875106215
506,40.0,64.0,0,,236.95700934579463
507,40.0,68.0,0,,229.7393372982158
508,40.0,72.0,0,,189.38725573491934
509,40.0,76.0,0,,198.890059473237
510,40.0,80.0,0,,161.04604927782498
511,40.0,84.0,0,0.00731965,154.5529311809687
512,40.0,88.0,0,0.007258275,162.46728971962602
513,40.0,92.0,0,0.007174625,188.1610875106203
514,40.0,96.0,0,0.007041975,215.52693288020419
515,40.0,100.0,0,0.0069416,219.48411214953285
516,40.0,104.0,0,0.0069397,223.6920985556501
517,40.0,108.0,0,0.006981275,215.5826677994903
518,40.0,112.0,0,0.007021175,219.92999150382343
519,40.0,116.0,0,0.007052475,218.78742565845369
520,40.0,120.0,0,0.007047775,228.03942225998298
521,40.0,124.0,0,0.0070153,228.31809685641474
522,40.0,128.0,0,0.006967675,215.694137638063
523,40.0,132.0,0,0.0068403,264.3507221750215
524,40.0,136.0,0,0.0068434,250.22192013593894
525,40.0,140.0,0,0.007010675,205.24384027187784
526,40.0,144.0,0,0.007149975,194.51486830926092
527,40.0,148.0,0,0.00713725,199.19660152931192
528,40.0,152.0,0,0.007092325,216.53016142735783
529,40.0,156.0,0,0.007062875,230.29668649107907
530,40.0,160.0,0,0.007049525,230.10161427357684
531,40.0,164.0,0,0.0070483,229.4049277824979
532,40.0,168.0,0,0.007045925,229.46066270178426
533,40.0,172.0,0,0.007046625,233.72438402718785
534,40.0,176.0,0,0.00706505,223.71996601529327
535,40.0,180.0,0,0.00710425,202.06694987255742
536,40.0,184.0,0,0.0070939,201.1194562446899
537,40.0,188.0,0,0.007030975,213.5762107051828
