# 1-focal (m) 2-Exp 3-Fit
9.041180e-02	9.982602e-01	9.983891e-01
9.056914e-02	9.983065e-01	9.983559e-01
9.072649e-02	9.983527e-01	9.983218e-01
9.088383e-02	9.982310e-01	9.982867e-01
9.104118e-02	9.980473e-01	9.982506e-01
9.119852e-02	9.978472e-01	9.982135e-01
9.135586e-02	9.976184e-01	9.981754e-01
9.151321e-02	9.973895e-01	9.981362e-01
9.167055e-02	9.974291e-01	9.980959e-01
9.182790e-02	9.974742e-01	9.980544e-01
9.198524e-02	9.973899e-01	9.980117e-01
9.214259e-02	9.972096e-01	9.979677e-01
9.229993e-02	9.970862e-01	9.979225e-01
9.245728e-02	9.972872e-01	9.978759e-01
9.261462e-02	9.974882e-01	9.978279e-01
9.277197e-02	9.973300e-01	9.977784e-01
9.292931e-02	9.970205e-01	9.977274e-01
9.308665e-02	9.968317e-01	9.976748e-01
9.324400e-02	9.970294e-01	9.976207e-01
9.340134e-02	9.972271e-01	9.975648e-01
9.355869e-02	9.971615e-01	9.975071e-01
9.371603e-02	9.970088e-01	9.974476e-01
9.387338e-02	9.968723e-01	9.973862e-01
9.403072e-02	9.967865e-01	9.973228e-01
9.418807e-02	9.967006e-01	9.972573e-01
9.434541e-02	9.966761e-01	9.971896e-01
9.450275e-02	9.966761e-01	9.971197e-01
9.466010e-02	9.966622e-01	9.970474e-01
9.481744e-02	9.965777e-01	9.969726e-01
9.497479e-02	9.964933e-01	9.968953e-01
9.513213e-02	9.963838e-01	9.968153e-01
9.528948e-02	9.962571e-01	9.967326e-01
9.544682e-02	9.961304e-01	9.966468e-01
9.560417e-02	9.960473e-01	9.965581e-01
9.576151e-02	9.959643e-01	9.964661e-01
9.591885e-02	9.958577e-01	9.963708e-01
9.607620e-02	9.957126e-01	9.962719e-01
9.623354e-02	9.955675e-01	9.961694e-01
9.639089e-02	9.955610e-01	9.960631e-01
9.654823e-02	9.956029e-01	9.959527e-01
9.670558e-02	9.956269e-01	9.958381e-01
9.686292e-02	9.954439e-01	9.957191e-01
9.702027e-02	9.952608e-01	9.955954e-01
9.717761e-02	9.951735e-01	9.954669e-01
9.733495e-02	9.952337e-01	9.953332e-01
9.749230e-02	9.952938e-01	9.951941e-01
9.764964e-02	9.951080e-01	9.950494e-01
9.780699e-02	9.948090e-01	9.948987e-01
9.796433e-02	9.945099e-01	9.947417e-01
9.812168e-02	9.944391e-01	9.945781e-01
9.827902e-02	9.943801e-01	9.944075e-01
9.843637e-02	9.943095e-01	9.942296e-01
9.859371e-02	9.941914e-01	9.940440e-01
9.875106e-02	9.940732e-01	9.938502e-01
9.890840e-02	9.939479e-01	9.936477e-01
9.906574e-02	9.938125e-01	9.934361e-01
9.922309e-02	9.936771e-01	9.932150e-01
9.938043e-02	9.935888e-01	9.929836e-01
9.953778e-02	9.935313e-01	9.927414e-01
9.969512e-02	9.934737e-01	9.924878e-01
9.985247e-02	9.931945e-01	9.922222e-01
1.000098e-01	9.928504e-01	9.919437e-01
1.001672e-01	9.925063e-01	9.916517e-01
1.003245e-01	9.922350e-01	9.913452e-01
1.004818e-01	9.919704e-01	9.910235e-01
1.006392e-01	9.917009e-01	9.906855e-01
1.007965e-01	9.912893e-01	9.903303e-01
1.009539e-01	9.908777e-01	9.899567e-01
1.011112e-01	9.905054e-01	9.895637e-01
1.012686e-01	9.904119e-01	9.891499e-01
1.014259e-01	9.903185e-01	9.887141e-01
1.015833e-01	9.901185e-01	9.882548e-01
1.017406e-01	9.894569e-01	9.877704e-01
1.018979e-01	9.887952e-01	9.872594e-01
1.020553e-01	9.882041e-01	9.867201e-01
1.022126e-01	9.878571e-01	9.861504e-01
1.023700e-01	9.875102e-01	9.855486e-01
1.025273e-01	9.871093e-01	9.849124e-01
1.026847e-01	9.865316e-01	9.842396e-01
1.028420e-01	9.859540e-01	9.835279e-01
1.029994e-01	9.853967e-01	9.827746e-01
1.031567e-01	9.849135e-01	9.819773e-01
1.033140e-01	9.844303e-01	9.811329e-01
1.034714e-01	9.838938e-01	9.802387e-01
1.036287e-01	9.830963e-01	9.792916e-01
1.037861e-01	9.822987e-01	9.782884e-01
1.039434e-01	9.815051e-01	9.772259e-01
1.041008e-01	9.807491e-01	9.761008e-01
1.042581e-01	9.799930e-01	9.749100e-01
1.044155e-01	9.792370e-01	9.736502e-01
1.045728e-01	9.783170e-01	9.723184e-01
1.047301e-01	9.773956e-01	9.709117e-01
1.048875e-01	9.764742e-01	9.694278e-01
1.050448e-01	9.751600e-01	9.678646e-01
1.052022e-01	9.737810e-01	9.662210e-01
1.053595e-01	9.724019e-01	9.644966e-01
1.055169e-01	9.705804e-01	9.626921e-01
1.056742e-01	9.685654e-01	9.608099e-01
1.058316e-01	9.665503e-01	9.588538e-01
1.059889e-01	9.643581e-01	9.568298e-01
1.061462e-01	9.619907e-01	9.547465e-01
1.063036e-01	9.596232e-01	9.526150e-01
1.064609e-01	9.571307e-01	9.504497e-01
1.066183e-01	9.543160e-01	9.482682e-01
1.067756e-01	9.515013e-01	9.460915e-01
1.069330e-01	9.486940e-01	9.439443e-01
1.070903e-01	9.461724e-01	9.418545e-01
1.072477e-01	9.436508e-01	9.398526e-01
1.074050e-01	9.411292e-01	9.379716e-01
1.075623e-01	9.390994e-01	9.362453e-01
1.077197e-01	9.372430e-01	9.347073e-01
1.078770e-01	9.353866e-01	9.333897e-01
1.080344e-01	9.338806e-01	9.323212e-01
1.081917e-01	9.328551e-01	9.315259e-01
1.083491e-01	9.318297e-01	9.310216e-01
1.085064e-01	9.308809e-01	9.308188e-01
1.086638e-01	9.309291e-01	9.309204e-01
1.088211e-01	9.309772e-01	9.313209e-01
1.089784e-01	9.310254e-01	9.320076e-01
1.091358e-01	9.313923e-01	9.329609e-01
1.092931e-01	9.319034e-01	9.341556e-01
1.094505e-01	9.324146e-01	9.355627e-01
1.096078e-01	9.329843e-01	9.371506e-01
1.097652e-01	9.337108e-01	9.388867e-01
1.099225e-01	9.344372e-01	9.407386e-01
1.100799e-01	9.351637e-01	9.426756e-01
1.102372e-01	9.362961e-01	9.446691e-01
1.103945e-01	9.375166e-01	9.466934e-01
1.105519e-01	9.387370e-01	9.487258e-01
1.107092e-01	9.400996e-01	9.507470e-01
1.108666e-01	9.417416e-01	9.527410e-01
1.110239e-01	9.433836e-01	9.546946e-01
1.111813e-01	9.450256e-01	9.565975e-01
1.113386e-01	9.469421e-01	9.584419e-01
1.114960e-01	9.489199e-01	9.602220e-01
1.116533e-01	9.508977e-01	9.619342e-01
1.118106e-01	9.529743e-01	9.635760e-01
1.119680e-01	9.553278e-01	9.651464e-01
1.121253e-01	9.576814e-01	9.666456e-01
1.122827e-01	9.600350e-01	9.680741e-01
1.124400e-01	9.621906e-01	9.694336e-01
1.125974e-01	9.642494e-01	9.707259e-01
1.127547e-01	9.663083e-01	9.719533e-01
1.129121e-01	9.683456e-01	9.731183e-01
1.130694e-01	9.699219e-01	9.742235e-01
1.132267e-01	9.714982e-01	9.752716e-01
1.133841e-01	9.730745e-01	9.762654e-01
1.135414e-01	9.745332e-01	9.772077e-01
1.136988e-01	9.758001e-01	9.781011e-01
1.138561e-01	9.770670e-01	9.789483e-01
1.140135e-01	9.783339e-01	9.797517e-01
1.141708e-01	9.794926e-01	9.805139e-01
1.143282e-01	9.805998e-01	9.812372e-01
1.144855e-01	9.817071e-01	9.819238e-01
1.146428e-01	9.828143e-01	9.825757e-01
1.148002e-01	9.836818e-01	9.831951e-01
1.149575e-01	9.845334e-01	9.837837e-01
1.151149e-01	9.853850e-01	9.843434e-01
1.152722e-01	9.861897e-01	9.848759e-01
1.154296e-01	9.867466e-01	9.853827e-01
1.155869e-01	9.873035e-01	9.858653e-01
1.157443e-01	9.878604e-01	9.863250e-01
1.159016e-01	9.883429e-01	9.867633e-01
1.160589e-01	9.886814e-01	9.871813e-01
1.162163e-01	9.890199e-01	9.875801e-01
1.163736e-01	9.893585e-01	9.879609e-01
1.165310e-01	9.897363e-01	9.883247e-01
1.166883e-01	9.901563e-01	9.886723e-01
1.168457e-01	9.905763e-01	9.890048e-01
1.170030e-01	9.909963e-01	9.893228e-01
1.171604e-01	9.914375e-01	9.896272e-01
1.173177e-01	9.918937e-01	9.899188e-01
1.174750e-01	9.923499e-01	9.901981e-01
1.176324e-01	9.928062e-01	9.904659e-01
1.177897e-01	9.930217e-01	9.907228e-01
1.179471e-01	9.931035e-01	9.909693e-01
1.181044e-01	9.931854e-01	9.912059e-01
1.182618e-01	9.932672e-01	9.914332e-01
1.184191e-01	9.934830e-01	9.916517e-01
1.185765e-01	9.937678e-01	9.918616e-01
1.187338e-01	9.940525e-01	9.920636e-01
1.188911e-01	9.943373e-01	9.922580e-01
1.190485e-01	9.945348e-01	9.924451e-01
1.192058e-01	9.946823e-01	9.926253e-01
1.193632e-01	9.948299e-01	9.927989e-01
1.195205e-01	9.949774e-01	9.929662e-01
1.196779e-01	9.951465e-01	9.931276e-01
1.198352e-01	9.953321e-01	9.932833e-01
1.199926e-01	9.955176e-01	9.934335e-01
1.201499e-01	9.957032e-01	9.935786e-01
1.203072e-01	9.958281e-01	9.937187e-01
1.204646e-01	9.958804e-01	9.938541e-01
1.206219e-01	9.959326e-01	9.939849e-01
1.207793e-01	9.959849e-01	9.941114e-01
1.209366e-01	9.960408e-01	9.942337e-01
1.210940e-01	9.961054e-01	9.943521e-01
1.212513e-01	9.961700e-01	9.944667e-01
1.214087e-01	9.962346e-01	9.945777e-01
1.215660e-01	9.963041e-01	9.946851e-01
1.217233e-01	9.964198e-01	9.947893e-01
1.218807e-01	9.965355e-01	9.948902e-01
1.220380e-01	9.966512e-01	9.949880e-01
1.221954e-01	9.967669e-01	9.950829e-01
1.223527e-01	9.968275e-01	9.951750e-01
1.225101e-01	9.968780e-01	9.952643e-01
1.226674e-01	9.969286e-01	9.953510e-01
1.228248e-01	9.969792e-01	9.954352e-01
1.229821e-01	9.970573e-01	9.955169e-01
1.231394e-01	9.971580e-01	9.955964e-01
1.232968e-01	9.972587e-01	9.956736e-01
1.234541e-01	9.973594e-01	9.957486e-01
1.236115e-01	9.974571e-01	9.958216e-01
1.237688e-01	9.975437e-01	9.958925e-01
1.239262e-01	9.976302e-01	9.959616e-01
1.240835e-01	9.977168e-01	9.960288e-01
1.242409e-01	9.978033e-01	9.960941e-01
1.243982e-01	9.977495e-01	9.961578e-01
1.245555e-01	9.976639e-01	9.962198e-01
1.247129e-01	9.975783e-01	9.962801e-01
1.248702e-01	9.974928e-01	9.963390e-01
1.250276e-01	9.974801e-01	9.963963e-01
1.251849e-01	9.975895e-01	9.964521e-01
1.253423e-01	9.976990e-01	9.965066e-01
1.254996e-01	9.978084e-01	9.965597e-01
1.256570e-01	9.979179e-01	9.966115e-01
1.258143e-01	9.979518e-01	9.966620e-01
1.259716e-01	9.979758e-01	9.967114e-01
1.261290e-01	9.979997e-01	9.967595e-01
1.262863e-01	9.980236e-01	9.968065e-01
1.264437e-01	9.980111e-01	9.968523e-01
1.266010e-01	9.979277e-01	9.968971e-01
1.267584e-01	9.978444e-01	9.969409e-01
1.269157e-01	9.977610e-01	9.969836e-01
1.270731e-01	9.976777e-01	9.970253e-01
1.272304e-01	9.977786e-01	9.970662e-01
1.273878e-01	9.979428e-01	9.971060e-01
1.275451e-01	9.981070e-01	9.971450e-01
1.277024e-01	9.982712e-01	9.971832e-01
1.278598e-01	9.984229e-01	9.972205e-01
1.280171e-01	9.984582e-01	9.972570e-01
1.281745e-01	9.984934e-01	9.972926e-01
1.283318e-01	9.985287e-01	9.973276e-01
1.284892e-01	9.985639e-01	9.973617e-01
1.286465e-01	9.986033e-01	9.973952e-01
1.288039e-01	9.986490e-01	9.974279e-01
1.289612e-01	9.986947e-01	9.974600e-01
1.291185e-01	9.987403e-01	9.974914e-01
1.292759e-01	9.987860e-01	9.975222e-01
1.294332e-01	9.988169e-01	9.975523e-01
1.295906e-01	9.988395e-01	9.975818e-01
1.297479e-01	9.988620e-01	9.976107e-01
1.299053e-01	9.988846e-01	9.976391e-01
1.300626e-01	9.989072e-01	9.976669e-01
1.302200e-01	9.988742e-01	9.976941e-01
1.303773e-01	9.988295e-01	9.977208e-01
1.305346e-01	9.987849e-01	9.977470e-01
1.306920e-01	9.987403e-01	9.977727e-01
1.308493e-01	9.986957e-01	9.977978e-01
1.310067e-01	9.987573e-01	9.978226e-01
1.311640e-01	9.988234e-01	9.978468e-01
1.313214e-01	9.988896e-01	9.978706e-01
1.314787e-01	9.989557e-01	9.978939e-01
1.316361e-01	9.990186e-01	9.979168e-01
1.317934e-01	9.989859e-01	9.979393e-01
1.319507e-01	9.989533e-01	9.979614e-01
1.321081e-01	9.989206e-01	9.979831e-01
1.322654e-01	9.988879e-01	9.980044e-01
1.324228e-01	9.988552e-01	9.980253e-01
1.325801e-01	9.988229e-01	9.980458e-01
1.327375e-01	9.987906e-01	9.980660e-01
1.328948e-01	9.987583e-01	9.980858e-01
1.330522e-01	9.987261e-01	9.981053e-01
1.332095e-01	9.986942e-01	9.981244e-01
1.333668e-01	9.988112e-01	9.981432e-01
1.335242e-01	9.989282e-01	9.981617e-01
1.336815e-01	9.990452e-01	9.981799e-01
1.338389e-01	9.991622e-01	9.981977e-01
1.339962e-01	9.992792e-01	9.982153e-01
1.341536e-01	9.992818e-01	9.982326e-01
1.343109e-01	9.992713e-01	9.982495e-01
1.344683e-01	9.992607e-01	9.982662e-01
1.346256e-01	9.992502e-01	9.982827e-01
1.347829e-01	9.992397e-01	9.982988e-01
1.349403e-01	9.991763e-01	9.983147e-01
1.350976e-01	9.990932e-01	9.983304e-01
1.352550e-01	9.990101e-01	9.983457e-01
1.354123e-01	9.989271e-01	9.983609e-01
1.355697e-01	9.988440e-01	9.983758e-01
1.357270e-01	9.988383e-01	9.983905e-01
1.358844e-01	9.989101e-01	9.984049e-01
1.360417e-01	9.989819e-01	9.984191e-01
1.361990e-01	9.990537e-01	9.984331e-01
1.363564e-01	9.991255e-01	9.984469e-01
1.365137e-01	9.991681e-01	9.984605e-01
1.366711e-01	9.990972e-01	9.984738e-01
1.368284e-01	9.990262e-01	9.984870e-01
1.369858e-01	9.989553e-01	9.985000e-01
1.371431e-01	9.988844e-01	9.985127e-01
1.373005e-01	9.988135e-01	9.985253e-01
1.374578e-01	9.989043e-01	9.985377e-01
1.376151e-01	9.990249e-01	9.985499e-01
1.377725e-01	9.991455e-01	9.985620e-01
1.379298e-01	9.992661e-01	9.985738e-01
1.380872e-01	9.993867e-01	9.985855e-01
1.382445e-01	9.994279e-01	9.985970e-01
1.384019e-01	9.993582e-01	9.986084e-01
1.385592e-01	9.992885e-01	9.986196e-01
1.387166e-01	9.992188e-01	9.986306e-01
1.388739e-01	9.991491e-01	9.986415e-01
1.390312e-01	9.990794e-01	9.986522e-01
1.391886e-01	9.990920e-01	9.986628e-01
1.393459e-01	9.991115e-01	9.986732e-01
1.395033e-01	9.991310e-01	9.986835e-01
1.396606e-01	9.991506e-01	9.986936e-01
1.398180e-01	9.991701e-01	9.987037e-01
1.399753e-01	9.991757e-01	9.987135e-01
1.401327e-01	9.991564e-01	9.987233e-01
1.402900e-01	9.991371e-01	9.987329e-01
1.404473e-01	9.991178e-01	9.987423e-01
1.406047e-01	9.990986e-01	9.987517e-01
1.407620e-01	9.990793e-01	9.987609e-01
1.409194e-01	9.991502e-01	9.987700e-01
1.410767e-01	9.992553e-01	9.987790e-01
1.412341e-01	9.993605e-01	9.987879e-01
1.413914e-01	9.994657e-01	9.987966e-01
1.415488e-01	9.995709e-01	9.988053e-01
1.417061e-01	9.996735e-01	9.988138e-01
1.418634e-01	9.996359e-01	9.988222e-01
1.420208e-01	9.995983e-01	9.988306e-01
1.421781e-01	9.995608e-01	9.988388e-01
1.423355e-01	9.995232e-01	9.988469e-01
1.424928e-01	9.994856e-01	9.988549e-01
1.426502e-01	9.994636e-01	9.988628e-01
1.428075e-01	9.994914e-01	9.988706e-01
1.429649e-01	9.995193e-01	9.988783e-01
1.431222e-01	9.995471e-01	9.988859e-01
1.432795e-01	9.995749e-01	9.988934e-01
1.434369e-01	9.996027e-01	9.989009e-01
1.435942e-01	9.995810e-01	9.989082e-01
1.437516e-01	9.994798e-01	9.989155e-01
1.439089e-01	9.993786e-01	9.989226e-01
1.440663e-01	9.992774e-01	9.989297e-01
1.442236e-01	9.991762e-01	9.989367e-01
1.443810e-01	9.990750e-01	9.989436e-01
1.445383e-01	9.990320e-01	9.989504e-01
1.446956e-01	9.990591e-01	9.989572e-01
1.448530e-01	9.990862e-01	9.989639e-01
1.450103e-01	9.991133e-01	9.989705e-01
1.451677e-01	9.991404e-01	9.989770e-01
1.453250e-01	9.991676e-01	9.989834e-01
1.454824e-01	9.991627e-01	9.989898e-01
1.456397e-01	9.991181e-01	9.989961e-01
1.457971e-01	9.990735e-01	9.990023e-01
1.459544e-01	9.990289e-01	9.990084e-01
1.461117e-01	9.989843e-01	9.990145e-01
1.462691e-01	9.989397e-01	9.990205e-01
1.464264e-01	9.989269e-01	9.990265e-01
1.465838e-01	9.989709e-01	9.990324e-01
1.467411e-01	9.990149e-01	9.990382e-01
1.468985e-01	9.990589e-01	9.990439e-01
1.470558e-01	9.991029e-01	9.990496e-01
1.472132e-01	9.991470e-01	9.990552e-01
1.473705e-01	9.991893e-01	9.990608e-01
1.475278e-01	9.992245e-01	9.990663e-01
1.476852e-01	9.992597e-01	9.990718e-01
1.478425e-01	9.992949e-01	9.990771e-01
1.479999e-01	9.993301e-01	9.990825e-01
1.481572e-01	9.993654e-01	9.990877e-01
1.483146e-01	9.994006e-01	9.990930e-01
1.484719e-01	9.993781e-01	9.990981e-01
1.486293e-01	9.993519e-01	9.991032e-01
1.487866e-01	9.993257e-01	9.991083e-01
1.489439e-01	9.992995e-01	9.991133e-01
1.491013e-01	9.992734e-01	9.991182e-01
1.492586e-01	9.992472e-01	9.991231e-01
1.494160e-01	9.992010e-01	9.991280e-01
1.495733e-01	9.991418e-01	9.991327e-01
1.497307e-01	9.990826e-01	9.991375e-01
1.498880e-01	9.990234e-01	9.991422e-01
1.500454e-01	9.989642e-01	9.991468e-01
1.502027e-01	9.989049e-01	9.991514e-01
1.503600e-01	9.988614e-01	9.991560e-01
1.505174e-01	9.988865e-01	9.991605e-01
1.506747e-01	9.989115e-01	9.991650e-01
1.508321e-01	9.989365e-01	9.991694e-01
1.509894e-01	9.989616e-01	9.991738e-01
1.511468e-01	9.989866e-01	9.991781e-01
1.513041e-01	9.990116e-01	9.991824e-01
1.514615e-01	9.989806e-01	9.991866e-01
1.516188e-01	9.989229e-01	9.991908e-01
1.517761e-01	9.988653e-01	9.991950e-01
1.519335e-01	9.988077e-01	9.991991e-01
1.520908e-01	9.987501e-01	9.992032e-01
1.522482e-01	9.986924e-01	9.992073e-01
1.524055e-01	9.986416e-01	9.992113e-01
1.525629e-01	9.986659e-01	9.992152e-01
1.527202e-01	9.986903e-01	9.992192e-01
1.528776e-01	9.987146e-01	9.992231e-01
1.530349e-01	9.987390e-01	9.992269e-01
1.531922e-01	9.987634e-01	9.992307e-01
1.533496e-01	9.987877e-01	9.992345e-01
1.535069e-01	9.988119e-01	9.992383e-01
1.536643e-01	9.988360e-01	9.992420e-01
1.538216e-01	9.988600e-01	9.992457e-01
1.539790e-01	9.988840e-01	9.992493e-01
1.541363e-01	9.989081e-01	9.992529e-01
1.542937e-01	9.989321e-01	9.992565e-01
1.544510e-01	9.989561e-01	9.992600e-01
1.546083e-01	9.990287e-01	9.992636e-01
1.547657e-01	9.991318e-01	9.992670e-01
1.549230e-01	9.992348e-01	9.992705e-01
1.550804e-01	9.993379e-01	9.992739e-01
1.552377e-01	9.994410e-01	9.992773e-01
1.553951e-01	9.995441e-01	9.992807e-01
1.555524e-01	9.996472e-01	9.992840e-01
1.557098e-01	9.996454e-01	9.992873e-01
1.558671e-01	9.996065e-01	9.992905e-01
1.560244e-01	9.995675e-01	9.992938e-01
1.561818e-01	9.995286e-01	9.992970e-01
1.563391e-01	9.994897e-01	9.993002e-01
1.564965e-01	9.994507e-01	9.993033e-01
1.566538e-01	9.994118e-01	9.993065e-01
1.568112e-01	9.993730e-01	9.993096e-01
1.569685e-01	9.993342e-01	9.993126e-01
1.571259e-01	9.992954e-01	9.993157e-01
1.572832e-01	9.992566e-01	9.993187e-01
1.574405e-01	9.992178e-01	9.993217e-01
1.575979e-01	9.991790e-01	9.993247e-01
1.577552e-01	9.991402e-01	9.993276e-01
1.579126e-01	9.992126e-01	9.993305e-01
1.580699e-01	9.993342e-01	9.993334e-01
1.582273e-01	9.994557e-01	9.993363e-01
1.583846e-01	9.995772e-01	9.993392e-01
1.585420e-01	9.996988e-01	9.993420e-01
1.586993e-01	9.998203e-01	9.993448e-01
1.588566e-01	9.999418e-01	9.993476e-01
1.590140e-01	9.999492e-01	9.993503e-01
1.591713e-01	9.998518e-01	9.993530e-01
1.593287e-01	9.997544e-01	9.993558e-01
1.594860e-01	9.996570e-01	9.993584e-01
1.596434e-01	9.995596e-01	9.993611e-01
1.598007e-01	9.994622e-01	9.993637e-01
1.599581e-01	9.993647e-01	9.993664e-01
1.601154e-01	9.993021e-01	9.993690e-01
1.602727e-01	9.993466e-01	9.993715e-01
1.604301e-01	9.993912e-01	9.993741e-01
1.605874e-01	9.994357e-01	9.993766e-01
1.607448e-01	9.994802e-01	9.993792e-01
1.609021e-01	9.995247e-01	9.993817e-01
1.610595e-01	9.995693e-01	9.993841e-01
1.612168e-01	9.996138e-01	9.993866e-01
1.613742e-01	9.995820e-01	9.993890e-01
1.615315e-01	9.995381e-01	9.993915e-01
1.616888e-01	9.994942e-01	9.993939e-01
1.618462e-01	9.994503e-01	9.993962e-01
1.620035e-01	9.994064e-01	9.993986e-01
1.621609e-01	9.993626e-01	9.994009e-01
1.623182e-01	9.993187e-01	9.994033e-01
1.624756e-01	9.993047e-01	9.994056e-01
1.626329e-01	9.993408e-01	9.994079e-01
1.627903e-01	9.993769e-01	9.994101e-01
1.629476e-01	9.994130e-01	9.994124e-01
1.631049e-01	9.994491e-01	9.994146e-01
1.632623e-01	9.994852e-01	9.994169e-01
1.634196e-01	9.995213e-01	9.994191e-01
1.635770e-01	9.995574e-01	9.994213e-01
1.637343e-01	9.995547e-01	9.994234e-01
1.638917e-01	9.995406e-01	9.994256e-01
1.640490e-01	9.995265e-01	9.994277e-01
1.642064e-01	9.995124e-01	9.994298e-01
1.643637e-01	9.994983e-01	9.994320e-01
1.645210e-01	9.994843e-01	9.994340e-01
1.646784e-01	9.994702e-01	9.994361e-01
1.648357e-01	9.994574e-01	9.994382e-01
1.649931e-01	9.994643e-01	9.994402e-01
1.651504e-01	9.994713e-01	9.994423e-01
1.653078e-01	9.994782e-01	9.994443e-01
1.654651e-01	9.994851e-01	9.994463e-01
1.656225e-01	9.994921e-01	9.994483e-01
1.657798e-01	9.994990e-01	9.994502e-01
1.659371e-01	9.995060e-01	9.994522e-01
1.660945e-01	9.994905e-01	9.994541e-01
1.662518e-01	9.994013e-01	9.994561e-01
1.664092e-01	9.993121e-01	9.994580e-01
1.665665e-01	9.992228e-01	9.994599e-01
1.667239e-01	9.991336e-01	9.994618e-01
1.668812e-01	9.990444e-01	9.994637e-01
1.670386e-01	9.989552e-01	9.994655e-01
1.671959e-01	9.988660e-01	9.994674e-01
1.673532e-01	9.988160e-01	9.994692e-01
1.675106e-01	9.988631e-01	9.994710e-01
1.676679e-01	9.989103e-01	9.994729e-01
1.678253e-01	9.989574e-01	9.994747e-01
1.679826e-01	9.990045e-01	9.994764e-01
1.681400e-01	9.990516e-01	9.994782e-01
1.682973e-01	9.990988e-01	9.994800e-01
1.684547e-01	9.991459e-01	9.994817e-01
1.686120e-01	9.991738e-01	9.994835e-01
1.687693e-01	9.991340e-01	9.994852e-01
1.689267e-01	9.990942e-01	9.994869e-01
1.690840e-01	9.990544e-01	9.994886e-01
1.692414e-01	9.990147e-01	9.994903e-01
1.693987e-01	9.989749e-01	9.994920e-01
1.695561e-01	9.989351e-01	9.994936e-01
1.697134e-01	9.988953e-01	9.994953e-01
